 Extracted on 12-Jul-2023 Mark Ohman lab SIO 
Station values of  rhizaria  Day + Night Line 80 and Line 90 All Cruises
Cruise,Station,Line,"Cruise mid-date","Station date","Local time (PST)","Day or Night","Abundance (No. per m2)","Estimated C Biomass (mgC m-2)"
"200804JD","   37.00","   90.00","2008-03-29","2008-03-31","05:54",Day,  859.43,"    0.46"
"200804JD","   35.00","   90.00","2008-03-29","2008-03-31","08:20",Day,"  280.83","    0.08"
"200804JD","   45.00","   90.00","2008-03-29","2008-03-31","00:01",Night,"  794.08","    0.25"
"200804JD","   30.00","   90.00","2008-03-29","2008-03-31",14:27,Day," 2105.99","    0.67"
"200808NH","  120.00","   90.00","2008-08-22","2008-08-18","00:06",Night,  927.31,"    0.44"
"200808NH","  110.00","   90.00","2008-08-22","2008-08-18","06:59",Day,  488.63,"    0.24"
"200808NH","   90.00","   90.00","2008-08-22","2008-08-18",19:53,Night," 2502.46","    0.98"
"200808NH","  100.00","   90.00","2008-08-22","2008-08-18",13:38,Day,"    0.00","    0.00"
"200808NH","   80.00","   90.00","2008-08-22","2008-08-19","02:29",Night, 2523.34,    1.23
"200808NH","   70.00","   90.00","2008-08-22","2008-08-19","08:18",Day,"  442.00","    0.15"
"200808NH","   30.00","   90.00","2008-08-22","2008-08-20","17:20",Day, 1234.92,"    0.45"
"200808NH","   28.00","   90.00","2008-08-22","2008-08-20",12:53,Day," 2089.11",    1.29
"200808NH","   35.00","   90.00","2008-08-22","2008-08-20",21:26,Night," 2083.49","    0.73"
"200808NH","   37.00","   90.00","2008-08-22","2008-08-21","00:57",Night, 1925.18,    2.22
"200808NH","   90.00","   80.00","2008-08-22","2008-08-27","15:10",Day,"    0.00","    0.00"
"200808NH","   80.00","   80.00","2008-08-22","2008-08-27","07:18",Day,"    0.00","    0.00"
"200808NH","   70.00","   80.00","2008-08-22","2008-08-27","01:47",Night,"    0.00","    0.00"
"200810NH","  120.00","   90.00","2008-10-23","2008-10-17",18:24,Day, 2156.78,"    1.08"
"200810NH","  110.00","   90.00","2008-10-23","2008-10-18","01:05",Night,"  108.41","    0.55"
"200810NH","  100.00","   90.00","2008-10-23","2008-10-18","07:36",Day,  777.74,"    0.28"
"200810NH","   90.00","   90.00","2008-10-23","2008-10-18","15:08",Day," 4965.08",    3.89
"200810NH","   80.00","   90.00","2008-10-23","2008-10-18",21:53,Night, 3599.22,    2.29
"200810NH","   70.00","   90.00","2008-10-23","2008-10-19","04:05",Night," 1028.47","    0.81"
"200810NH","   60.00","   90.00","2008-10-23","2008-10-19","10:21",Day, 1575.42,"    0.69"
"200810NH","   53.00","   90.00","2008-10-23","2008-10-19",15:47,Day, 5218.14,    2.64
"200810NH","   35.00","   90.00","2008-10-23","2008-10-20","04:21",Night, 1183.93,"    0.45"
"200810NH","   37.00","   90.00","2008-10-23","2008-10-20","01:25",Night, 2295.76,"    1.06"
"200810NH","   28.00","   90.00","2008-10-23","2008-10-20",11:28,Day,"    0.00","    0.00"
"200810NH","   30.00","   90.00","2008-10-23","2008-10-20","07:52",Day," 1036.57","    0.59"
"200810NH","   80.00","   80.00","2008-10-23","2008-10-26",22:16,Night, 2115.52,    4.36
"200810NH","   70.00","   80.00","2008-10-23","2008-10-26",15:53,Day, 6533.41,"    2.70"
"200810NH","   60.00","   80.00","2008-10-23","2008-10-26","07:34",Day," 1809.80",    1.67
"200810NH","   55.00","   80.00","2008-10-23","2008-10-26","03:40",Night,"  285.02","    0.07"
"200810NH","   51.00","   80.00","2008-10-23","2008-10-26","00:03",Night,"    0.00","    0.00"
"200810NH","  100.00","   80.00","2008-10-23","2008-10-27","10:54",Day,"  198.60","    0.15"
"200810NH","   90.00","   80.00","2008-10-23","2008-10-27","04:21",Night,  784.71,"    0.41"
"200810NH","   45.00","   90.00","2008-10-23","2008-10-30","01:12",Night, 3126.81,    1.28
"200901NH","  100.00","   90.00","2009-01-16","2009-01-11",15:51,Day,"  314.01","    0.13"
"200901NH","  110.00","   90.00","2009-01-16","2009-01-11","08:19",Day,  478.53,"    0.31"
"200901NH","   90.00","   90.00","2009-01-16","2009-01-11","22:05",Night,  839.68,"    0.28"
"200901NH","  120.00","   90.00","2009-01-16","2009-01-11","02:48",Night, 1338.39,    1.51
"200901NH","   80.00","   90.00","2009-01-16","2009-01-12","04:27",Night," 1896.90",    1.65
"200901NH","   70.00","   90.00","2009-01-16","2009-01-12","10:54",Day, 1414.58,    2.58
"200901NH","   60.00","   90.00","2009-01-16","2009-01-12",17:21,Day,  412.43,"    0.59"
"200901NH","   53.00","   90.00","2009-01-16","2009-01-12",22:18,Night,"  436.04",    1.12
"200901NH","   30.00","   90.00","2009-01-16","2009-01-13",18:54,Night, 1568.25,"    3.09"
"200901NH","   37.00","   90.00","2009-01-16","2009-01-13","08:51",Day,"  865.00",    1.57
"200901NH","   45.00","   90.00","2009-01-16","2009-01-13","03:47",Night,"    0.00","    0.00"
"200901NH","   35.00","   90.00","2009-01-16","2009-01-13",23:12,Night,  832.11,    1.43
"200901NH","   28.00","   90.00","2009-01-16","2009-01-13",16:18,Day,"   10.54","    0.03"
"200901NH","   55.00","   80.00","2009-01-16","2009-01-19","20:38",Night,"    0.00","    0.00"
