 Extracted on 12-Jul-2023 Mark Ohman lab SIO 
Station values of  copepoda_oithona_like  Day + Night Line 80 and Line 90 All Cruises
Cruise,Station,Line,"Cruise mid-date","Station date","Local time (PST)","Day or Night","Abundance (No. per m2)","Estimated C Biomass (mgC m-2)"
"200903JD","  100.00","   90.00","2009-03-16","2009-03-11",18:22,Day," 9204.24",   15.21
"200903JD","   90.00","   90.00","2009-03-16","2009-03-11","00:53",Night,"20784.75","   30.76"
"200903JD","   70.00","   90.00","2009-03-16","2009-03-12",14:35,Day,"54541.05",   54.16
"200903JD","   80.00","   90.00","2009-03-16","2009-03-12","06:36",Day,"38706.35",   37.53
"200903JD","   60.00","   90.00","2009-03-16","2009-03-12","20:59",Night,39231.51,   41.89
"200903JD","   53.00","   90.00","2009-03-16","2009-03-13","02:11",Night,"32710.94",   32.73
"200903JD","   37.00","   90.00","2009-03-16","2009-03-13",13:45,Day,242931.72,  245.67
"200903JD","   30.00","   90.00","2009-03-16","2009-03-13",23:53,Night,242716.56,  232.34
"200903JD","   28.00","   90.00","2009-03-16","2009-03-13",21:11,Night,"293970.63",  314.44
"200903JD","   45.00","   90.00","2009-03-16","2009-03-13","06:53",Day,136788.38,  137.61
"200903JD","   35.00","   90.00","2009-03-16","2009-03-14","03:56",Night,"111401.30","  102.34"
"200903JD","   51.00","   80.00","2009-03-16","2009-03-19","21:04",Night,228775.91,  237.91
"200903JD","   70.00","   80.00","2009-03-16","2009-03-20","12:08",Day,"257270.11",  241.38
"200903JD","   80.00","   80.00","2009-03-16","2009-03-20",18:17,Day,76919.99,   89.83
"200903JD","   60.00","   80.00","2009-03-16","2009-03-20","05:21",Day,"400560.34",  417.74
"200903JD","   55.00","   80.00","2009-03-16","2009-03-20","00:39",Night,"206992.90",  182.38
"200903JD","  100.00","   80.00","2009-03-16","2009-03-21","05:39",Day,21231.52,   24.75
"200903JD","   90.00","   80.00","2009-03-16","2009-03-21","00:29",Night,19448.17,"   27.09"
"200907M2","   90.00","   90.00","2009-07-23","2009-07-18",23:53,Night,93342.59,"   88.02"
"200907M2","  100.00","   90.00","2009-07-23","2009-07-18",17:21,Day,"23300.67","   24.50"
"200907M2","  120.00","   90.00","2009-07-23","2009-07-18","03:49",Night, 4356.69,    8.54
"200907M2","  110.00","   90.00","2009-07-23","2009-07-18","10:45",Day, 4457.41,    1.54
"200907M2","   80.00","   90.00","2009-07-23","2009-07-19","06:35",Day,29783.73,   27.92
"200907M2","   60.00","   90.00","2009-07-23","2009-07-19",19:38,Day,"38045.21",   35.28
"200907M2","   70.00","   90.00","2009-07-23","2009-07-19","13:00",Day,36853.21,   37.55
"200907M2","   45.00","   90.00","2009-07-23","2009-07-20","06:45",Day,"115311.07","  105.98"
"200907M2","   53.00","   90.00","2009-07-23","2009-07-20","01:23",Night,52532.35,   52.42
"200907M2","   35.00","   90.00","2009-07-23","2009-07-20",15:13,Day,"80494.07",   91.48
"200907M2","   37.00","   90.00","2009-07-23","2009-07-20",12:13,Day,49459.63,   49.29
"200907M2","   30.00","   90.00","2009-07-23","2009-07-20",19:59,Day,124239.59,  123.91
"200907M2","   28.00","   90.00","2009-07-23","2009-07-20","22:30",Night,48771.61,"   46.07"
"200907M2","   55.00","   80.00","2009-07-23","2009-07-27","08:59",Day,"82822.10",  121.54
"200907M2","   60.00","   80.00","2009-07-23","2009-07-27",12:36,Day,122518.54,  188.77
"200907M2","   70.00","   80.00","2009-07-23","2009-07-27",18:49,Day,52832.39,   65.77
"200907M2","   51.00","   80.00","2009-07-23","2009-07-27","04:36",Day,119138.73,  163.33
"200907M2","   80.00","   80.00","2009-07-23","2009-07-27","01:02",Night,48814.59,   52.44
"200907M2","   90.00","   80.00","2009-07-23","2009-07-28","06:56",Day,29524.97,   23.54
"200907M2","  100.00","   80.00","2009-07-23","2009-07-28","15:20",Day,56637.21,   51.32
"200911NH","  120.00","   90.00","2009-11-14","2009-11-09",22:25,Night,15149.82,   32.89
"200911NH","  110.00","   90.00","2009-11-14","2009-11-10","04:45",Night,"28457.70",   41.75
"200911NH","   90.00","   90.00","2009-11-14","2009-11-10",19:38,Night,"87124.50","  102.43"
"200911NH","  100.00","   90.00","2009-11-14","2009-11-10",13:16,Day,"17366.08","   40.25"
"200911NH","   53.00","   90.00","2009-11-14","2009-11-11","20:17",Night,43456.99,   58.68
"200911NH","   60.00","   90.00","2009-11-14","2009-11-11",15:11,Day,95542.26,"  107.18"
"200911NH","   70.00","   90.00","2009-11-14","2009-11-11","07:27",Day,"60784.48",   72.97
"200911NH","   80.00","   90.00","2009-11-14","2009-11-11","02:07",Night,"37596.01",   41.58
"200911NH","   28.00","   90.00","2009-11-14","2009-11-12","16:02",Day,73753.28,"  108.76"
"200911NH","   30.00","   90.00","2009-11-14","2009-11-12",18:38,Night,54228.41,   79.86
"200911NH","   35.00","   90.00","2009-11-14","2009-11-12","10:38",Day,71286.63,  138.35
"200911NH","   37.00","   90.00","2009-11-14","2009-11-12","07:20",Day,"68648.08",  151.39
"200911NH","   45.00","   90.00","2009-11-14","2009-11-12","01:57",Night,"30868.48",   49.74
"200911NH","   80.00","   80.00","2009-11-14","2009-11-19",15:33,Day,"18879.05","   30.58"
"200911NH","   90.00","   80.00","2009-11-14","2009-11-19",21:38,Night,17489.31,   24.35
"200911NH","   70.00","   80.00","2009-11-14","2009-11-19","06:45",Day,"68223.03",   85.82
"200911NH","  100.00","   80.00","2009-11-14","2009-11-20","05:41",Night,12869.12,   27.26
"201001NH","  120.00","   90.00","2010-01-22","2010-01-16","07:36",Day,"23044.94",   42.26
"201001NH","  110.00","   90.00","2010-01-22","2010-01-16",15:42,Day,19452.63,   39.64
"201001NH","  100.00","   90.00","2010-01-22","2010-01-16","22:09",Night," 7939.50","   10.25"
"201001NH","   90.00","   90.00","2010-01-22","2010-01-17","07:43",Day,"13175.50",   14.89
"201001NH","   80.00","   90.00","2010-01-22","2010-01-17",15:17,Day,37919.24,"   44.30"
"201001NH","   70.00","   90.00","2010-01-22","2010-01-17",21:42,Night,"29704.49","   35.90"
"201001NH","   45.00","   90.00","2010-01-22","2010-01-18",15:56,Day, 5334.86,"   14.05"
"201001NH","   53.00","   90.00","2010-01-22","2010-01-18","10:21",Day,"35103.78",   41.42
"201001NH","   37.00","   90.00","2010-01-22","2010-01-18","22:00",Night, 3698.19,    8.62
"201001NH","   60.00","   90.00","2010-01-22","2010-01-18","04:54",Night,"40912.70",   45.36
"201001NH","   30.00","   90.00","2010-01-22","2010-01-19","06:44",Day,11582.61,   18.36
"201001NH","   28.00","   90.00","2010-01-22","2010-01-19","09:36",Day,"81760.25",   95.66
"201001NH","   35.00","   90.00","2010-01-22","2010-01-19","01:39",Night,27777.13,   45.26
"201001NH","   51.00","   80.00","2010-01-22","2010-01-27","21:40",Night,57511.49,   66.51
"201001NH","   55.00","   80.00","2010-01-22","2010-01-27","02:20",Night,43443.71,   56.39
"201001NH","   80.00","   80.00","2010-01-22","2010-01-28","19:05",Night,"71059.59",   88.45
"201001NH","   70.00","   80.00","2010-01-22","2010-01-28",12:49,Day,"60418.16",   63.46
"201001NH","   60.00","   80.00","2010-01-22","2010-01-28","06:22",Day,67971.52,   86.61
"201001NH","  100.00","   80.00","2010-01-22","2010-01-29","10:25",Day,"23304.39",   24.78
"201001NH","   90.00","   80.00","2010-01-22","2010-01-29","03:54",Night,"16870.64","   13.40"
"201004MF","  120.00","   90.00","2010-05-07","2010-04-29","20:48",Night,"10882.07",    7.18
"201004MF","   80.00","   90.00","2010-05-07","2010-04-30","20:39",Night," 7513.04","    9.03"
"201004MF","   90.00","   90.00","2010-05-07","2010-04-30",14:12,Day, 3264.81,    3.14
"201004MF","   45.00","   90.00","2010-05-07","2010-05-01",19:14,Day,"26429.60",   26.89
"201004MF","   53.00","   90.00","2010-05-07","2010-05-01",14:23,Day,"40709.98",   52.94
"201004MF","   70.00","   90.00","2010-05-07","2010-05-01","04:50",Day,"27074.62",   25.75
"201004MF","   35.00","   90.00","2010-05-07","2010-05-02","03:08",Night,"37028.41","   40.11"
"201004MF","   37.00","   90.00","2010-05-07","2010-05-02","00:17",Night,23775.98,   24.62
"201004MF","   28.00","   90.00","2010-05-07","2010-05-02","10:07",Day,"39201.56",   37.63
"201004MF","   30.00","   90.00","2010-05-07","2010-05-02","07:27",Day,"62162.07",   64.12
"201004MF","   60.00","   90.00","2010-05-07","2010-05-03",23:33,Night,"14660.23",   16.96
"201004MF","   80.00","   80.00","2010-05-07","2010-05-14","23:05",Night,25752.44,   23.74
"201004MF","   70.00","   80.00","2010-05-07","2010-05-14",15:44,Day,"30201.65",   32.44
"201004MF","   90.00","   80.00","2010-05-07","2010-05-15","04:36",Day,32696.13,   29.54
"201004MF","   60.00","   80.00","2010-05-07","2010-05-16",18:29,Day,76495.95,   76.37
"201004MF","   55.00","   80.00","2010-05-07","2010-05-16","22:20",Night,"200191.67",  214.25
"201008NH","  120.00","   90.00","2010-08-08","2010-08-03","00:01",Night,"18048.97","   40.83"
"201008NH","  100.00","   90.00","2010-08-08","2010-08-03",13:27,Day,"17740.20","   41.80"
"201008NH","  110.00","   90.00","2010-08-08","2010-08-03","05:48",Day,48951.62,   91.84
"201008NH","   90.00","   90.00","2010-08-08","2010-08-03",21:53,Night,"17034.23",   27.55
"201008NH","   80.00","   90.00","2010-08-08","2010-08-04","04:59",Day,34895.52,   45.88
"201008NH","   70.00","   90.00","2010-08-08","2010-08-04",11:33,Day,18275.23,   44.48
"201008NH","   60.00","   90.00","2010-08-08","2010-08-04","18:06",Day,42356.87,   54.12
"201008NH","   53.00","   90.00","2010-08-08","2010-08-04",23:26,Night,"112690.13",  165.42
"201008NH","   37.00","   90.00","2010-08-08","2010-08-05","11:05",Day,233674.86,"  307.52"
"201008NH","   28.00","   90.00","2010-08-08","2010-08-05","20:44",Night,617488.75,  776.34
"201008NH","   45.00","   90.00","2010-08-08","2010-08-05","05:12",Day,"248636.20",  378.54
"201008NH","   35.00","   90.00","2010-08-08","2010-08-06",18:47,Day,336233.39,  446.26
"201008NH","   51.00","   80.00","2010-08-08","2010-08-12",11:28,Day,65287.16,   88.57
"201008NH","   60.00","   80.00","2010-08-08","2010-08-12",22:14,Night,74671.21,"  103.14"
"201008NH","   55.00","   80.00","2010-08-08","2010-08-12",16:14,Day,"45685.70",   69.87
"201008NH","   70.00","   80.00","2010-08-08","2010-08-13","05:12",Day,189271.76,"  318.00"
"201008NH","   90.00","   80.00","2010-08-08","2010-08-13","20:06",Night,"50171.88",   69.73
"201008NH","   80.00","   80.00","2010-08-08","2010-08-13","11:50",Day,"80325.59",   97.69
"201008NH","  100.00","   80.00","2010-08-08","2010-08-14","02:53",Night,21543.34,   66.42
"201011NH","  120.00","   90.00","2010-11-05","2010-10-31",23:26,Night,"23415.70",   32.19
"201011NH","  110.00","   90.00","2010-11-05","2010-11-01","05:44",Day,"11812.70",   18.92
"201011NH","  100.00","   90.00","2010-11-05","2010-11-01",12:29,Day,11562.74,"   21.03"
"201011NH","   90.00","   90.00","2010-11-05","2010-11-01",21:24,Night,"14068.99",   22.96
"201011NH","   70.00","   90.00","2010-11-05","2010-11-02",12:17,Day,53318.85,   46.18
"201011NH","   60.00","   90.00","2010-11-05","2010-11-02",18:51,Night,17224.75,   15.73
"201011NH","   80.00","   90.00","2010-11-05","2010-11-02","05:46",Day,15189.11,"   20.77"
"201011NH","   37.00","   90.00","2010-11-05","2010-11-03","10:54",Day,66297.21,   61.44
"201011NH","   35.00","   90.00","2010-11-05","2010-11-03",13:47,Day,53151.97,"   57.80"
"201011NH","   30.00","   90.00","2010-11-05","2010-11-03","18:20",Night,47669.33,   52.29
"201011NH","   28.00","   90.00","2010-11-05","2010-11-03",22:54,Night,"106843.81",   97.85
"201011NH","   53.00","   90.00","2010-11-05","2010-11-03","01:34",Night,56499.66,   52.69
"201011NH","   51.00","   80.00","2010-11-05","2010-11-09",18:42,Night,"52139.06","   67.09"
"201011NH","   80.00","   80.00","2010-11-05","2010-11-10","17:08",Night,27759.72,   38.21
"201011NH","   70.00","   80.00","2010-11-05","2010-11-10","08:57",Night,25772.64,"   36.03"
"201011NH","   60.00","   80.00","2010-11-05","2010-11-10","02:30",Night,62365.24,   78.54
"201011NH","   90.00","   80.00","2010-11-05","2010-11-11","08:46",Night,15559.55,   21.61
"201101NH","  120.00","   90.00","2011-01-21","2011-01-16","10:11",Night, 6753.83,   17.47
"201101NH","  110.00","   90.00","2011-01-21","2011-01-16","17:30",Night,15775.38,   49.49
"201101NH","  100.00","   90.00","2011-01-21","2011-01-17","01:57",Night,"12020.25","   28.02"
"201101NH","   90.00","   90.00","2011-01-21","2011-01-17","07:43",Night,13717.72,   38.28
"201101NH","   80.00","   90.00","2011-01-21","2011-01-17",18:42,Night,17989.77,   19.37
"201101NH","   45.00","   90.00","2011-01-21","2011-01-18","21:40",Night,"118930.40",  227.29
"201101NH","   53.00","   90.00","2011-01-21","2011-01-18",15:51,Night,"29704.80",   42.84
"201101NH","   60.00","   90.00","2011-01-21","2011-01-18","10:12",Night,31967.77,   42.88
"201101NH","   70.00","   90.00","2011-01-21","2011-01-18","02:46",Night,28595.81,   43.91
"201101NH","   35.00","   90.00","2011-01-21","2011-01-19","06:49",Night,56881.59,"  108.07"
"201101NH","   37.00","   90.00","2011-01-21","2011-01-19","03:49",Night,"54740.92",   88.68
"201101NH","   28.00","   90.00","2011-01-21","2011-01-19",13:59,Night,"31304.60",   41.15
"201101NH","   30.00","   90.00","2011-01-21","2011-01-19","11:05",Night,48548.66,   68.76
"201101NH","   51.00","   80.00","2011-01-21","2011-01-25","10:23",Night,"67151.20",   85.81
"201101NH","   60.00","   80.00","2011-01-21","2011-01-25","18:06",Night,"150411.02","  237.03"
"201101NH","   55.00","   80.00","2011-01-21","2011-01-25",13:54,Night,"102279.99",  174.53
"201101NH","   70.00","   80.00","2011-01-21","2011-01-26","00:54",Night,78867.73,  114.29
"201101NH","   90.00","   80.00","2011-01-21","2011-01-26",15:38,Night,49563.54,   79.61
"201101NH","  100.00","   80.00","2011-01-21","2011-01-26",22:21,Night,74836.81,"  107.29"
"201101NH","   80.00","   80.00","2011-01-21","2011-01-26","07:21",Night,35853.87,   61.18
"201104SH","  120.00","   90.00","2011-04-18","2011-04-13",21:53,Night,"31413.01",   43.27
"201104SH","  100.00","   90.00","2011-04-18","2011-04-14","11:10",Night, 5798.11,   13.21
"201104SH","   90.00","   90.00","2011-04-18","2011-04-14",17:37,Night,"29307.17",   41.66
"201104SH","  110.00","   90.00","2011-04-18","2011-04-14","04:03",Night,  481.53,    1.89
"201104SH","   80.00","   90.00","2011-04-18","2011-04-15","05:42",Night," 3980.93",    5.82
"201104SH","   60.00","   90.00","2011-04-18","2011-04-15","19:07",Night,"29849.01",   53.84
"201104SH","   70.00","   90.00","2011-04-18","2011-04-15",12:45,Night,49551.17,   73.77
"201104SH","   35.00","   90.00","2011-04-18","2011-04-16",22:32,Night,"15540.51","   24.02"
"201104SH","   37.00","   90.00","2011-04-18","2011-04-16","17:30",Night,38748.47,   55.84
"201104SH","   45.00","   90.00","2011-04-18","2011-04-16",11:19,Night,"48405.21",   61.57
"201104SH","   53.00","   90.00","2011-04-18","2011-04-16","05:30",Night,68723.12,  135.36
"201104SH","   28.00","   90.00","2011-04-18","2011-04-17","06:35",Night,"15330.83",   19.17
"201104SH","   30.00","   90.00","2011-04-18","2011-04-17","03:54",Night,65479.11,"  105.61"
"201104SH","   51.00","   80.00","2011-04-18","2011-04-23","01:54",Night,56562.73,"   82.02"
"201104SH","   70.00","   80.00","2011-04-18","2011-04-23",16:18,Night,124817.96,  224.32
"201104SH","   60.00","   80.00","2011-04-18","2011-04-23","10:12",Night,"123901.92",  245.29
"201104SH","   55.00","   80.00","2011-04-18","2011-04-23","05:32",Night,113449.66,  212.11
"201104SH","   90.00","   80.00","2011-04-18","2011-04-24","07:21",Night, 1171.32,    2.22
"201104SH","   80.00","   80.00","2011-04-18","2011-04-24","02:30",Night,"56562.30",  126.33
"201104SH","  100.00","   80.00","2011-04-18","2011-04-24",14:37,Night,45461.47,   78.32
"201108NH","  120.00","   90.00","2011-08-04","2011-07-30",19:38,Night,"30112.66",   55.56
"201108NH","  100.00","   90.00","2011-08-04","2011-07-31","10:27",Night,67636.99,   88.92
"201108NH","  110.00","   90.00","2011-08-04","2011-07-31","01:54",Night,"23072.04",   42.73
"201108NH","   90.00","   90.00","2011-08-04","2011-07-31",18:51,Night,"49700.37",   91.84
"201108NH","   90.00","   90.00","2011-08-04","2011-07-31",18:51,Night,"    0.00","    0.00"
"201108NH","   53.00","   90.00","2011-08-04","2011-08-01",21:29,Night,"133476.10","  160.00"
"201108NH","   60.00","   90.00","2011-08-04","2011-08-01",15:47,Night,"58830.01","   70.17"
"201108NH","   70.00","   90.00","2011-08-04","2011-08-01","07:32",Night,55427.68,   56.26
"201108NH","   80.00","   90.00","2011-08-04","2011-08-01","02:06",Night,"31207.17",   37.19
"201108NH","   53.00","   90.00","2011-08-04","2011-08-01",21:29,Night,"    0.00","    0.00"
"201108NH","   60.00","   90.00","2011-08-04","2011-08-01",15:47,Night,"    0.00","    0.00"
"201108NH","   70.00","   90.00","2011-08-04","2011-08-01","07:32",Night,"    0.00","    0.00"
"201108NH","   80.00","   90.00","2011-08-04","2011-08-01","02:06",Night,"    0.00","    0.00"
"201108NH","   35.00","   90.00","2011-08-04","2011-08-02",15:56,Night,"16435.10","   20.85"
"201108NH","   30.00","   90.00","2011-08-04","2011-08-02","20:51",Night,"    0.00","    0.00"
"201108NH","   35.00","   90.00","2011-08-04","2011-08-02",15:56,Night,"    0.00","    0.00"
"201108NH","   37.00","   90.00","2011-08-04","2011-08-02","12:06",Night,"    0.00","    0.00"
"201108NH","   45.00","   90.00","2011-08-04","2011-08-02","03:31",Night,"    0.00","    0.00"
"201108NH","   30.00","   90.00","2011-08-04","2011-08-02","20:51",Night,39628.84,   46.84
"201108NH","   28.00","   90.00","2011-08-04","2011-08-02",23:55,Night,71273.37,   99.42
"201108NH","   37.00","   90.00","2011-08-04","2011-08-02","12:06",Night,35398.51,   61.44
"201108NH","   45.00","   90.00","2011-08-04","2011-08-02","03:31",Night,"35209.68","   50.66"
"201108NH","   51.00","   80.00","2011-08-04","2011-08-08",19:41,Night,61558.82,   85.96
"201108NH","   80.00","   80.00","2011-08-04","2011-08-09","20:53",Night,"59703.54",   62.64
"201108NH","   55.00","   80.00","2011-08-04","2011-08-09","00:38",Night,"251704.02",  444.65
"201108NH","   60.00","   80.00","2011-08-04","2011-08-09","05:15",Night,42972.64,"   60.12"
"201108NH","   70.00","   80.00","2011-08-04","2011-08-09","12:00",Night,"51407.84","   54.20"
"201108NH","   90.00","   80.00","2011-08-04","2011-08-10","03:24",Night,"21302.10","   25.50"
"201108NH","  100.00","   80.00","2011-08-04","2011-08-10","08:42",Night,25677.58,   31.36
"201110NH","  120.00","   90.00","2011-10-25","2011-10-20","01:45",Night,"10580.12","   31.03"
"201110NH","  100.00","   90.00","2011-10-25","2011-10-20",16:43,Day,13237.12,   31.46
"201110NH","  110.00","   90.00","2011-10-25","2011-10-20","07:45",Day,17784.68,   39.58
"201110NH","   90.00","   90.00","2011-10-25","2011-10-21","00:51",Night,11212.49,   26.51
"201110NH","   60.00","   90.00","2011-10-25","2011-10-21","20:28",Night,"20678.56",   29.54
"201110NH","   80.00","   90.00","2011-10-25","2011-10-21","06:20",Day, 9649.25,"   36.05"
"201110NH","   70.00","   90.00","2011-10-25","2011-10-21","14:01",Day," 6452.50","   18.03"
"201110NH","   53.00","   90.00","2011-10-25","2011-10-22","03:04",Night,18863.84,   31.32
"201110NH","   45.00","   90.00","2011-10-25","2011-10-22","07:23",Day,38739.45,   46.98
"201110NH","   37.00","   90.00","2011-10-25","2011-10-22",16:25,Day,26263.98,   35.13
"201110NH","   35.00","   90.00","2011-10-25","2011-10-22",19:25,Night,63344.41,   99.57
"201110NH","   30.00","   90.00","2011-10-25","2011-10-22",23:28,Night,"56408.33",   77.26
"201110NH","   28.00","   90.00","2011-10-25","2011-10-23","02:01",Night,"52069.63","   70.77"
"201110NH","   51.00","   80.00","2011-10-25","2011-10-28",23:35,Night,13342.36,   16.17
"201110NH","   70.00","   80.00","2011-10-25","2011-10-29",16:56,Day,"20555.54",   32.58
"201110NH","   55.00","   80.00","2011-10-25","2011-10-29","03:06",Night,16134.85,   25.23
"201110NH","   60.00","   80.00","2011-10-25","2011-10-29","10:20",Day," 8021.79",    7.71
"201110NH","  100.00","   80.00","2011-10-25","2011-10-30",16:16,Day,"12046.42",   11.93
"201110NH","   90.00","   80.00","2011-10-25","2011-10-30","08:53",Day,18253.38,   21.69
"201110NH","   80.00","   80.00","2011-10-25","2011-10-30","00:56",Night, 7583.41,"    8.03"
"201202NH","  120.00","   90.00","2012-02-04","2012-01-31","03:26",Night,12456.31,   21.63
"201202NH","  100.00","   90.00","2012-02-04","2012-01-31","16:05",Day,"20758.25",   38.66
"201202NH","  110.00","   90.00","2012-02-04","2012-01-31","09:47",Day,"17005.11",   21.14
"201202NH","   90.00","   90.00","2012-02-04","2012-02-01","00:38",Night,23846.45,"   30.25"
"201202NH","   80.00","   90.00","2012-02-04","2012-02-01","07:36",Day,"21060.43",   38.31
"201202NH","   37.00","   90.00","2012-02-04","2012-02-02","15:20",Day,47288.13,   78.87
"201202NH","   35.00","   90.00","2012-02-04","2012-02-02",18:29,Night,44793.77,   67.46
"201202NH","   30.00","   90.00","2012-02-04","2012-02-02",22:39,Night,63755.96,   91.26
"201202NH","   28.00","   90.00","2012-02-04","2012-02-03","00:58",Night,"22126.30","   40.55"
"201202NH","   51.00","   80.00","2012-02-04","2012-02-08",14:33,Day,15444.48,   29.34
"201202NH","   55.00","   80.00","2012-02-04","2012-02-08","18:04",Day,"20657.51",   39.74
"201202NH","   60.00","   80.00","2012-02-04","2012-02-08","23:10",Night,24665.66,   46.11
"201202NH","   70.00","   80.00","2012-02-04","2012-02-09","05:15",Night,19448.54,"   26.90"
"201202NH","   80.00","   80.00","2012-02-04","2012-02-09","11:50",Day,"45280.87",   61.31
"201202NH","   90.00","   80.00","2012-02-04","2012-02-09","18:06",Day,"50023.33",   67.23
"201202NH","  100.00","   80.00","2012-02-04","2012-02-09",23:57,Night,11184.92,   13.61
"201207OS","  110.00","   90.00","2012-07-18","2012-07-13","17:06",Day,"22705.56",   27.13
"201207OS","  120.00","   90.00","2012-07-18","2012-07-13","09:33",Day,"10311.11",   33.34
"201207OS","   70.00","   90.00","2012-07-18","2012-07-14",22:27,Night,137973.91,"  190.37"
"201207OS","   80.00","   90.00","2012-07-18","2012-07-14",15:11,Day,91353.76,  123.22
"201207OS","   90.00","   90.00","2012-07-18","2012-07-14","06:20",Day,"90000.00","  104.79"
"201207OS","  100.00","   90.00","2012-07-18","2012-07-14","00:17",Night,"12909.25","   19.06"
"201207OS","   45.00","   90.00","2012-07-18","2012-07-15","17:30",Day,"95042.09",  121.19
"201207OS","   37.00","   90.00","2012-07-18","2012-07-15","23:03",Night,"37440.09",   52.42
"201207OS","   53.00","   90.00","2012-07-18","2012-07-15",11:41,Day,"116905.04",  163.87
"201207OS","   60.00","   90.00","2012-07-18","2012-07-15","06:02",Day,"100210.96","  126.80"
"201207OS","   35.00","   90.00","2012-07-18","2012-07-16","01:59",Night,65266.92,   94.27
"201207OS","   30.00","   90.00","2012-07-18","2012-07-16","06:17",Day,"58900.20","   90.94"
"201207OS","   28.00","   90.00","2012-07-18","2012-07-16","08:23",Day,"158996.04","  221.02"
"201207OS","   55.00","   80.00","2012-07-18","2012-07-22",16:41,Day,111171.99,  137.13
"201207OS","   51.00","   80.00","2012-07-18","2012-07-22",11:48,Day,166795.83,"  228.04"
"201207OS","   70.00","   80.00","2012-07-18","2012-07-23","03:58",Night,72788.77,   86.74
"201207OS","   60.00","   80.00","2012-07-18","2012-07-23","03:58",Night,78877.68,  126.71
"201207OS","   80.00","   80.00","2012-07-18","2012-07-23","10:32",Day,"41971.80",   58.63
"201207OS","   90.00","   80.00","2012-07-18","2012-07-23","17:06",Day,14111.46,   21.38
"201207OS","  100.00","   80.00","2012-07-18","2012-07-24",23:15,Night,"18530.50",   23.39
"201210NH","   90.00","   90.00","2012-10-28","2012-10-23",23:12,Night,"14221.07","   25.04"
"201210NH","  100.00","   90.00","2012-10-28","2012-10-23",15:17,Day,"16355.00",   45.84
"201210NH","  110.00","   90.00","2012-10-28","2012-10-23","07:34",Day,33272.79,"   54.08"
"201210NH","  120.00","   90.00","2012-10-28","2012-10-23","02:28",Night,35818.46,   61.93
"201210NH","   70.00","   90.00","2012-10-28","2012-10-24",12:22,Day,21173.69,   31.92
"201210NH","   35.00","   90.00","2012-10-28","2012-10-26",16:54,Day,64326.32,  136.73
"201210NH","   37.00","   90.00","2012-10-28","2012-10-26","19:50",Night,44586.67,"  105.15"
"201210NH","   28.00","   90.00","2012-10-28","2012-10-26","08:42",Day,"20016.00",   36.97
"201210NH","   30.00","   90.00","2012-10-28","2012-10-26",11:37,Day,"50130.77","   93.40"
"201210NH","   45.00","   90.00","2012-10-28","2012-10-27","01:48",Night,"43810.00","   68.10"
"201210NH","   53.00","   90.00","2012-10-28","2012-10-27","06:11",Day,"32505.00",   58.86
"201210NH","   51.00","   80.00","2012-10-28","2012-10-31",23:59,Night,"94110.00","  162.30"
"201210NH","   80.00","   80.00","2012-10-28","2012-11-01","22:03",Night," 2177.08",    3.24
"201210NH","   60.00","   80.00","2012-10-28","2012-11-01","09:53",Day,49877.44,   79.59
"201210NH","   70.00","   80.00","2012-10-28","2012-11-01","16:07",Day,32368.64,   38.88
"201210NH","   55.00","   80.00","2012-10-28","2012-11-01","03:31",Night,"43920.62",   67.77
"201210NH","   90.00","   80.00","2012-10-28","2012-11-02","04:16",Night,"28000.00",   41.59
"201210NH","  100.00","   80.00","2012-10-28","2012-11-02","10:34",Day,"37051.85",   45.42
"201301SH","  110.00","   90.00","2013-01-18","2013-01-14","19:00",Night,19192.35,   33.79
"201301SH","  120.00","   90.00","2013-01-18","2013-01-14",12:11,Day,"17080.19",   38.27
"201301SH","  100.00","   90.00","2013-01-18","2013-01-15","01:09",Night,"14997.02",   31.54
"201301SH","   90.00","   90.00","2013-01-18","2013-01-15","06:15",Day, 7466.19,    4.86
"201301SH","   80.00","   90.00","2013-01-18","2013-01-15",13:56,Day,41985.78,"   50.18"
"201301SH","   70.00","   90.00","2013-01-18","2013-01-15","20:05",Night,12857.73,   15.39
"201301SH","   37.00","   90.00","2013-01-18","2013-01-16","19:07",Night," 1580.83","    2.40"
"201301SH","   35.00","   90.00","2013-01-18","2013-01-16","22:09",Night,"112945.00","  216.03"
"201301SH","   45.00","   90.00","2013-01-18","2013-01-16",12:33,Day,91926.11,  133.17
"201301SH","   53.00","   90.00","2013-01-18","2013-01-16","07:12",Day,85649.27,  113.91
"201301SH","   60.00","   90.00","2013-01-18","2013-01-16","02:17",Night,"87712.06",  134.39
"201301SH","   28.00","   90.00","2013-01-18","2013-01-17","07:41",Day,"29200.00",   66.18
"201301SH","   30.00","   90.00","2013-01-18","2013-01-17","02:15",Night,"57834.00","  131.70"
"201301SH","   51.00","   80.00","2013-01-18","2013-01-22",14:19,Day,"37365.20",   73.47
"201301SH","   55.00","   80.00","2013-01-18","2013-01-22",17:46,Day,59385.86,   79.96
"201301SH","   60.00","   80.00","2013-01-18","2013-01-22","22:00",Night,28412.43,   43.99
"201301SH","   70.00","   80.00","2013-01-18","2013-01-23","04:00",Night,"54428.40",   65.51
"201301SH","  100.00","   80.00","2013-01-18","2013-01-23","22:09",Night,39849.33,   51.28
"201301SH","   90.00","   80.00","2013-01-18","2013-01-23","16:09",Day,"34780.33",   43.97
