 Extracted on 12-Jul-2023 Mark Ohman lab SIO 
Station values of  ostracods  Day + Night Line 80 and Line 90 All Cruises
Cruise,Station,Line,"Cruise mid-date","Station date","Local time (PST)","Day or Night","Abundance (No. per m2)","Estimated C Biomass (mgC m-2)"
"200511NH","   80.00","   80.00","2005-11-12","2005-11-17",22:33,Night," 7307.81",   55.42
"200511NH","   90.00","   80.00","2005-11-12","2005-11-18","04:53",Night," 4003.62",   16.44
"200511NH","  100.00","   80.00","2005-11-12","2005-11-18",11:25,Day,  318.93,    1.48
"200602JD","  120.00","   90.00","2006-02-12","2006-02-07","07:35",Day,  521.26,"    0.47"
"200602JD","  110.00","   90.00","2006-02-12","2006-02-07","16:02",Day,"  563.06","    0.71"
"200602JD","  100.00","   90.00","2006-02-12","2006-02-07","22:20",Night, 2572.63,   36.82
"200602JD","   90.00","   90.00","2006-02-12","2006-02-08","04:56",Night,  393.88,    1.52
"200602JD","   80.00","   90.00","2006-02-12","2006-02-08",11:32,Day, 2437.88,"   10.59"
"200602JD","   70.00","   90.00","2006-02-12","2006-02-08",17:36,Day,"  873.01",    4.99
"200602JD","   60.00","   90.00","2006-02-12","2006-02-09","00:28",Night," 2490.73","    5.90"
"200602JD","   53.00","   90.00","2006-02-12","2006-02-09","05:27",Night,  737.56,"    1.70"
"200602JD","   30.00","   90.00","2006-02-12","2006-02-09","23:50",Night, 2153.43,"   20.65"
"200602JD","   37.00","   90.00","2006-02-12","2006-02-09",16:33,Day, 1187.88,"    5.06"
"200602JD","   35.00","   90.00","2006-02-12","2006-02-09","19:40",Night, 2245.25,    7.69
"200602JD","   45.00","   90.00","2006-02-12","2006-02-09","11:00",Day, 3513.31,   22.37
"200602JD","   28.00","   90.00","2006-02-12","2006-02-10","02:29",Night,  356.37,"    0.18"
"200602JD","   60.00","   80.00","2006-02-12","2006-02-16",11:29,Day, 1466.32,    4.42
"200602JD","   55.00","   80.00","2006-02-12","2006-02-16","06:50",Day," 3804.70",   13.41
"200602JD","   51.00","   80.00","2006-02-12","2006-02-16","03:08",Night, 2677.85,    3.11
"200602JD","  100.00","   80.00","2006-02-12","2006-02-17",12:28,Day, 1476.28,"    3.00"
"200604NH","  100.00","   90.00","2006-04-10","2006-04-05",19:51,Night, 1876.92,    7.56
"200604NH","  110.00","   90.00","2006-04-10","2006-04-05",12:24,Day,"  772.50","    1.06"
"200604NH","   60.00","   90.00","2006-04-10","2006-04-06",22:53,Night," 1108.07",    1.67
"200604NH","   90.00","   90.00","2006-04-10","2006-04-06","02:18",Night," 5592.60",   16.24
"200604NH","   80.00","   90.00","2006-04-10","2006-04-06","07:58",Day, 1764.47,    1.65
"200604NH","   70.00","   90.00","2006-04-10","2006-04-06","16:04",Day, 2278.18,"   10.86"
"200604NH","   30.00","   90.00","2006-04-10","2006-04-07","00:53",Night, 4222.95,"   25.20"
"200604NH","   35.00","   90.00","2006-04-10","2006-04-07",18:48,Day, 3499.28,   16.61
"200604NH","   37.00","   90.00","2006-04-10","2006-04-07",15:39,Day," 5098.85",   11.29
"200604NH","   45.00","   90.00","2006-04-10","2006-04-07","08:45",Day, 6137.42,   57.96
"200604NH","   53.00","   90.00","2006-04-10","2006-04-07","04:15",Night," 1044.67",    9.54
"200604NH","   28.00","   90.00","2006-04-10","2006-04-08","03:57",Night," 1969.80",    4.56
"200604NH","   51.00","   80.00","2006-04-10","2006-04-13","17:05",Day," 1024.06","    7.20"
"200604NH","   55.00","   80.00","2006-04-10","2006-04-13","20:54",Night, 5654.32,   43.83
"200604NH","   70.00","   80.00","2006-04-10","2006-04-14","06:14",Day," 2107.61","   10.22"
"200604NH","   90.00","   80.00","2006-04-10","2006-04-14",22:11,Night," 1632.80","   10.36"
"200604NH","   80.00","   80.00","2006-04-10","2006-04-14","15:50",Day, 2122.99,    2.71
"200604NH","   60.00","   80.00","2006-04-10","2006-04-14","01:11",Night, 1311.52,"   12.10"
"200604NH","  100.00","   80.00","2006-04-10","2006-04-15","04:20",Night, 3384.87,"   13.07"
"200607NH","  120.00","   90.00","2006-07-16","2006-07-11","18:08",Day," 1040.35",    5.51
"200607NH","  110.00","   90.00","2006-07-16","2006-07-12","00:59",Night, 1189.99,    4.83
"200607NH","  100.00","   90.00","2006-07-16","2006-07-12","08:03",Day,"  871.04","    3.20"
"200607NH","   80.00","   90.00","2006-07-16","2006-07-12",22:35,Night," 2870.47",   11.63
"200607NH","   90.00","   90.00","2006-07-16","2006-07-12","16:06",Day," 1850.68",    8.64
"200607NH","   45.00","   90.00","2006-07-16","2006-07-13",23:11,Night," 2150.99",   16.54
"200607NH","   53.00","   90.00","2006-07-16","2006-07-13",17:27,Day,  484.13,    1.28
"200607NH","   60.00","   90.00","2006-07-16","2006-07-13",11:48,Day," 5730.00","   21.00"
"200607NH","   70.00","   90.00","2006-07-16","2006-07-13","05:14",Day," 1500.13",    8.87
"200607NH","   35.00","   90.00","2006-07-16","2006-07-14","08:00",Day,"    0.00","    0.00"
"200607NH","   30.00","   90.00","2006-07-16","2006-07-14","14:07",Day,"    0.00","    0.00"
"200607NH","   37.00","   90.00","2006-07-16","2006-07-14","05:00",Day,"  381.08",    1.14
"200607NH","   28.00","   90.00","2006-07-16","2006-07-14","17:05",Day,"    0.00","    0.00"
"200607NH","   51.00","   80.00","2006-07-16","2006-07-20",14:57,Day,  478.28,"    0.20"
"200607NH","   60.00","   80.00","2006-07-16","2006-07-20",23:38,Night, 3618.27,   18.36
"200607NH","   55.00","   80.00","2006-07-16","2006-07-20","18:50",Day,  782.66,"    9.30"
"200607NH","   70.00","   80.00","2006-07-16","2006-07-21","05:18",Day," 1904.57","    9.06"
"200607NH","   90.00","   80.00","2006-07-16","2006-07-21",17:56,Day, 4264.78,   13.32
"200607NH","   80.00","   80.00","2006-07-16","2006-07-21",11:23,Day,"    0.00","    0.00"
"200607NH","  100.00","   80.00","2006-07-16","2006-07-22","00:03",Night,"    0.00","    0.00"
"200610RR","  120.00","   90.00","2006-10-29","2006-10-24","16:20",Day, 1429.27,"    7.08"
"200610RR","  110.00","   90.00","2006-10-29","2006-10-24",22:24,Night, 3417.89,   12.17
"200610RR","   80.00","   90.00","2006-10-29","2006-10-25",16:29,Day," 1195.06",    2.76
"200610RR","  100.00","   90.00","2006-10-29","2006-10-25","04:24",Night, 1341.78,    8.58
"200610RR","   90.00","   90.00","2006-10-29","2006-10-25","10:36",Day, 1566.44,    3.73
"200610RR","   70.00","   90.00","2006-10-29","2006-10-25",22:22,Night,  417.95,    1.65
"200610RR","   60.00","   90.00","2006-10-29","2006-10-26","04:24",Night," 1580.87",   11.69
"200610RR","   53.00","   90.00","2006-10-29","2006-10-26","08:29",Day," 1045.66",    3.38
"200610RR","   45.00","   90.00","2006-10-29","2006-10-26",15:55,Day,  355.16,    2.19
"200610RR","   37.00","   90.00","2006-10-29","2006-10-26",21:21,Night, 1584.53,    5.66
"200610RR","   35.00","   90.00","2006-10-29","2006-10-27","00:35",Night,"  763.07",    3.76
"200610RR","   30.00","   90.00","2006-10-29","2006-10-27","05:05",Night, 2848.23,"   10.02"
"200610RR","   28.00","   90.00","2006-10-29","2006-10-27","08:30",Day,"    0.00","    0.00"
"200610RR","   51.00","   80.00","2006-10-29","2006-11-01","22:06",Night,"  542.07","    0.67"
"200610RR","   80.00","   80.00","2006-10-29","2006-11-02","18:06",Day, 1264.44,"   12.09"
"200610RR","   70.00","   80.00","2006-10-29","2006-11-02","12:05",Day," 1367.50",    3.54
"200610RR","   60.00","   80.00","2006-10-29","2006-11-02","06:06",Day, 4265.18,   12.76
"200610RR","   55.00","   80.00","2006-10-29","2006-11-02","01:45",Night," 2602.57",   17.68
"200610RR","   90.00","   80.00","2006-10-29","2006-11-03","00:21",Night, 1811.16,    8.57
"200610RR","  100.00","   80.00","2006-10-29","2006-11-03","08:02",Day," 3106.94",   11.13
"200701JD","  110.00","   90.00","2007-01-22","2007-01-16","00:23",Night, 3383.96,   15.94
"200701JD","   28.00","   90.00","2007-01-22","2007-01-18","02:39",Night,  138.74,"    0.06"
"200701JD","   30.00","   90.00","2007-01-22","2007-01-18","08:05",Day, 2994.25,    3.16
"200701JD","   35.00","   90.00","2007-01-22","2007-01-18",13:49,Day, 1641.21,    3.65
"200701JD","   37.00","   90.00","2007-01-22","2007-01-18",17:12,Day," 1002.48",   12.15
"200701JD","   45.00","   90.00","2007-01-22","2007-01-18",23:11,Night, 1726.12,    7.81
"200701JD","   53.00","   90.00","2007-01-22","2007-01-19","05:09",Night,"  985.90","    4.06"
"200701JD","   60.00","   90.00","2007-01-22","2007-01-19","10:54",Day,"  805.18","    6.03"
"200701JD","   70.00","   90.00","2007-01-22","2007-01-19","18:05",Day, 2244.65,   15.49
"200701JD","   80.00","   90.00","2007-01-22","2007-01-20","01:17",Night, 2644.18,    7.28
"200701JD","   90.00","   90.00","2007-01-22","2007-01-20","08:11",Day," 3060.67",    5.66
"200701JD","  100.00","   90.00","2007-01-22","2007-01-20","17:20",Day," 1240.03",    5.25
"200701JD","  120.00","   90.00","2007-01-22","2007-01-21","07:38",Day, 2759.55,    9.61
"200701JD","  100.00","   80.00","2007-01-22","2007-01-26","20:50",Night,"  978.08",    4.15
"200701JD","   60.00","   80.00","2007-01-22","2007-01-27","21:50",Night, 2717.47,"   15.06"
"200701JD","   70.00","   80.00","2007-01-22","2007-01-27",15:35,Day," 2211.06",    3.49
"200701JD","   80.00","   80.00","2007-01-22","2007-01-27","08:07",Day,  999.37,    5.39
"200701JD","   90.00","   80.00","2007-01-22","2007-01-27","02:14",Night,  567.19,"    0.67"
"200701JD","   51.00","   80.00","2007-01-22","2007-01-28","05:29",Night,"    0.00","    0.00"
"200701JD","   55.00","   80.00","2007-01-22","2007-01-28","01:54",Night, 2137.17,"    5.06"
"200704JD","  120.00","   90.00","2007-04-04","2007-04-03",23:41,Night," 3268.90",   15.13
"200704JD","   90.00","   90.00","2007-04-04","2007-04-04",19:17,Day," 3356.60",   54.83
"200704JD","  100.00","   90.00","2007-04-04","2007-04-04",12:33,Day," 4809.24",   25.81
"200704JD","  110.00","   90.00","2007-04-04","2007-04-04","06:06",Day, 5722.72,   15.87
"200704JD","   70.00","   90.00","2007-04-04","2007-04-05","07:29",Day, 1721.18,   18.82
"200704JD","   60.00","   90.00","2007-04-04","2007-04-05",15:23,Day,  646.72,"    0.43"
"200704JD","   53.00","   90.00","2007-04-04","2007-04-05",21:12,Night," 5101.09",   22.56
"200704JD","   80.00","   90.00","2007-04-04","2007-04-05","01:53",Night, 8396.14,   18.78
"200704JD","   30.00","   90.00","2007-04-04","2007-04-06",16:38,Day,  823.17,"    0.36"
"200704JD","   35.00","   90.00","2007-04-04","2007-04-06",11:54,Day,"    0.00","    0.00"
"200704JD","   28.00","   90.00","2007-04-04","2007-04-06",19:24,Night,  421.93,    1.14
"200704JD","   45.00","   90.00","2007-04-04","2007-04-06","02:48",Night," 4495.01","   33.03"
"200704JD","   37.00","   90.00","2007-04-04","2007-04-06","07:40",Day,  132.97,    1.87
"200707NH","  120.00","   90.00","2007-07-06","2007-07-01",19:35,Day," 1268.01",    7.12
"200707NH","  110.00","   90.00","2007-07-06","2007-07-02","02:25",Night, 1657.73,    8.38
"200707NH","  100.00","   90.00","2007-07-06","2007-07-02","07:53",Day, 1321.66,    3.52
"200707NH","   90.00","   90.00","2007-07-06","2007-07-02","16:02",Day,   18.22,"    0.02"
"200707NH","   80.00","   90.00","2007-07-06","2007-07-02",22:49,Night, 2616.94,"   10.40"
"200707NH","   70.00","   90.00","2007-07-06","2007-07-03","05:30",Day, 2819.16,"   14.40"
"200707NH","   45.00","   90.00","2007-07-06","2007-07-03",23:45,Night,  442.54,    4.88
"200707NH","   60.00","   90.00","2007-07-06","2007-07-03",12:24,Day,  465.27,"    0.80"
"200707NH","   53.00","   90.00","2007-07-06","2007-07-03","17:50",Day,"   74.40",    6.61
"200707NH","   37.00","   90.00","2007-07-06","2007-07-04","05:34",Day,  997.14,    5.69
"200707NH","   35.00","   90.00","2007-07-06","2007-07-04","08:21",Day,"  860.43","    2.30"
"200707NH","   30.00","   90.00","2007-07-06","2007-07-04",12:28,Day,  363.89,    1.81
"200707NH","   28.00","   90.00","2007-07-06","2007-07-04","15:05",Day,"    0.00","    0.00"
"200707NH","   55.00","   80.00","2007-07-06","2007-07-10","08:38",Day, 1672.48,   28.16
"200707NH","   60.00","   80.00","2007-07-06","2007-07-10",14:29,Day, 1231.13,    6.85
"200707NH","   70.00","   80.00","2007-07-06","2007-07-10","22:06",Night," 2743.01",    8.78
"200707NH","   51.00","   80.00","2007-07-06","2007-07-10","05:47",Day,  487.31,"    0.77"
"200707NH","   90.00","   80.00","2007-07-06","2007-07-11",11:48,Day, 2517.93,    7.46
"200707NH","   80.00","   80.00","2007-07-06","2007-07-11","04:58",Day, 2984.72,"   29.00"
"200707NH","  100.00","   80.00","2007-07-06","2007-07-11","18:05",Day," 1028.82",    6.98
"200711NH","  110.00","   90.00","2007-11-07","2007-11-06",18:37,Night, 1528.13,    8.31
"200711NH","  120.00","   90.00","2007-11-07","2007-11-06","12:01",Day," 2329.10",    4.94
"200711NH","   80.00","   90.00","2007-11-07","2007-11-07",15:57,Day,  788.75,    3.59
"200711NH","   90.00","   90.00","2007-11-07","2007-11-07","08:00",Day," 3036.82",   16.68
"200711NH","  100.00","   90.00","2007-11-07","2007-11-07","01:26",Night, 1152.59,   12.45
"200711NH","   70.00","   90.00","2007-11-07","2007-11-07",22:18,Night," 1802.82",   11.94
"200711NH","   60.00","   90.00","2007-11-07","2007-11-08","05:56",Day," 1020.06",    9.18
"200711NH","   53.00","   90.00","2007-11-07","2007-11-08","11:05",Day,  459.31,    4.12
"200711NH","   45.00","   90.00","2007-11-07","2007-11-08",16:49,Day,  397.79,    3.29
"200711NH","   37.00","   90.00","2007-11-07","2007-11-08",22:27,Night, 1698.59,   14.63
"200711NH","   30.00","   90.00","2007-11-07","2007-11-09","06:28",Day,  757.59,    9.26
"200711NH","   35.00","   90.00","2007-11-07","2007-11-09","01:35",Night,  418.89,"    4.05"
"200711NH","   28.00","   90.00","2007-11-07","2007-11-09","08:54",Day,   19.87,    1.36
"200801JD","  120.00","   90.00","2008-01-17","2008-01-11","04:51",Night, 7427.95,"   11.10"
"200801JD","  110.00","   90.00","2008-01-17","2008-01-11",11:59,Day," 2675.03","    9.06"
"200801JD","  100.00","   90.00","2008-01-17","2008-01-11","18:50",Night, 9658.11,   37.89
"200801JD","   90.00","   90.00","2008-01-17","2008-01-12","01:42",Night," 5934.30",   31.39
"200801JD","   60.00","   90.00","2008-01-17","2008-01-12",23:14,Night, 4261.39,   19.53
"200801JD","   80.00","   90.00","2008-01-17","2008-01-12","07:36",Day," 3077.92",    7.66
"200801JD","   35.00","   90.00","2008-01-17","2008-01-13",19:24,Night, 1354.93,    6.37
"200801JD","   45.00","   90.00","2008-01-17","2008-01-13","10:36",Day,  815.65,"    0.61"
"200801JD","   37.00","   90.00","2008-01-17","2008-01-13",16:26,Day,  618.56,    3.46
"200801JD","   53.00","   90.00","2008-01-17","2008-01-13","04:40",Night, 1264.94,    2.47
"200801JD","   30.00","   90.00","2008-01-17","2008-01-14","00:24",Night,  519.52,    3.69
"200801JD","   28.00","   90.00","2008-01-17","2008-01-14","05:00",Night, 2946.67,    2.54
"200801JD","   55.00","   80.00","2008-01-17","2008-01-19","07:58",Day,"  920.63","    6.02"
"200801JD","   51.00","   80.00","2008-01-17","2008-01-19","04:24",Night,"    0.00","    0.00"
"200801JD","   60.00","   80.00","2008-01-17","2008-01-19",12:35,Day,"  682.07",    3.23
"200801JD","   70.00","   80.00","2008-01-17","2008-01-23","00:24",Night," 2384.04","    7.40"
"200801JD","  100.00","   80.00","2008-01-17","2008-01-23",21:51,Night," 7760.60",   45.74
"200801JD","   90.00","   80.00","2008-01-17","2008-01-23",15:19,Day, 5826.29,   17.89
"200801JD","   80.00","   80.00","2008-01-17","2008-01-23","05:54",Night," 1536.01","    5.40"
"200804JD","  120.00","   90.00","2008-03-29","2008-03-28",16:58,Day," 5800.00",   43.91
"200804JD","   80.00","   90.00","2008-03-29","2008-03-29",21:59,Night, 3825.22,   47.52
"200804JD","   90.00","   90.00","2008-03-29","2008-03-29",14:47,Day, 2172.94,    7.95
"200804JD","  100.00","   90.00","2008-03-29","2008-03-29","05:52",Day, 5584.26,   37.56
"200804JD","  110.00","   90.00","2008-03-29","2008-03-29","00:08",Night," 3058.23","   10.51"
"200804JD","   70.00","   90.00","2008-03-29","2008-03-30","04:58",Day, 3871.55,   41.36
"200804JD","   60.00","   90.00","2008-03-29","2008-03-30",12:21,Day," 1303.13","    2.40"
"200804JD","   45.00","   90.00","2008-03-29","2008-03-31","00:01",Night," 1985.20","   13.00"
"200804JD","   30.00","   90.00","2008-03-29","2008-03-31",14:27,Day,"    0.00","    0.00"
"200804JD","   37.00","   90.00","2008-03-29","2008-03-31","05:54",Day, 1718.87,   11.73
"200804JD","   35.00","   90.00","2008-03-29","2008-03-31","08:20",Day, 1965.83,"   11.80"
"200804JD","   28.00","   90.00","2008-03-29","2008-03-31",17:36,Day,"    0.00","    0.00"
"200808NH","   90.00","   90.00","2008-08-22","2008-08-18",19:53,Night, 4156.65,"   20.87"
"200808NH","  100.00","   90.00","2008-08-22","2008-08-18",13:38,Day," 5401.86",   32.53
"200808NH","  110.00","   90.00","2008-08-22","2008-08-18","06:59",Day, 2736.31,   15.45
"200808NH","  120.00","   90.00","2008-08-22","2008-08-18","00:06",Night," 1390.96",   23.79
"200808NH","   80.00","   90.00","2008-08-22","2008-08-19","02:29",Night," 2638.04","   28.06"
"200808NH","   70.00","   90.00","2008-08-22","2008-08-19","08:18",Day,"  442.00",    1.54
"200808NH","   35.00","   90.00","2008-08-22","2008-08-20",21:26,Night," 1620.49",   15.36
"200808NH","   30.00","   90.00","2008-08-22","2008-08-20","17:20",Day,"  740.95","    4.90"
"200808NH","   28.00","   90.00","2008-08-22","2008-08-20",12:53,Day," 1044.55","    2.09"
"200808NH","   37.00","   90.00","2008-08-22","2008-08-21","00:57",Night, 2727.34,   29.98
"200808NH","   90.00","   80.00","2008-08-22","2008-08-27","15:10",Day," 2021.15",    6.93
"200808NH","   80.00","   80.00","2008-08-22","2008-08-27","07:18",Day,  262.52,    4.87
"200808NH","   70.00","   80.00","2008-08-22","2008-08-27","01:47",Night, 3929.44,"   20.87"
"200810NH","  120.00","   90.00","2008-10-23","2008-10-17",18:24,Day, 5414.78,   34.54
"200810NH","  110.00","   90.00","2008-10-23","2008-10-18","01:05",Night, 2271.34,"   26.90"
"200810NH","  100.00","   90.00","2008-10-23","2008-10-18","07:36",Day, 4364.54,"   15.07"
"200810NH","   80.00","   90.00","2008-10-23","2008-10-18",21:53,Night," 5964.01",   54.53
"200810NH","   90.00","   90.00","2008-10-23","2008-10-18","15:08",Day," 3288.00",   14.56
"200810NH","   70.00","   90.00","2008-10-23","2008-10-19","04:05",Night, 3262.65,"   26.50"
"200810NH","   60.00","   90.00","2008-10-23","2008-10-19","10:21",Day, 2419.26,   33.54
"200810NH","   53.00","   90.00","2008-10-23","2008-10-19",15:47,Day," 3580.69","   47.01"
"200810NH","   30.00","   90.00","2008-10-23","2008-10-20","07:52",Day,  345.52,    1.75
"200810NH","   28.00","   90.00","2008-10-23","2008-10-20",11:28,Day,"    0.00","    0.00"
"200810NH","   37.00","   90.00","2008-10-23","2008-10-20","01:25",Night,"10365.38",  141.66
"200810NH","   35.00","   90.00","2008-10-23","2008-10-20","04:21",Night,  939.73,   49.26
"200810NH","   51.00","   80.00","2008-10-23","2008-10-26","00:03",Night,  234.51,    2.63
"200810NH","   80.00","   80.00","2008-10-23","2008-10-26",22:16,Night, 4533.26,   73.62
"200810NH","   70.00","   80.00","2008-10-23","2008-10-26",15:53,Day," 3070.34","   26.90"
"200810NH","   60.00","   80.00","2008-10-23","2008-10-26","07:34",Day," 8914.10",   42.11
"200810NH","   55.00","   80.00","2008-10-23","2008-10-26","03:40",Night," 2081.92",   14.72
"200810NH","   90.00","   80.00","2008-10-23","2008-10-27","04:21",Night," 5770.07",   36.65
"200810NH","  100.00","   80.00","2008-10-23","2008-10-27","10:54",Day," 5243.10","   54.40"
"200810NH","   45.00","   90.00","2008-10-23","2008-10-30","01:12",Night," 7760.01",   77.67
"200901NH","  120.00","   90.00","2009-01-16","2009-01-11","02:48",Night, 3973.35,   17.19
"200901NH","  100.00","   90.00","2009-01-16","2009-01-11",15:51,Day, 1421.31,"   20.19"
"200901NH","  110.00","   90.00","2009-01-16","2009-01-11","08:19",Day, 4466.28,"   14.07"
"200901NH","   90.00","   90.00","2009-01-16","2009-01-11","22:05",Night," 1420.99",    6.29
"200901NH","   53.00","   90.00","2009-01-16","2009-01-12",22:18,Night," 3091.91",   14.44
"200901NH","   80.00","   90.00","2009-01-16","2009-01-12","04:27",Night, 2945.19,"   20.69"
"200901NH","   70.00","   90.00","2009-01-16","2009-01-12","10:54",Day, 3966.36,"    6.01"
"200901NH","   60.00","   90.00","2009-01-16","2009-01-12",17:21,Day, 4768.86,   16.83
"200901NH","   45.00","   90.00","2009-01-16","2009-01-13","03:47",Night," 1933.20",   11.26
"200901NH","   37.00","   90.00","2009-01-16","2009-01-13","08:51",Day,  411.91,    2.55
"200901NH","   35.00","   90.00","2009-01-16","2009-01-13",23:12,Night, 2349.49,   11.47
"200901NH","   30.00","   90.00","2009-01-16","2009-01-13",18:54,Night, 3646.17,   25.93
"200901NH","   28.00","   90.00","2009-01-16","2009-01-13",16:18,Day,"   10.54","    0.74"
"200901NH","   51.00","   80.00","2009-01-16","2009-01-19","17:09",Day,"    0.00","    0.00"
"200901NH","   55.00","   80.00","2009-01-16","2009-01-19","20:38",Night, 1885.36,    4.95
"200901NH","   90.00","   80.00","2009-01-16","2009-01-20","20:59",Night," 2669.09",    7.52
"200901NH","   80.00","   80.00","2009-01-16","2009-01-20",14:59,Day," 2028.66",    7.43
"200901NH","   70.00","   80.00","2009-01-16","2009-01-20","07:49",Day, 4181.89,   16.94
"200901NH","   60.00","   80.00","2009-01-16","2009-01-20","00:59",Night, 2414.16,    5.49
"200901NH","  100.00","   80.00","2009-01-16","2009-01-21","03:05",Night," 4168.03",   18.48
"200903JD","   90.00","   90.00","2009-03-16","2009-03-11","00:53",Night," 5301.48","   34.02"
"200903JD","  100.00","   90.00","2009-03-16","2009-03-11",18:22,Day," 8680.34",   28.89
"200903JD","  120.00","   90.00","2009-03-16","2009-03-11","05:17",Night, 3586.94,   11.68
"200903JD","  110.00","   90.00","2009-03-16","2009-03-11",11:59,Day," 4006.07","   10.44"
"200903JD","   80.00","   90.00","2009-03-16","2009-03-12","06:36",Day, 6631.26,   23.78
"200903JD","   60.00","   90.00","2009-03-16","2009-03-12","20:59",Night, 5871.36,   39.21
"200903JD","   70.00","   90.00","2009-03-16","2009-03-12",14:35,Day," 5287.40","   10.81"
"200903JD","   45.00","   90.00","2009-03-16","2009-03-13","06:53",Day, 2562.78,    2.66
"200903JD","   37.00","   90.00","2009-03-16","2009-03-13",13:45,Day, 1432.75,    7.17
"200903JD","   30.00","   90.00","2009-03-16","2009-03-13",23:53,Night, 2799.33,   23.65
"200903JD","   28.00","   90.00","2009-03-16","2009-03-13",21:11,Night,  477.41,    2.12
"200903JD","   53.00","   90.00","2009-03-16","2009-03-13","02:11",Night," 8079.85",   38.64
"200903JD","   35.00","   90.00","2009-03-16","2009-03-14","03:56",Night,  955.69,    4.33
"200903JD","   51.00","   80.00","2009-03-16","2009-03-19","21:04",Night, 1899.87,"    4.05"
"200903JD","   80.00","   80.00","2009-03-16","2009-03-20",18:17,Day, 5346.12,   27.58
"200903JD","   70.00","   80.00","2009-03-16","2009-03-20","12:08",Day," 2407.98",    4.42
"200903JD","   60.00","   80.00","2009-03-16","2009-03-20","05:21",Day, 1753.99,    4.55
"200903JD","   55.00","   80.00","2009-03-16","2009-03-20","00:39",Night," 1266.08",    7.61
"200903JD","  100.00","   80.00","2009-03-16","2009-03-21","05:39",Day, 3618.83,   17.49
"200903JD","   90.00","   80.00","2009-03-16","2009-03-21","00:29",Night, 8391.27,   66.41
"200907M2","   90.00","   90.00","2009-07-23","2009-07-18",23:53,Night," 5344.60","   20.31"
"200907M2","  100.00","   90.00","2009-07-23","2009-07-18",17:21,Day," 3065.99",    7.21
