 Extracted on 12-Jul-2023 Mark Ohman lab SIO 
Station values of  copepoda_poecilostomatoids  Day + Night Line 80 and Line 90 All Cruises
Cruise,Station,Line,"Cruise mid-date","Station date","Local time (PST)","Day or Night","Abundance (No. per m2)","Estimated C Biomass (mgC m-2)"
"200607NH","   60.00","   90.00","2006-07-16","2006-07-13",11:48,Day,11528.26,   23.78
"200607NH","   53.00","   90.00","2006-07-16","2006-07-13",17:27,Day, 2299.88,    4.24
"200607NH","   30.00","   90.00","2006-07-16","2006-07-14","14:07",Day,"    0.00","    0.00"
"200607NH","   28.00","   90.00","2006-07-16","2006-07-14","17:05",Day,"16096.86",   29.88
"200607NH","   35.00","   90.00","2006-07-16","2006-07-14","08:00",Day,12926.54,   23.55
"200607NH","   37.00","   90.00","2006-07-16","2006-07-14","05:00",Day," 4954.08","   10.10"
"200607NH","   60.00","   80.00","2006-07-16","2006-07-20",23:38,Night,"30887.90","   67.10"
"200607NH","   55.00","   80.00","2006-07-16","2006-07-20","18:50",Day,28552.84,   65.96
"200607NH","   51.00","   80.00","2006-07-16","2006-07-20",14:57,Day,"39075.58",   81.75
"200607NH","   80.00","   80.00","2006-07-16","2006-07-21",11:23,Day,33263.76,"   80.73"
"200607NH","   70.00","   80.00","2006-07-16","2006-07-21","05:18",Day,"30820.93","   61.30"
"200607NH","   90.00","   80.00","2006-07-16","2006-07-21",17:56,Day,"    0.00","    0.00"
"200607NH","  100.00","   80.00","2006-07-16","2006-07-22","00:03",Night,"    0.00","    0.00"
"200610RR","  120.00","   90.00","2006-10-29","2006-10-24","16:20",Day,14686.43,   32.56
"200610RR","  110.00","   90.00","2006-10-29","2006-10-24",22:24,Night,"20464.03",   48.96
"200610RR","   80.00","   90.00","2006-10-29","2006-10-25",16:29,Day, 4891.49,"   11.06"
"200610RR","  100.00","   90.00","2006-10-29","2006-10-25","04:24",Night," 7030.59",   15.94
"200610RR","   70.00","   90.00","2006-10-29","2006-10-25",22:22,Night," 2015.92","    3.90"
"200610RR","   90.00","   90.00","2006-10-29","2006-10-25","10:36",Day, 5469.74,    7.49
"200610RR","   37.00","   90.00","2006-10-29","2006-10-26",21:21,Night, 6555.13,   17.39
"200610RR","   45.00","   90.00","2006-10-29","2006-10-26",15:55,Day, 9762.86,   13.67
"200610RR","   53.00","   90.00","2006-10-29","2006-10-26","08:29",Day, 4536.66,    6.81
"200610RR","   60.00","   90.00","2006-10-29","2006-10-26","04:24",Night, 6428.73,   14.53
"200610RR","   35.00","   90.00","2006-10-29","2006-10-27","00:35",Night,13561.64,"   30.66"
"200610RR","   28.00","   90.00","2006-10-29","2006-10-27","08:30",Day," 9108.74",   17.96
"200610RR","   30.00","   90.00","2006-10-29","2006-10-27","05:05",Night,"18039.71","   38.40"
"200610RR","   51.00","   80.00","2006-10-29","2006-11-01","22:06",Night," 5178.07","   10.36"
"200610RR","   60.00","   80.00","2006-10-29","2006-11-02","06:06",Day,22582.93,"   57.04"
"200610RR","   70.00","   80.00","2006-10-29","2006-11-02","12:05",Day,"10036.57","   24.10"
"200610RR","   55.00","   80.00","2006-10-29","2006-11-02","01:45",Night,"33099.35",   78.93
"200610RR","   80.00","   80.00","2006-10-29","2006-11-02","18:06",Day," 7019.84","   16.05"
"200610RR","   90.00","   80.00","2006-10-29","2006-11-03","00:21",Night," 8610.13",   23.72
"200610RR","  100.00","   80.00","2006-10-29","2006-11-03","08:02",Day, 9531.42,   22.31
"200701JD","  110.00","   90.00","2007-01-22","2007-01-16","00:23",Night,"11990.51","   25.08"
"200701JD","   28.00","   90.00","2007-01-22","2007-01-18","02:39",Night,"10971.38",   13.47
"200701JD","   30.00","   90.00","2007-01-22","2007-01-18","08:05",Day,"27830.48",   53.82
"200701JD","   35.00","   90.00","2007-01-22","2007-01-18",13:49,Day," 7651.10",   15.25
"200701JD","   37.00","   90.00","2007-01-22","2007-01-18",17:12,Day,"15015.46","   32.03"
"200701JD","   45.00","   90.00","2007-01-22","2007-01-18",23:11,Night,14999.95,   25.48
"200701JD","   53.00","   90.00","2007-01-22","2007-01-19","05:09",Night,12499.78,   28.29
"200701JD","   70.00","   90.00","2007-01-22","2007-01-19","18:05",Day," 7047.88",   12.63
"200701JD","   60.00","   90.00","2007-01-22","2007-01-19","10:54",Day, 7237.15,"   14.03"
"200701JD","  100.00","   90.00","2007-01-22","2007-01-20","17:20",Day,11465.27,   24.74
"200701JD","   80.00","   90.00","2007-01-22","2007-01-20","01:17",Night," 9455.50","   20.69"
"200701JD","   90.00","   90.00","2007-01-22","2007-01-20","08:11",Day," 9123.08",   21.22
"200701JD","  120.00","   90.00","2007-01-22","2007-01-21","07:38",Day,14445.31,"   30.96"
"200701JD","  100.00","   80.00","2007-01-22","2007-01-26","20:50",Night," 6707.96",   14.28
"200701JD","   90.00","   80.00","2007-01-22","2007-01-27","02:14",Night,"10095.89",   32.17
"200701JD","   80.00","   80.00","2007-01-22","2007-01-27","08:07",Day, 8255.31,   14.78
"200701JD","   70.00","   80.00","2007-01-22","2007-01-27",15:35,Day," 6700.02",   12.97
"200701JD","   60.00","   80.00","2007-01-22","2007-01-27","21:50",Night,"10319.65","   27.60"
"200701JD","   51.00","   80.00","2007-01-22","2007-01-28","05:29",Night, 8954.13,"   12.00"
"200701JD","   55.00","   80.00","2007-01-22","2007-01-28","01:54",Night,"29310.53",   62.44
"200704JD","  120.00","   90.00","2007-04-04","2007-04-03",23:41,Night,22327.19,   44.49
"200704JD","  110.00","   90.00","2007-04-04","2007-04-04","06:06",Day,12617.57,   24.94
"200704JD","  100.00","   90.00","2007-04-04","2007-04-04",12:33,Day,31261.87,"   67.50"
"200704JD","   90.00","   90.00","2007-04-04","2007-04-04",19:17,Day,29774.74,   74.53
"200704JD","   70.00","   90.00","2007-04-04","2007-04-05","07:29",Day,"33007.62","   78.30"
"200704JD","   80.00","   90.00","2007-04-04","2007-04-05","01:53",Night,"36085.27",   77.26
"200704JD","   53.00","   90.00","2007-04-04","2007-04-05",21:12,Night,"19008.64",   46.37
"200704JD","   60.00","   90.00","2007-04-04","2007-04-05",15:23,Day,15952.42,"   30.67"
"200704JD","   45.00","   90.00","2007-04-04","2007-04-06","02:48",Night,11918.29,   25.22
"200704JD","   37.00","   90.00","2007-04-04","2007-04-06","07:40",Day, 4423.91,    7.59
"200704JD","   35.00","   90.00","2007-04-04","2007-04-06",11:54,Day,"12307.14",   23.69
"200704JD","   30.00","   90.00","2007-04-04","2007-04-06",16:38,Day,"23027.07",   49.33
"200704JD","   28.00","   90.00","2007-04-04","2007-04-06",19:24,Night," 5630.47",   13.46
"200707NH","  120.00","   90.00","2007-07-06","2007-07-01",19:35,Day,21953.59,"   47.00"
"200707NH","  100.00","   90.00","2007-07-06","2007-07-02","07:53",Day,"16523.40",   41.25
"200707NH","   90.00","   90.00","2007-07-06","2007-07-02","16:02",Day,   63.78,"    0.08"
"200707NH","   80.00","   90.00","2007-07-06","2007-07-02",22:49,Night, 2448.88,    7.12
"200707NH","  110.00","   90.00","2007-07-06","2007-07-02","02:25",Night, 6777.74,"   16.40"
"200707NH","   70.00","   90.00","2007-07-06","2007-07-03","05:30",Day,61594.31,  156.64
"200707NH","   60.00","   90.00","2007-07-06","2007-07-03",12:24,Day,"16501.66",   32.72
"200707NH","   45.00","   90.00","2007-07-06","2007-07-03",23:45,Night,12138.17,   28.62
"200707NH","   53.00","   90.00","2007-07-06","2007-07-03","17:50",Day, 5381.94,"    9.04"
"200707NH","   35.00","   90.00","2007-07-06","2007-07-04","08:21",Day,23951.42,   41.76
"200707NH","   30.00","   90.00","2007-07-06","2007-07-04",12:28,Day,19965.92,"   30.15"
"200707NH","   28.00","   90.00","2007-07-06","2007-07-04","15:05",Day,17663.88,   27.49
"200707NH","   37.00","   90.00","2007-07-06","2007-07-04","05:34",Day,"15580.25","   30.82"
"200707NH","   70.00","   80.00","2007-07-06","2007-07-10","22:06",Night,"16254.90",   35.35
"200707NH","   60.00","   80.00","2007-07-06","2007-07-10",14:29,Day,"51194.60",  113.54
"200707NH","   55.00","   80.00","2007-07-06","2007-07-10","08:38",Day,22198.32,   32.49
"200707NH","   51.00","   80.00","2007-07-06","2007-07-10","05:47",Day,"11045.07","   30.18"
"200707NH","  100.00","   80.00","2007-07-06","2007-07-11","18:05",Day,  597.27,"    4.04"
"200707NH","   90.00","   80.00","2007-07-06","2007-07-11",11:48,Day,"  302.64","    0.37"
"200707NH","   80.00","   80.00","2007-07-06","2007-07-11","04:58",Day," 5209.44","   10.45"
"200711NH","  120.00","   90.00","2007-11-07","2007-11-06","12:01",Day," 7607.52",   12.51
"200711NH","  110.00","   90.00","2007-11-07","2007-11-06",18:37,Night," 8009.20","   17.08"
"200711NH","  100.00","   90.00","2007-11-07","2007-11-07","01:26",Night, 3849.73,    5.49
"200711NH","   90.00","   90.00","2007-11-07","2007-11-07","08:00",Day," 9790.99",   19.46
"200711NH","   80.00","   90.00","2007-11-07","2007-11-07",15:57,Day, 8327.34,   12.72
"200711NH","   70.00","   90.00","2007-11-07","2007-11-07",22:18,Night,"15656.04",   29.18
"200711NH","   60.00","   90.00","2007-11-07","2007-11-08","05:56",Day,21497.28,   38.86
"200711NH","   53.00","   90.00","2007-11-07","2007-11-08","11:05",Day, 6416.84,   13.17
"200711NH","   45.00","   90.00","2007-11-07","2007-11-08",16:49,Day, 4156.78,    6.43
"200711NH","   37.00","   90.00","2007-11-07","2007-11-08",22:27,Night," 8290.72",   15.53
"200711NH","   35.00","   90.00","2007-11-07","2007-11-09","01:35",Night," 3427.30",    6.53
"200711NH","   30.00","   90.00","2007-11-07","2007-11-09","06:28",Day, 7239.21,   13.74
"200711NH","   28.00","   90.00","2007-11-07","2007-11-09","08:54",Day,25856.63,   54.28
"200801JD","  110.00","   90.00","2008-01-17","2008-01-11",11:59,Day, 1919.72,    3.22
"200801JD","  120.00","   90.00","2008-01-17","2008-01-11","04:51",Night,"10245.44",   15.73
"200801JD","  100.00","   90.00","2008-01-17","2008-01-11","18:50",Night,"12909.36",   23.58
"200801JD","   90.00","   90.00","2008-01-17","2008-01-12","01:42",Night,21971.63,   54.82
"200801JD","   80.00","   90.00","2008-01-17","2008-01-12","07:36",Day,"23057.38","   34.80"
"200801JD","   60.00","   90.00","2008-01-17","2008-01-12",23:14,Night, 3449.69,    5.54
"200801JD","   37.00","   90.00","2008-01-17","2008-01-13",16:26,Day,"13431.50",   19.92
"200801JD","   45.00","   90.00","2008-01-17","2008-01-13","10:36",Day,"15803.18",   26.35
"200801JD","   35.00","   90.00","2008-01-17","2008-01-13",19:24,Night," 7064.98",   12.73
"200801JD","   53.00","   90.00","2008-01-17","2008-01-13","04:40",Night, 7115.31,   11.11
"200801JD","   28.00","   90.00","2008-01-17","2008-01-14","05:00",Night, 5957.39,    8.54
"200801JD","   30.00","   90.00","2008-01-17","2008-01-14","00:24",Night,"10702.19","   22.00"
"200801JD","   60.00","   80.00","2008-01-17","2008-01-19",12:35,Day, 6929.96,    9.63
"200801JD","   51.00","   80.00","2008-01-17","2008-01-19","04:24",Night, 9216.32,   19.46
"200801JD","   55.00","   80.00","2008-01-17","2008-01-19","07:58",Day,"20738.37",   49.21
"200801JD","  100.00","   80.00","2008-01-17","2008-01-23",21:51,Night,"19003.52","   41.07"
"200801JD","   90.00","   80.00","2008-01-17","2008-01-23",15:19,Day, 5831.18,    9.91
"200801JD","   80.00","   80.00","2008-01-17","2008-01-23","05:54",Night, 3216.92,    5.97
"200801JD","   70.00","   80.00","2008-01-17","2008-01-23","00:24",Night, 1474.19,    2.86
"200804JD","  120.00","   90.00","2008-03-29","2008-03-28",16:58,Day,16728.42,   38.28
"200804JD","  110.00","   90.00","2008-03-29","2008-03-29","00:08",Night,19964.37,   63.22
"200804JD","  100.00","   90.00","2008-03-29","2008-03-29","05:52",Day,14417.54,   38.69
"200804JD","   90.00","   90.00","2008-03-29","2008-03-29",14:47,Day," 5507.11",   15.85
"200804JD","   80.00","   90.00","2008-03-29","2008-03-29",21:59,Night,"13115.05",   29.99
"200804JD","   70.00","   90.00","2008-03-29","2008-03-30","04:58",Day,15838.17,   27.41
"200804JD","   60.00","   90.00","2008-03-29","2008-03-30",12:21,Day, 4486.93,    9.14
"200804JD","   45.00","   90.00","2008-03-29","2008-03-31","00:01",Night,"21839.07",   43.59
"200804JD","   37.00","   90.00","2008-03-29","2008-03-31","05:54",Day, 5371.46,   11.78
"200804JD","   35.00","   90.00","2008-03-29","2008-03-31","08:20",Day,"12075.79",   23.64
"200804JD","   30.00","   90.00","2008-03-29","2008-03-31",14:27,Day,"20638.71",   53.56
"200804JD","   28.00","   90.00","2008-03-29","2008-03-31",17:36,Day," 6930.49",   14.92
"200808NH","  100.00","   90.00","2008-08-22","2008-08-18",13:38,Day,11324.95,   24.56
"200808NH","  120.00","   90.00","2008-08-22","2008-08-18","00:06",Night," 1101.18",    3.67
"200808NH","   90.00","   90.00","2008-08-22","2008-08-18",19:53,Night, 9169.34,"   20.26"
"200808NH","  110.00","   90.00","2008-08-22","2008-08-18","06:59",Day,"19056.47",   37.57
"200808NH","   70.00","   90.00","2008-08-22","2008-08-19","08:18",Day," 2005.99","    2.80"
"200808NH","   80.00","   90.00","2008-08-22","2008-08-19","02:29",Night,"20301.45","   33.01"
"200808NH","   35.00","   90.00","2008-08-22","2008-08-20",21:26,Night, 8565.46,"   13.03"
"200808NH","   30.00","   90.00","2008-08-22","2008-08-20","17:20",Day,19388.29,   29.33
"200808NH","   28.00","   90.00","2008-08-22","2008-08-20",12:53,Day,"25069.32",   39.93
"200808NH","   37.00","   90.00","2008-08-22","2008-08-21","00:57",Night,13957.54,   38.73
"200808NH","   70.00","   80.00","2008-08-22","2008-08-27","01:47",Night,28779.66,   65.24
"200808NH","   90.00","   80.00","2008-08-22","2008-08-27","15:10",Day," 8329.09",   18.36
"200808NH","   80.00","   80.00","2008-08-22","2008-08-27","07:18",Day," 2527.60",    4.28
"200810NH","  120.00","   90.00","2008-10-23","2008-10-17",18:24,Day,"24510.61",   45.41
"200810NH","  110.00","   90.00","2008-10-23","2008-10-18","01:05",Night,15441.25,"   27.60"
"200810NH","  100.00","   90.00","2008-10-23","2008-10-18","07:36",Day, 8175.37,"   14.30"
"200810NH","   90.00","   90.00","2008-10-23","2008-10-18","15:08",Day,23461.93,"   44.40"
"200810NH","   80.00","   90.00","2008-10-23","2008-10-18",21:53,Night,"17928.03",   42.72
"200810NH","   53.00","   90.00","2008-10-23","2008-10-19",15:47,Day, 7432.46,"   10.88"
"200810NH","   60.00","   90.00","2008-10-23","2008-10-19","10:21",Day,"16587.02","   30.19"
"200810NH","   70.00","   90.00","2008-10-23","2008-10-19","04:05",Night,13877.29,"   22.20"
"200810NH","   30.00","   90.00","2008-10-23","2008-10-20","07:52",Day,"  691.05","    0.75"
"200810NH","   35.00","   90.00","2008-10-23","2008-10-20","04:21",Night," 8020.73",   14.55
"200810NH","   37.00","   90.00","2008-10-23","2008-10-20","01:25",Night,"44601.14","  100.76"
"200810NH","   28.00","   90.00","2008-10-23","2008-10-20",11:28,Day,15696.92,"   40.04"
"200810NH","   51.00","   80.00","2008-10-23","2008-10-26","00:03",Night," 7903.93","   10.82"
"200810NH","   55.00","   80.00","2008-10-23","2008-10-26","03:40",Night,"29890.45",   68.52
"200810NH","   70.00","   80.00","2008-10-23","2008-10-26",15:53,Day,66313.89,  156.44
"200810NH","   60.00","   80.00","2008-10-23","2008-10-26","07:34",Day,"18053.03",   46.86
"200810NH","   80.00","   80.00","2008-10-23","2008-10-26",22:16,Night,"29012.88",   59.15
"200810NH","   90.00","   80.00","2008-10-23","2008-10-27","04:21",Night,21234.73,   34.14
"200810NH","  100.00","   80.00","2008-10-23","2008-10-27","10:54",Day,38131.65,   63.15
"200810NH","   45.00","   90.00","2008-10-23","2008-10-30","01:12",Night,16349.36,"   33.20"
"200901NH","  110.00","   90.00","2009-01-16","2009-01-11","08:19",Day,"13973.08","   38.09"
"200901NH","  120.00","   90.00","2009-01-16","2009-01-11","02:48",Night,16311.64,   38.18
"200901NH","  100.00","   90.00","2009-01-16","2009-01-11",15:51,Day," 1107.30",    1.35
"200901NH","   90.00","   90.00","2009-01-16","2009-01-11","22:05",Night,"  904.27","   30.72"
"200901NH","   53.00","   90.00","2009-01-16","2009-01-12",22:18,Night," 4360.38","   10.13"
"200901NH","   60.00","   90.00","2009-01-16","2009-01-12",17:21,Day," 4027.76","    4.40"
"200901NH","   70.00","   90.00","2009-01-16","2009-01-12","10:54",Day," 6102.10",    8.68
"200901NH","   80.00","   90.00","2009-01-16","2009-01-12","04:27",Night, 6988.59,"   17.80"
"200901NH","   28.00","   90.00","2009-01-16","2009-01-13",16:18,Day, 2618.54,    4.22
"200901NH","   35.00","   90.00","2009-01-16","2009-01-13",23:12,Night, 7537.96,"   12.05"
"200901NH","   37.00","   90.00","2009-01-16","2009-01-13","08:51",Day, 1235.72,    1.53
"200901NH","   45.00","   90.00","2009-01-16","2009-01-13","03:47",Night," 2352.06",    6.45
"200901NH","   30.00","   90.00","2009-01-16","2009-01-13",18:54,Night," 2430.78",    4.48
"200901NH","   55.00","   80.00","2009-01-16","2009-01-19","20:38",Night, 9191.14,   14.53
"200901NH","   51.00","   80.00","2009-01-16","2009-01-19","17:09",Day," 8180.61","   10.30"
"200901NH","   60.00","   80.00","2009-01-16","2009-01-20","00:59",Night,23297.98,   32.26
"200901NH","   90.00","   80.00","2009-01-16","2009-01-20","20:59",Night," 2612.30",    6.36
"200901NH","   80.00","   80.00","2009-01-16","2009-01-20",14:59,Day,"  701.96","    0.93"
"200901NH","   70.00","   80.00","2009-01-16","2009-01-20","07:49",Day,"10097.13",   14.56
"200901NH","  100.00","   80.00","2009-01-16","2009-01-21","03:05",Night,14858.54,   31.79
"200903JD","  120.00","   90.00","2009-03-16","2009-03-11","05:17",Night,"37401.65",   75.76
"200903JD","  110.00","   90.00","2009-03-16","2009-03-11",11:59,Day,"27680.02","   64.30"
"200903JD","  100.00","   90.00","2009-03-16","2009-03-11",18:22,Day,24245.63,"   60.90"
"200903JD","   90.00","   90.00","2009-03-16","2009-03-11","00:53",Night,"18439.09",   45.15
"200903JD","   60.00","   90.00","2009-03-16","2009-03-12","20:59",Night,"18828.00",   41.59
"200903JD","   80.00","   90.00","2009-03-16","2009-03-12","06:36",Day,12265.43,   25.61
"200903JD","   70.00","   90.00","2009-03-16","2009-03-12",14:35,Day,34271.98,"   60.70"
"200903JD","   53.00","   90.00","2009-03-16","2009-03-13","02:11",Night," 7049.62","   18.01"
"200903JD","   45.00","   90.00","2009-03-16","2009-03-13","06:53",Day,12987.55,   18.15
"200903JD","   37.00","   90.00","2009-03-16","2009-03-13",13:45,Day," 2341.08",    3.67
"200903JD","   30.00","   90.00","2009-03-16","2009-03-13",23:53,Night,14779.32,   36.62
"200903JD","   28.00","   90.00","2009-03-16","2009-03-13",21:11,Night, 4784.77,    5.67
"200903JD","   35.00","   90.00","2009-03-16","2009-03-14","03:56",Night, 4369.17,    7.67
"200903JD","   51.00","   80.00","2009-03-16","2009-03-19","21:04",Night,11828.83,   13.97
"200903JD","   55.00","   80.00","2009-03-16","2009-03-20","00:39",Night,"23060.82",   41.37
"200903JD","   70.00","   80.00","2009-03-16","2009-03-20","12:08",Day, 9963.61,   14.12
"200903JD","   60.00","   80.00","2009-03-16","2009-03-20","05:21",Day,22811.24,   57.57
"200903JD","   80.00","   80.00","2009-03-16","2009-03-20",18:17,Day,"10901.85","   20.37"
"200903JD","   90.00","   80.00","2009-03-16","2009-03-21","00:29",Night,11661.92,"   30.27"
"200903JD","  100.00","   80.00","2009-03-16","2009-03-21","05:39",Day,"15817.40",   34.52
"200907M2","  120.00","   90.00","2009-07-23","2009-07-18","03:49",Night,"10344.67",   28.81
"200907M2","  110.00","   90.00","2009-07-23","2009-07-18","10:45",Day,19176.78,"   21.06"
