 Extracted on 12-Jul-2023 Mark Ohman lab SIO 
Station values of  Sum of All Copepods  Day + Night Line 80 and Line 90 All Cruises
Cruise,Station,Line,"Cruise mid-date","Station date","Local time (PST)","Day or Night","Abundance (No. per m2)","Estimated C Biomass (mgC m-2)"
"200602JD","   80.00","   90.00","2006-02-12","2006-02-08",11:32,Day,"169868.08",  761.12
"200602JD","   35.00","   90.00","2006-02-12","2006-02-09","19:40",Night,"280622.91",  877.59
"200602JD","   37.00","   90.00","2006-02-12","2006-02-09",16:33,Day,"109401.52",  254.34
"200602JD","   45.00","   90.00","2006-02-12","2006-02-09","11:00",Day,437181.94, 1329.13
"200602JD","   53.00","   90.00","2006-02-12","2006-02-09","05:27",Night,"206864.21","  938.06"
"200602JD","   60.00","   90.00","2006-02-12","2006-02-09","00:28",Night,"321203.78", 1584.58
"200602JD","   30.00","   90.00","2006-02-12","2006-02-09","23:50",Night,261496.53,  759.96
"200602JD","   28.00","   90.00","2006-02-12","2006-02-10","02:29",Night,"281827.04","  907.50"
"200602JD","   60.00","   80.00","2006-02-12","2006-02-16",11:29,Day,"117140.26","  330.56"
"200602JD","   55.00","   80.00","2006-02-12","2006-02-16","06:50",Day,444855.91," 1021.62"
"200602JD","   51.00","   80.00","2006-02-12","2006-02-16","03:08",Night,"931880.01"," 1401.37"
"200602JD","  100.00","   80.00","2006-02-12","2006-02-17",12:28,Day,66286.45,"  160.47"
"200604NH","  110.00","   90.00","2006-04-10","2006-04-05",12:24,Day,"50930.95",  111.12
"200604NH","  100.00","   90.00","2006-04-10","2006-04-05",19:51,Night,84745.81,  515.38
"200604NH","   80.00","   90.00","2006-04-10","2006-04-06","07:58",Day,"70003.92","  147.40"
"200604NH","   70.00","   90.00","2006-04-10","2006-04-06","16:04",Day,"325617.09", 1351.86
"200604NH","   60.00","   90.00","2006-04-10","2006-04-06",22:53,Night,"266183.02"," 1030.35"
"200604NH","   90.00","   90.00","2006-04-10","2006-04-06","02:18",Night,96661.89,  593.91
"200604NH","   30.00","   90.00","2006-04-10","2006-04-07","00:53",Night,"809746.61", 4373.48
"200604NH","   35.00","   90.00","2006-04-10","2006-04-07",18:48,Day,"676100.14"," 3568.03"
"200604NH","   37.00","   90.00","2006-04-10","2006-04-07",15:39,Day,"654038.86"," 1897.06"
"200604NH","   45.00","   90.00","2006-04-10","2006-04-07","08:45",Day,"1409873.05", 4763.68
"200604NH","   53.00","   90.00","2006-04-10","2006-04-07","04:15",Night,"197911.30",  552.37
"200604NH","   28.00","   90.00","2006-04-10","2006-04-08","03:57",Night,"476099.76", 4251.59
"200604NH","   55.00","   80.00","2006-04-10","2006-04-13","20:54",Night,678494.28, 2812.12
"200604NH","   51.00","   80.00","2006-04-10","2006-04-13","17:05",Day,"650996.74"," 1006.31"
"200604NH","   80.00","   80.00","2006-04-10","2006-04-14","15:50",Day,127454.65,  215.45
"200604NH","   70.00","   80.00","2006-04-10","2006-04-14","06:14",Day,51264.39,  164.61
"200604NH","   60.00","   80.00","2006-04-10","2006-04-14","01:11",Night,283432.82," 1057.88"
"200604NH","   90.00","   80.00","2006-04-10","2006-04-14",22:11,Night,"80091.99",  186.62
"200604NH","  100.00","   80.00","2006-04-10","2006-04-15","04:20",Night,59211.72,  173.62
"200607NH","  120.00","   90.00","2006-07-16","2006-07-11","18:08",Day,"70702.40","  190.68"
"200607NH","  100.00","   90.00","2006-07-16","2006-07-12","08:03",Day,"52059.09",  183.39
"200607NH","   90.00","   90.00","2006-07-16","2006-07-12","16:06",Day,47245.21,  136.82
"200607NH","   80.00","   90.00","2006-07-16","2006-07-12",22:35,Night,"148035.83",  693.66
"200607NH","  110.00","   90.00","2006-07-16","2006-07-12","00:59",Night,"33502.66",  159.66
"200607NH","   70.00","   90.00","2006-07-16","2006-07-13","05:14",Day,29534.32,  192.52
"200607NH","   53.00","   90.00","2006-07-16","2006-07-13",17:27,Day,195236.24,  692.85
"200607NH","   60.00","   90.00","2006-07-16","2006-07-13",11:48,Day,89141.84,  415.81
"200607NH","   45.00","   90.00","2006-07-16","2006-07-13",23:11,Night,133192.39,"  705.50"
"200607NH","   30.00","   90.00","2006-07-16","2006-07-14","14:07",Day,"    0.00","    0.00"
"200607NH","   35.00","   90.00","2006-07-16","2006-07-14","08:00",Day,38779.61,"   57.30"
"200607NH","   28.00","   90.00","2006-07-16","2006-07-14","17:05",Day,"88304.10",  228.55
"200607NH","   37.00","   90.00","2006-07-16","2006-07-14","05:00",Day,"346930.94",  898.77
"200607NH","   55.00","   80.00","2006-07-16","2006-07-20","18:50",Day,"343522.07", 2545.87
"200607NH","   51.00","   80.00","2006-07-16","2006-07-20",14:57,Day,"320206.98", 1327.44
"200607NH","   60.00","   80.00","2006-07-16","2006-07-20",23:38,Night,252129.95, 1463.43
"200607NH","   80.00","   80.00","2006-07-16","2006-07-21",11:23,Day,"339290.54", 1311.35
"200607NH","   70.00","   80.00","2006-07-16","2006-07-21","05:18",Day,335426.19," 1965.04"
"200607NH","   90.00","   80.00","2006-07-16","2006-07-21",17:56,Day,"    0.00","    0.00"
"200607NH","  100.00","   80.00","2006-07-16","2006-07-22","00:03",Night,122599.19,  741.61
"200610RR","  120.00","   90.00","2006-10-29","2006-10-24","16:20",Day,"58805.06",  158.93
"200610RR","  110.00","   90.00","2006-10-29","2006-10-24",22:24,Night,"90596.54",  321.81
"200610RR","  100.00","   90.00","2006-10-29","2006-10-25","04:24",Night,87915.53,"  380.94"
"200610RR","   90.00","   90.00","2006-10-29","2006-10-25","10:36",Day,66182.94,"  109.03"
"200610RR","   70.00","   90.00","2006-10-29","2006-10-25",22:22,Night,42924.38,  195.72
"200610RR","   80.00","   90.00","2006-10-29","2006-10-25",16:29,Day,52377.65,  119.69
"200610RR","   60.00","   90.00","2006-10-29","2006-10-26","04:24",Night,"80043.69","  445.05"
"200610RR","   37.00","   90.00","2006-10-29","2006-10-26",21:21,Night,139347.75,  621.39
"200610RR","   45.00","   90.00","2006-10-29","2006-10-26",15:55,Day,179983.31,  442.13
"200610RR","   53.00","   90.00","2006-10-29","2006-10-26","08:29",Day,92766.56,  235.89
"200610RR","   30.00","   90.00","2006-10-29","2006-10-27","05:05",Night,125296.37,"  382.30"
"200610RR","   28.00","   90.00","2006-10-29","2006-10-27","08:30",Day,199767.76,"  480.89"
"200610RR","   35.00","   90.00","2006-10-29","2006-10-27","00:35",Night,94288.13,  417.27
"200610RR","   51.00","   80.00","2006-10-29","2006-11-01","22:06",Night,77457.18,  139.39
"200610RR","   80.00","   80.00","2006-10-29","2006-11-02","18:06",Day,"134830.41","  534.00"
"200610RR","   70.00","   80.00","2006-10-29","2006-11-02","12:05",Day,88698.86,  198.87
"200610RR","   60.00","   80.00","2006-10-29","2006-11-02","06:06",Day,112348.57,"  505.07"
"200610RR","   55.00","   80.00","2006-10-29","2006-11-02","01:45",Night,"295091.40"," 1874.03"
"200610RR","  100.00","   80.00","2006-10-29","2006-11-03","08:02",Day,97657.81,  197.79
"200610RR","   90.00","   80.00","2006-10-29","2006-11-03","00:21",Night,"90548.99",  318.84
"200701JD","  110.00","   90.00","2007-01-22","2007-01-16","00:23",Night,86315.81,  291.28
"200701JD","   28.00","   90.00","2007-01-22","2007-01-18","02:39",Night,"207412.32", 1617.54
"200701JD","   30.00","   90.00","2007-01-22","2007-01-18","08:05",Day,"241468.01", 1814.74
"200701JD","   35.00","   90.00","2007-01-22","2007-01-18",13:49,Day,167865.73,  946.31
"200701JD","   37.00","   90.00","2007-01-22","2007-01-18",17:12,Day,278212.77, 1474.84
"200701JD","   45.00","   90.00","2007-01-22","2007-01-18",23:11,Night,"197860.22"," 1140.45"
"200701JD","   53.00","   90.00","2007-01-22","2007-01-19","05:09",Night,158359.87," 1105.17"
"200701JD","   60.00","   90.00","2007-01-22","2007-01-19","10:54",Day,77632.67," 1064.55"
"200701JD","   70.00","   90.00","2007-01-22","2007-01-19","18:05",Day,"107246.21","  499.90"
"200701JD","   80.00","   90.00","2007-01-22","2007-01-20","01:17",Night,"127639.90","  759.20"
"200701JD","  100.00","   90.00","2007-01-22","2007-01-20","17:20",Day,"65108.29",  171.94
"200701JD","   90.00","   90.00","2007-01-22","2007-01-20","08:11",Day,45914.51,  147.65
"200701JD","  120.00","   90.00","2007-01-22","2007-01-21","07:38",Day,65556.34,  184.71
"200701JD","  100.00","   80.00","2007-01-22","2007-01-26","20:50",Night,"180258.64",  567.61
"200701JD","   60.00","   80.00","2007-01-22","2007-01-27","21:50",Night,218187.56," 1180.94"
"200701JD","   70.00","   80.00","2007-01-22","2007-01-27",15:35,Day,155256.89,  493.73
"200701JD","   90.00","   80.00","2007-01-22","2007-01-27","02:14",Night,"235805.24"," 1093.00"
"200701JD","   80.00","   80.00","2007-01-22","2007-01-27","08:07",Day,169759.21,"  740.28"
"200701JD","   55.00","   80.00","2007-01-22","2007-01-28","01:54",Night,"580402.79"," 3210.56"
"200701JD","   51.00","   80.00","2007-01-22","2007-01-28","05:29",Night,422849.19, 1655.43
"200704JD","  120.00","   90.00","2007-04-04","2007-04-03",23:41,Night,128535.53,  336.76
"200704JD","  110.00","   90.00","2007-04-04","2007-04-04","06:06",Day,296478.46,"  707.51"
"200704JD","   90.00","   90.00","2007-04-04","2007-04-04",19:17,Day,657625.28, 2747.48
"200704JD","  100.00","   90.00","2007-04-04","2007-04-04",12:33,Day,499748.17, 1122.38
"200704JD","   60.00","   90.00","2007-04-04","2007-04-05",15:23,Day,643917.39," 3827.00"
"200704JD","   70.00","   90.00","2007-04-04","2007-04-05","07:29",Day,"803638.61"," 3026.77"
"200704JD","   80.00","   90.00","2007-04-04","2007-04-05","01:53",Night,964316.58," 2940.46"
"200704JD","   53.00","   90.00","2007-04-04","2007-04-05",21:12,Night,669586.47," 2002.31"
"200704JD","   28.00","   90.00","2007-04-04","2007-04-06",19:24,Night,528244.88, 1696.68
"200704JD","   30.00","   90.00","2007-04-04","2007-04-06",16:38,Day,"1027505.71"," 2868.10"
"200704JD","   35.00","   90.00","2007-04-04","2007-04-06",11:54,Day,"1062352.97"," 3769.07"
"200704JD","   45.00","   90.00","2007-04-04","2007-04-06","02:48",Night,329928.62, 2166.52
"200704JD","   37.00","   90.00","2007-04-04","2007-04-06","07:40",Day,234213.91,  829.32
"200707NH","  120.00","   90.00","2007-07-06","2007-07-01",19:35,Day,"71315.02","  246.09"
"200707NH","  110.00","   90.00","2007-07-06","2007-07-02","02:25",Night,23761.25,   92.26
"200707NH","  100.00","   90.00","2007-07-06","2007-07-02","07:53",Day,69522.53,"  197.00"
"200707NH","   90.00","   90.00","2007-07-06","2007-07-02","16:02",Day,  277.89,"    0.40"
"200707NH","   80.00","   90.00","2007-07-06","2007-07-02",22:49,Night,"28058.10",  196.64
"200707NH","   53.00","   90.00","2007-07-06","2007-07-03","17:50",Day,"94506.37",  316.61
"200707NH","   70.00","   90.00","2007-07-06","2007-07-03","05:30",Day,"229505.02"," 1142.09"
"200707NH","   60.00","   90.00","2007-07-06","2007-07-03",12:24,Day,126895.27,  735.71
"200707NH","   45.00","   90.00","2007-07-06","2007-07-03",23:45,Night,"262108.54"," 1170.70"
"200707NH","   35.00","   90.00","2007-07-06","2007-07-04","08:21",Day,212187.51,"  538.07"
"200707NH","   30.00","   90.00","2007-07-06","2007-07-04",12:28,Day,287135.77, 1559.31
"200707NH","   28.00","   90.00","2007-07-06","2007-07-04","15:05",Day,"950184.65", 5459.76
"200707NH","   37.00","   90.00","2007-07-06","2007-07-04","05:34",Day,"401534.26"," 1300.66"
"200707NH","   70.00","   80.00","2007-07-06","2007-07-10","22:06",Night,"301643.94"," 1509.07"
"200707NH","   60.00","   80.00","2007-07-06","2007-07-10",14:29,Day,"595542.01", 2858.15
"200707NH","   55.00","   80.00","2007-07-06","2007-07-10","08:38",Day,625824.36," 2360.43"
"200707NH","   51.00","   80.00","2007-07-06","2007-07-10","05:47",Day,"395303.76"," 2076.06"
"200707NH","  100.00","   80.00","2007-07-06","2007-07-11","18:05",Day,27116.69,   69.41
"200707NH","   90.00","   80.00","2007-07-06","2007-07-11",11:48,Day,"42670.20",  234.65
"200707NH","   80.00","   80.00","2007-07-06","2007-07-11","04:58",Day,"152003.63",  425.93
"200711NH","  120.00","   90.00","2007-11-07","2007-11-06","12:01",Day,"132042.33","  287.20"
"200711NH","  110.00","   90.00","2007-11-07","2007-11-06",18:37,Night,"101811.76","  386.10"
"200711NH","   90.00","   90.00","2007-11-07","2007-11-07","08:00",Day,122395.89,  379.88
"200711NH","   80.00","   90.00","2007-11-07","2007-11-07",15:57,Day,"102755.50",  331.84
"200711NH","   70.00","   90.00","2007-11-07","2007-11-07",22:18,Night,154985.35," 1058.29"
"200711NH","  100.00","   90.00","2007-11-07","2007-11-07","01:26",Night,39937.46,"  160.40"
"200711NH","   53.00","   90.00","2007-11-07","2007-11-08","11:05",Day,"224211.06","  410.41"
"200711NH","   45.00","   90.00","2007-11-07","2007-11-08",16:49,Day,"121208.92",  282.15
"200711NH","   37.00","   90.00","2007-11-07","2007-11-08",22:27,Night,266799.55,"  567.08"
"200711NH","   60.00","   90.00","2007-11-07","2007-11-08","05:56",Day,114762.47,"  949.90"
"200711NH","   28.00","   90.00","2007-11-07","2007-11-09","08:54",Day,"653153.06", 1596.52
"200711NH","   35.00","   90.00","2007-11-07","2007-11-09","01:35",Night,"105675.08",  213.24
"200711NH","   30.00","   90.00","2007-11-07","2007-11-09","06:28",Day,"303653.99","  607.00"
"200801JD","  120.00","   90.00","2008-01-17","2008-01-11","04:51",Night,353638.51,  947.68
"200801JD","  110.00","   90.00","2008-01-17","2008-01-11",11:59,Day,66151.82,"  450.52"
"200801JD","  100.00","   90.00","2008-01-17","2008-01-11","18:50",Night,"271861.50",  829.33
"200801JD","   90.00","   90.00","2008-01-17","2008-01-12","01:42",Night,357382.27, 1625.28
"200801JD","   60.00","   90.00","2008-01-17","2008-01-12",23:14,Night,"237690.73","  868.04"
"200801JD","   80.00","   90.00","2008-01-17","2008-01-12","07:36",Day,483394.91, 1426.67
"200801JD","   35.00","   90.00","2008-01-17","2008-01-13",19:24,Night,"445093.66"," 1159.03"
"200801JD","   37.00","   90.00","2008-01-17","2008-01-13",16:26,Day,458614.87,  915.32
"200801JD","   45.00","   90.00","2008-01-17","2008-01-13","10:36",Day,"683513.20", 1542.12
"200801JD","   53.00","   90.00","2008-01-17","2008-01-13","04:40",Night,"260024.99"," 1018.58"
"200801JD","   28.00","   90.00","2008-01-17","2008-01-14","05:00",Night,158223.13,  524.94
"200801JD","   30.00","   90.00","2008-01-17","2008-01-14","00:24",Night,457388.79, 1165.77
"200801JD","   55.00","   80.00","2008-01-17","2008-01-19","07:58",Day,591721.83, 1927.43
"200801JD","   51.00","   80.00","2008-01-17","2008-01-19","04:24",Night,651915.71, 1178.25
"200801JD","   60.00","   80.00","2008-01-17","2008-01-19",12:35,Day,263582.81,  597.28
"200801JD","  100.00","   80.00","2008-01-17","2008-01-23",21:51,Night,"251125.02"," 1108.64"
"200801JD","   80.00","   80.00","2008-01-17","2008-01-23","05:54",Night,"599100.19", 1545.35
"200801JD","   70.00","   80.00","2008-01-17","2008-01-23","00:24",Night,515541.52, 1134.57
"200801JD","   90.00","   80.00","2008-01-17","2008-01-23",15:19,Day,"591640.91"," 1160.44"
"200804JD","  120.00","   90.00","2008-03-29","2008-03-28",16:58,Day,"205518.39","  587.06"
"200804JD","  110.00","   90.00","2008-03-29","2008-03-29","00:08",Night,"108000.05",  417.33
"200804JD","  100.00","   90.00","2008-03-29","2008-03-29","05:52",Day,"354955.70",  887.37
"200804JD","   90.00","   90.00","2008-03-29","2008-03-29",14:47,Day,"310044.20",  721.79
"200804JD","   80.00","   90.00","2008-03-29","2008-03-29",21:59,Night,"501650.54", 1987.97
"200804JD","   60.00","   90.00","2008-03-29","2008-03-30",12:21,Day,329775.78,  837.92
"200804JD","   70.00","   90.00","2008-03-29","2008-03-30","04:58",Day,561257.89, 1717.85
"200804JD","   45.00","   90.00","2008-03-29","2008-03-31","00:01",Night,"354713.30", 1451.75
"200804JD","   37.00","   90.00","2008-03-29","2008-03-31","05:54",Day,"920667.86"," 2439.10"
"200804JD","   35.00","   90.00","2008-03-29","2008-03-31","08:20",Day,"1205613.60", 3197.22
"200804JD","   30.00","   90.00","2008-03-29","2008-03-31",14:27,Day,"625900.52", 3843.65
"200804JD","   28.00","   90.00","2008-03-29","2008-03-31",17:36,Day,"837081.73"," 2001.14"
"200808NH","  110.00","   90.00","2008-08-22","2008-08-18","06:59",Day,"131343.05","  309.65"
"200808NH","  120.00","   90.00","2008-08-22","2008-08-18","00:06",Night,"89601.05","  504.99"
"200808NH","   90.00","   90.00","2008-08-22","2008-08-18",19:53,Night,"281406.72",  949.59
"200808NH","  100.00","   90.00","2008-08-22","2008-08-18",13:38,Day,"175370.83",  488.66
"200808NH","   70.00","   90.00","2008-08-22","2008-08-19","08:18",Day,132735.61,  492.88
"200808NH","   80.00","   90.00","2008-08-22","2008-08-19","02:29",Night,"382860.06", 1264.34
"200808NH","   30.00","   90.00","2008-08-22","2008-08-20","17:20",Day,444695.79,  833.79
"200808NH","   28.00","   90.00","2008-08-22","2008-08-20",12:53,Day,"936312.80", 2477.76
"200808NH","   35.00","   90.00","2008-08-22","2008-08-20",21:26,Night,713479.96, 1511.68
"200808NH","   37.00","   90.00","2008-08-22","2008-08-21","00:57",Night,"420811.79", 1156.17
"200808NH","   70.00","   80.00","2008-08-22","2008-08-27","01:47",Night,"308669.33", 1153.26
"200808NH","   90.00","   80.00","2008-08-22","2008-08-27","15:10",Day,277351.15,  774.21
"200808NH","   80.00","   80.00","2008-08-22","2008-08-27","07:18",Day,"249408.74",  416.46
"200810NH","  120.00","   90.00","2008-10-23","2008-10-17",18:24,Day,165125.48,  691.71
"200810NH","  110.00","   90.00","2008-10-23","2008-10-18","01:05",Night,"105197.56","  503.34"
"200810NH","  100.00","   90.00","2008-10-23","2008-10-18","07:36",Day,99218.73,"  240.10"
"200810NH","   90.00","   90.00","2008-10-23","2008-10-18","15:08",Day,"253705.96",  783.52
"200810NH","   80.00","   90.00","2008-10-23","2008-10-18",21:53,Night,"178440.32",  973.81
"200810NH","   70.00","   90.00","2008-10-23","2008-10-19","04:05",Night,"130044.68","  596.03"
"200810NH","   53.00","   90.00","2008-10-23","2008-10-19",15:47,Day,"106063.89"," 1470.34"
"200810NH","   60.00","   90.00","2008-10-23","2008-10-19","10:21",Day,"183424.03"," 1314.00"
"200810NH","   37.00","   90.00","2008-10-23","2008-10-20","01:25",Night,327917.33," 2412.04"
"200810NH","   30.00","   90.00","2008-10-23","2008-10-20","07:52",Day,"303185.83",  585.39
"200810NH","   28.00","   90.00","2008-10-23","2008-10-20",11:28,Day,"1004536.00", 4279.77
"200810NH","   35.00","   90.00","2008-10-23","2008-10-20","04:21",Night,419762.22, 2585.27
"200810NH","   80.00","   80.00","2008-10-23","2008-10-26",22:16,Night,"567262.20", 2751.77
"200810NH","   70.00","   80.00","2008-10-23","2008-10-26",15:53,Day,"702273.87"," 1702.88"
"200810NH","   60.00","   80.00","2008-10-23","2008-10-26","07:34",Day,"457204.88"," 1085.62"
"200810NH","   55.00","   80.00","2008-10-23","2008-10-26","03:40",Night,476525.33," 1602.45"
"200810NH","   51.00","   80.00","2008-10-23","2008-10-26","00:03",Night,459354.34, 1396.51
"200810NH","  100.00","   80.00","2008-10-23","2008-10-27","10:54",Day,185256.26,  436.21
"200810NH","   90.00","   80.00","2008-10-23","2008-10-27","04:21",Night,"181415.03",  458.76
"200810NH","   45.00","   90.00","2008-10-23","2008-10-30","01:12",Night,323851.37, 7826.98
"200901NH","   90.00","   90.00","2009-01-16","2009-01-11","22:05",Night,"230135.94",  755.74
"200901NH","  100.00","   90.00","2009-01-16","2009-01-11",15:51,Day,"53034.60",  127.77
"200901NH","  120.00","   90.00","2009-01-16","2009-01-11","02:48",Night,"108033.24",  468.55
"200901NH","  110.00","   90.00","2009-01-16","2009-01-11","08:19",Day,76724.32,  175.43
"200901NH","   60.00","   90.00","2009-01-16","2009-01-12",17:21,Day,224239.72,  457.31
"200901NH","   80.00","   90.00","2009-01-16","2009-01-12","04:27",Night,"270807.86","  697.40"
"200901NH","   53.00","   90.00","2009-01-16","2009-01-12",22:18,Night,"360405.52","  943.07"
"200901NH","   70.00","   90.00","2009-01-16","2009-01-12","10:54",Day,"188804.49",  362.95
"200901NH","   28.00","   90.00","2009-01-16","2009-01-13",16:18,Day,246516.73,"  326.80"
"200901NH","   30.00","   90.00","2009-01-16","2009-01-13",18:54,Night,"315609.72","  799.07"
"200901NH","   35.00","   90.00","2009-01-16","2009-01-13",23:12,Night,374891.26,"  809.54"
"200901NH","   37.00","   90.00","2009-01-16","2009-01-13","08:51",Day,298178.32,  462.66
"200901NH","   45.00","   90.00","2009-01-16","2009-01-13","03:47",Night,331768.65,"  839.03"
"200901NH","   51.00","   80.00","2009-01-16","2009-01-19","17:09",Day,"1073892.54"," 2940.00"
"200901NH","   55.00","   80.00","2009-01-16","2009-01-19","20:38",Night,"562073.65", 1552.78
"200901NH","   90.00","   80.00","2009-01-16","2009-01-20","20:59",Night,199443.53,  734.35
"200901NH","   80.00","   80.00","2009-01-16","2009-01-20",14:59,Day,255865.73,  326.62
"200901NH","   70.00","   80.00","2009-01-16","2009-01-20","07:49",Day,"512975.06",  796.34
"200901NH","   60.00","   80.00","2009-01-16","2009-01-20","00:59",Night,542785.64, 1654.23
"200901NH","  100.00","   80.00","2009-01-16","2009-01-21","03:05",Night,"286130.36",  834.37
"200903JD","  120.00","   90.00","2009-03-16","2009-03-11","05:17",Night,"140559.02",  377.17
"200903JD","  110.00","   90.00","2009-03-16","2009-03-11",11:59,Day,87354.18,  226.64
"200903JD","  100.00","   90.00","2009-03-16","2009-03-11",18:22,Day,218852.51,"  506.45"
"200903JD","   90.00","   90.00","2009-03-16","2009-03-11","00:53",Night,277584.17,  847.23
"200903JD","   80.00","   90.00","2009-03-16","2009-03-12","06:36",Day,321691.26,  711.87
"200903JD","   60.00","   90.00","2009-03-16","2009-03-12","20:59",Night,"226816.07",  886.27
"200903JD","   70.00","   90.00","2009-03-16","2009-03-12",14:35,Day,"312706.35",  653.62
"200903JD","   37.00","   90.00","2009-03-16","2009-03-13",13:45,Day,577633.97,  787.96
"200903JD","   45.00","   90.00","2009-03-16","2009-03-13","06:53",Day,"612709.85", 1218.96
"200903JD","   53.00","   90.00","2009-03-16","2009-03-13","02:11",Night,"196002.36",  971.63
"200903JD","   28.00","   90.00","2009-03-16","2009-03-13",21:11,Night,"1340383.59", 4818.56
"200903JD","   30.00","   90.00","2009-03-16","2009-03-13",23:53,Night,"580845.38", 1427.45
"200903JD","   35.00","   90.00","2009-03-16","2009-03-14","03:56",Night,351912.34,  661.61
"200903JD","   51.00","   80.00","2009-03-16","2009-03-19","21:04",Night,"1359390.11", 3653.62
"200903JD","   55.00","   80.00","2009-03-16","2009-03-20","00:39",Night,"577042.89", 1182.17
"200903JD","   70.00","   80.00","2009-03-16","2009-03-20","12:08",Day,"955550.22", 1423.75
"200903JD","   60.00","   80.00","2009-03-16","2009-03-20","05:21",Day,966594.65, 2654.66
"200903JD","   80.00","   80.00","2009-03-16","2009-03-20",18:17,Day,"526430.24"," 1003.99"
"200903JD","   90.00","   80.00","2009-03-16","2009-03-21","00:29",Night,186557.15,  846.34
"200903JD","  100.00","   80.00","2009-03-16","2009-03-21","05:39",Day,165877.13,"  407.96"
