 Extracted on 12-Jul-2023 Mark Ohman lab SIO 
Station values of  copepoda_others  Day + Night Line 80 and Line 90 All Cruises
Cruise,Station,Line,"Cruise mid-date","Station date","Local time (PST)","Day or Night","Abundance (No. per m2)","Estimated C Biomass (mgC m-2)"
"200808NH","   80.00","   80.00","2008-08-22","2008-08-27","07:18",Day,"    0.00","    0.00"
"200810NH","  120.00","   90.00","2008-10-23","2008-10-17",18:24,Day, 2151.88,"    3.05"
"200810NH","   80.00","   90.00","2008-10-23","2008-10-18",21:53,Night, 3738.75,    3.16
"200810NH","   90.00","   90.00","2008-10-23","2008-10-18","15:08",Day," 4090.63","    3.03"
"200810NH","  100.00","   90.00","2008-10-23","2008-10-18","07:36",Day," 1421.80",    1.46
"200810NH","  110.00","   90.00","2008-10-23","2008-10-18","01:05",Night,"  580.98","    0.91"
"200810NH","   70.00","   90.00","2008-10-23","2008-10-19","04:05",Night, 2646.12,"    2.03"
"200810NH","   53.00","   90.00","2008-10-23","2008-10-19",15:47,Day," 4541.50",    3.62
"200810NH","   60.00","   90.00","2008-10-23","2008-10-19","10:21",Day," 5130.44",    4.57
"200810NH","   28.00","   90.00","2008-10-23","2008-10-20",11:28,Day,23549.53,"   19.60"
"200810NH","   30.00","   90.00","2008-10-23","2008-10-20","07:52",Day,16989.46,   14.93
"200810NH","   35.00","   90.00","2008-10-23","2008-10-20","04:21",Night, 9319.34,    8.95
"200810NH","   37.00","   90.00","2008-10-23","2008-10-20","01:25",Night, 6498.89,    7.55
"200810NH","   55.00","   80.00","2008-10-23","2008-10-26","03:40",Night,18997.56,   23.82
"200810NH","   70.00","   80.00","2008-10-23","2008-10-26",15:53,Day,"12740.09",   14.83
"200810NH","   60.00","   80.00","2008-10-23","2008-10-26","07:34",Day,"10021.35",    8.47
"200810NH","   80.00","   80.00","2008-10-23","2008-10-26",22:16,Night, 4835.48,    5.37
"200810NH","   51.00","   80.00","2008-10-23","2008-10-26","00:03",Night," 7837.10",   11.57
"200810NH","   90.00","   80.00","2008-10-23","2008-10-27","04:21",Night," 5308.77",    4.36
"200810NH","  100.00","   80.00","2008-10-23","2008-10-27","10:54",Day, 7586.61,    6.33
"200810NH","   45.00","   90.00","2008-10-23","2008-10-30","01:12",Night, 8922.25,    6.42
"200901NH","  120.00","   90.00","2009-01-16","2009-01-11","02:48",Night," 2802.26",    3.51
"200901NH","  110.00","   90.00","2009-01-16","2009-01-11","08:19",Day, 3636.83,    5.42
"200901NH","  100.00","   90.00","2009-01-16","2009-01-11",15:51,Day, 3668.96,    3.57
"200901NH","   90.00","   90.00","2009-01-16","2009-01-11","22:05",Night,13434.82,   12.26
"200901NH","   70.00","   90.00","2009-01-16","2009-01-12","10:54",Day,"15671.30",   16.25
"200901NH","   80.00","   90.00","2009-01-16","2009-01-12","04:27",Night,"17721.07",   18.33
"200901NH","   60.00","   90.00","2009-01-16","2009-01-12",17:21,Day,"30697.97",   32.58
"200901NH","   53.00","   90.00","2009-01-16","2009-01-12",22:18,Night,114915.93,"  109.52"
"200901NH","   45.00","   90.00","2009-01-16","2009-01-13","03:47",Night,"88927.01","   80.43"
"200901NH","   37.00","   90.00","2009-01-16","2009-01-13","08:51",Day,69735.58,   67.42
"200901NH","   35.00","   90.00","2009-01-16","2009-01-13",23:12,Night,"69212.20","   75.50"
"200901NH","   30.00","   90.00","2009-01-16","2009-01-13",18:54,Night,45322.34,   47.95
"200901NH","   28.00","   90.00","2009-01-16","2009-01-13",16:18,Day,66987.23,   59.62
