 Extracted on 12-Jul-2023 Mark Ohman lab SIO 
Station values of  euphausiids  Day + Night Line 80 and Line 90 All Cruises
Cruise,Station,Line,"Cruise mid-date","Station date","Local time (PST)","Day or Night","Abundance (No. per m2)","Estimated C Biomass (mgC m-2)"
"201210NH","   60.00","   80.00","2012-10-28","2012-11-01","09:53",Day,  161.16,   43.31
"201210NH","   55.00","   80.00","2012-10-28","2012-11-01","03:31",Night,"   87.50",   17.86
"201210NH","  100.00","   80.00","2012-10-28","2012-11-02","10:34",Day,  333.35,"    4.50"
"201210NH","   90.00","   80.00","2012-10-28","2012-11-02","04:16",Night,"  107.33",  136.16
"201301SH","  110.00","   90.00","2013-01-18","2013-01-14","19:00",Night,  436.47,   23.19
"201301SH","  120.00","   90.00","2013-01-18","2013-01-14",12:11,Day,   13.34,    1.78
"201301SH","   80.00","   90.00","2013-01-18","2013-01-15",13:56,Day,  213.64,    1.98
"201301SH","   90.00","   90.00","2013-01-18","2013-01-15","06:15",Day,  186.77,    8.64
"201301SH","   70.00","   90.00","2013-01-18","2013-01-15","20:05",Night,  181.36,"   24.09"
"201301SH","  100.00","   90.00","2013-01-18","2013-01-15","01:09",Night,  224.29,  147.98
"201301SH","   60.00","   90.00","2013-01-18","2013-01-16","02:17",Night," 5602.06",  152.96
"201301SH","   53.00","   90.00","2013-01-18","2013-01-16","07:12",Day," 2560.98"," 1667.01"
"201301SH","   45.00","   90.00","2013-01-18","2013-01-16",12:33,Day, 2349.84,"    7.60"
"201301SH","   37.00","   90.00","2013-01-18","2013-01-16","19:07",Night,"  245.00","    0.97"
"201301SH","   35.00","   90.00","2013-01-18","2013-01-16","22:09",Night,"14945.00","  141.30"
"201301SH","   30.00","   90.00","2013-01-18","2013-01-17","02:15",Night," 7398.00",   52.84
"201301SH","   28.00","   90.00","2013-01-18","2013-01-17","07:41",Day,11428.57,"   10.33"
"201301SH","   51.00","   80.00","2013-01-18","2013-01-22",14:19,Day," 1333.40",    4.26
"201301SH","   55.00","   80.00","2013-01-18","2013-01-22",17:46,Day,  577.24,    2.12
"201301SH","   60.00","   80.00","2013-01-18","2013-01-22","22:00",Night, 1748.11,"   60.72"
"201301SH","  100.00","   80.00","2013-01-18","2013-01-23","22:09",Night,   65.31,   33.17
"201301SH","   80.00","   80.00","2013-01-18","2013-01-23","10:14",Day,"  260.00","    0.28"
"201301SH","   70.00","   80.00","2013-01-18","2013-01-23","04:00",Night," 1991.60",   32.85
"201301SH","   90.00","   80.00","2013-01-18","2013-01-23","16:09",Day,  227.17,"    0.10"
"201304SH","   28.00","   90.00","2013-04-15","2013-04-09",15:15,Day, 2277.78,"   17.01"
"201304SH","   30.00","   90.00","2013-04-15","2013-04-09","12:40",Day," 1111.00","   80.34"
"201304SH","   35.00","   90.00","2013-04-15","2013-04-09","07:48",Day,  994.78,"   14.08"
"201304SH","   45.00","   90.00","2013-04-15","2013-04-10",18:49,Day, 6843.14,"  150.84"
"201304SH","  110.00","   90.00","2013-04-15","2013-04-13","03:15",Night,   44.68,    3.89
"201304SH","  100.00","   90.00","2013-04-15","2013-04-13","10:21",Day,   57.65,    3.17
"201304SH","   90.00","   90.00","2013-04-15","2013-04-13",17:17,Day,    4.51,"    0.00"
"201304SH","   80.00","   90.00","2013-04-15","2013-04-13",23:33,Night,"  450.00",    8.78
"201304SH","   53.00","   90.00","2013-04-15","2013-04-14","19:07",Day," 2697.10",   54.69
"201304SH","   60.00","   90.00","2013-04-15","2013-04-14","14:01",Day, 3626.55,"   60.69"
"201304SH","   70.00","   90.00","2013-04-15","2013-04-14","06:13",Day,"  915.20",   51.85
"201304SH","   80.00","   80.00","2013-04-15","2013-04-20",22:57,Night,  114.13,   18.25
"201304SH","   51.00","   80.00","2013-04-15","2013-04-20","00:18",Night,"  240.00",   13.35
"201304SH","   55.00","   80.00","2013-04-15","2013-04-20","03:49",Night," 2770.98",  247.57
"201304SH","   70.00","   80.00","2013-04-15","2013-04-20",14:48,Day,"  760.00",   31.95
"201304SH","  100.00","   80.00","2013-04-15","2013-04-21","13:03",Day,"    0.00","    0.00"
"201304SH","   90.00","   80.00","2013-04-15","2013-04-21","05:50",Day,"   56.00",   19.55
"201307NH","  120.00","   90.00","2013-07-15","2013-07-09","18:20",Day,  756.98,"    9.03"
"201307NH","  100.00","   90.00","2013-07-15","2013-07-10","06:09",Day,"  859.09","   16.03"
"201307NH","  110.00","   90.00","2013-07-15","2013-07-10","00:45",Night,"  532.00","   10.34"
"201307NH","   90.00","   90.00","2013-07-15","2013-07-10",15:36,Day, 1496.34,   31.27
"201307NH","   80.00","   90.00","2013-07-15","2013-07-10","22:05",Night," 2044.57","  154.20"
"201307NH","   53.00","   90.00","2013-07-15","2013-07-11",16:21,Day," 9220.91",   59.89
"201307NH","   60.00","   90.00","2013-07-15","2013-07-11",11:23,Day," 7828.00",   57.43
"201307NH","   70.00","   90.00","2013-07-15","2013-07-11","04:48",Day, 1945.69,   29.22
"201307NH","   80.00","   80.00","2013-07-15","2013-07-16",22:43,Night,"  370.10","  195.90"
"201307NH","   55.00","   80.00","2013-07-15","2013-07-16","06:09",Day, 7359.33,"  134.40"
"201307NH","   60.00","   80.00","2013-07-15","2013-07-16","10:27",Day," 3713.09",   25.78
"201307NH","   70.00","   80.00","2013-07-15","2013-07-16",16:34,Day," 1205.00",   49.27
"201307NH","   51.00","   80.00","2013-07-15","2013-07-16","02:46",Night,"10015.00","   70.31"
"201307NH","  100.00","   80.00","2013-07-15","2013-07-17","10:52",Day,"  390.70","    0.28"
"201307NH","   90.00","   80.00","2013-07-15","2013-07-17","04:30",Day,  863.87,"  124.09"
"201307NH","   28.00","   90.00","2013-07-15","2013-07-20",23:23,Night,"  175.00","   35.90"
"201307NH","   37.00","   90.00","2013-07-15","2013-07-21","07:50",Day, 1631.22,"   35.08"
"201307NH","   30.00","   90.00","2013-07-15","2013-07-21","01:54",Night,  933.21,"   11.08"
"201307NH","   45.00","   90.00","2013-07-15","2013-07-21",14:44,Day,  889.36,    3.89
"201307NH","   35.00","   90.00","2013-07-15","2013-07-21","05:55",Day,"  462.00",   11.58
"201311NH","  120.00","   90.00","2013-11-17","2013-11-12",15:38,Day,"  204.88",    4.23
"201311NH","  110.00","   90.00","2013-11-17","2013-11-12",21:45,Night,"  285.00",   42.21
"201311NH","   90.00","   90.00","2013-11-17","2013-11-13","21:02",Night,  178.72,    1.43
"201311NH","   80.00","   90.00","2013-11-17","2013-11-13","21:02",Night,"  760.20",  122.19
"201311NH","  100.00","   90.00","2013-11-17","2013-11-13","04:03",Night,  833.37,   73.97
"201311NH","   53.00","   90.00","2013-11-17","2013-11-14",15:58,Day,"    0.00","    0.00"
"201311NH","   45.00","   90.00","2013-11-17","2013-11-14","22:03",Night,  393.75,   13.37
"201311NH","   28.00","   90.00","2013-11-17","2013-11-15",13:27,Day," 1425.00",   12.59
"201311NH","   30.00","   90.00","2013-11-17","2013-11-15","10:54",Day, 2243.18,   17.65
"201311NH","   35.00","   90.00","2013-11-17","2013-11-15","06:29",Day," 1312.50","   27.09"
"201311NH","   37.00","   90.00","2013-11-17","2013-11-15","03:38",Night," 1316.00",   34.55
"201311NH","   55.00","   80.00","2013-11-17","2013-11-20","08:15",Day," 7801.28",  138.39
"201311NH","   60.00","   80.00","2013-11-17","2013-11-20","08:15",Day, 6542.67,  272.95
"201311NH","   70.00","   80.00","2013-11-17","2013-11-21","01:54",Night,  484.69,   69.32
"201311NH","   90.00","   80.00","2013-11-17","2013-11-21","15:02",Day," 2077.02",   14.88
"201311NH","   51.00","   80.00","2013-11-17","2013-11-23","20:12",Night,"  412.50",    1.23
"201402SH","  120.00","   90.00","2014-02-02","2014-02-01","05:55",Night,"  846.20",   33.28
"201402SH","  110.00","   90.00","2014-02-02","2014-02-01","12:40",Day,   88.26,"    0.11"
"201402SH","  100.00","   90.00","2014-02-02","2014-02-02","01:38",Night,"  375.00",   17.55
"201402SH","   53.00","   90.00","2014-02-02","2014-02-02",21:31,Night,"  475.00",  525.67
"201402SH","   60.00","   90.00","2014-02-02","2014-02-02",21:31,Night," 1045.00",   62.22
"201402SH","   70.00","   90.00","2014-02-02","2014-02-02",14:55,Day,   57.77,    6.63
"201402SH","   80.00","   90.00","2014-02-02","2014-02-02","07:18",Day,  187.17,"   14.01"
"201402SH","   90.00","   90.00","2014-02-02","2014-02-02","01:38",Night,"   66.70",  124.61
"201402SH","   35.00","   90.00","2014-02-02","2014-02-03","22:00",Night,"  315.00",  292.13
"201402SH","   37.00","   90.00","2014-02-02","2014-02-03",18:45,Night,  838.35,   27.84
"201402SH","   28.00","   90.00","2014-02-02","2014-02-04","04:50",Night,"  265.00",    2.14
"201402SH","   30.00","   90.00","2014-02-02","2014-02-04","02:35",Night," 1550.49",  264.67
"201404OS","  120.00","   90.00","2014-04-09","2014-04-04","20:48",Night,"  275.00",    9.83
"201404OS","  110.00","   90.00","2014-04-09","2014-04-05","03:15",Night,"  456.02",   54.92
"201404OS","  100.00","   90.00","2014-04-09","2014-04-05","10:03",Day,  232.34,    4.57
"201404OS","   60.00","   90.00","2014-04-09","2014-04-05","12:04",Day,"  616.00",   24.32
"201404OS","   53.00","   90.00","2014-04-09","2014-04-06",17:48,Day,  974.62,   32.88
"201404OS","   37.00","   90.00","2014-04-09","2014-04-07","03:20",Night, 1442.37,   73.59
"201404OS","   35.00","   90.00","2014-04-09","2014-04-07","06:17",Day,  494.46,"   35.70"
"201404OS","   30.00","   90.00","2014-04-09","2014-04-07","10:41",Day, 6835.81,   46.66
"201404OS","   28.00","   90.00","2014-04-09","2014-04-07",13:12,Day,"13750.00",   12.15
"201404OS","   55.00","   80.00","2014-04-09","2014-04-13","10:02",Day, 3749.27,"  101.33"
"201404OS","   51.00","   80.00","2014-04-09","2014-04-13","06:18",Day,16714.29,   24.49
"201404OS","   60.00","   80.00","2014-04-09","2014-04-13",14:57,Day,25778.25,   69.25
"201404OS","   70.00","   80.00","2014-04-09","2014-04-13","21:06",Night," 1620.00",   69.22
"201404OS","  100.00","   80.00","2014-04-09","2014-04-14","16:02",Day,"    0.00","    0.00"
"201404OS","   90.00","   80.00","2014-04-09","2014-04-14","09:56",Day,  216.63,"   14.04"
"201404OS","   80.00","   80.00","2014-04-09","2014-04-14","03:27",Night, 1341.14,  291.29
"201407NH","  110.00","   90.00","2014-07-14","2014-07-09",21:42,Night,  763.64,"   25.08"
"201407NH","  120.00","   90.00","2014-07-14","2014-07-09",15:29,Day,"  560.00",    4.45
"201407NH","   80.00","   90.00","2014-07-14","2014-07-10","19:00",Day, 1199.48,   37.75
"201407NH","  100.00","   90.00","2014-07-14","2014-07-10","03:58",Night,  844.67,   35.24
"201407NH","   90.00","   90.00","2014-07-14","2014-07-10","10:18",Day, 1118.48,    8.29
"201407NH","   45.00","   90.00","2014-07-14","2014-07-11","21:04",Night,"20032.53","  520.27"
"201407NH","   53.00","   90.00","2014-07-14","2014-07-11","21:04",Night," 2032.36",    8.45
"201407NH","   60.00","   90.00","2014-07-14","2014-07-11","07:12",Day," 1409.53","   60.52"
"201407NH","   70.00","   90.00","2014-07-14","2014-07-11","01:50",Night," 2033.41","  106.34"
"201407NH","   30.00","   90.00","2014-07-14","2014-07-12","10:34",Day, 2189.96,   11.84
"201407NH","   28.00","   90.00","2014-07-14","2014-07-12",13:34,Day," 5090.91",   19.87
"201407NH","   37.00","   90.00","2014-07-14","2014-07-12","02:55",Night, 3877.62,  161.85
"201407NH","   35.00","   90.00","2014-07-14","2014-07-12","06:11",Day, 1221.82,   38.11
"201407NH","   90.00","   80.00","2014-07-14","2014-07-16","19:09",Day,  515.45,   19.56
"201407NH","   80.00","   80.00","2014-07-14","2014-07-16",12:49,Day,  211.46,    2.98
"201407NH","  100.00","   80.00","2014-07-14","2014-07-17","01:05",Night,  719.89,"  105.49"
"201407NH","   70.00","   80.00","2014-07-14","2014-07-18","05:33",Day,  563.18,   59.69
"201407NH","   60.00","   80.00","2014-07-14","2014-07-18",11:51,Day,"  400.21",   18.95
"201407NH","   55.00","   80.00","2014-07-14","2014-07-19",16:14,Day, 6149.83,"  154.80"
"201407NH","   51.00","   80.00","2014-07-14","2014-07-20","15:06",Day, 4694.12,   91.71
"201411NH","  110.00","   90.00","2014-11-16","2014-11-11",22:59,Night,  925.91,"  150.83"
"201411NH","  120.00","   90.00","2014-11-16","2014-11-11",16:57,Day," 1100.00",    7.43
"201411NH","   80.00","   90.00","2014-11-16","2014-11-12",19:21,Night,  563.18,  119.42
"201411NH","  100.00","   90.00","2014-11-16","2014-11-12","04:54",Night,  466.67,"  202.14"
"201411NH","   90.00","   90.00","2014-11-16","2014-11-12","10:39",Day,  143.27,    6.78
"201411NH","   45.00","   90.00","2014-11-16","2014-11-13","20:03",Night,  361.87,  247.95
"201411NH","   70.00","   90.00","2014-11-16","2014-11-13","01:12",Night," 1007.14",   48.13
"201411NH","   53.00","   90.00","2014-11-16","2014-11-13",12:17,Day,   79.66,   93.49
"201411NH","   60.00","   90.00","2014-11-16","2014-11-13","07:03",Day,  573.66,"    2.10"
"201411NH","   37.00","   90.00","2014-11-16","2014-11-14","01:21",Night,  131.73,  238.75
"201411NH","   35.00","   90.00","2014-11-16","2014-11-14","04:36",Night,"  400.00",    9.24
"201411NH","   30.00","   90.00","2014-11-16","2014-11-14","08:55",Day,  477.27,"    0.35"
"201411NH","   28.00","   90.00","2014-11-16","2014-11-14",11:37,Day,"36409.09",   61.64
"201411NH","   55.00","   80.00","2014-11-16","2014-11-18",21:33,Night," 2500.00",    8.37
"201411NH","   80.00","   80.00","2014-11-16","2014-11-19",14:35,Day,"  496.08",   27.24
"201411NH","   60.00","   80.00","2014-11-16","2014-11-19","01:30",Night, 1913.33,  131.69
"201411NH","   70.00","   80.00","2014-11-16","2014-11-19","07:27",Day,   68.73,   42.57
"201411NH","   90.00","   80.00","2014-11-16","2014-11-19","20:26",Night,  621.25,   34.89
"201411NH","  100.00","   80.00","2014-11-16","2014-11-20","02:35",Night,"  720.19",  169.68
"201411NH","   51.00","   80.00","2014-11-16","2014-11-22","01:14",Night," 1530.00",   18.53
"201501NH","  120.00","   90.00","2015-01-23","2015-01-19","02:35",Night,"  359.08",   44.46
"201501NH","  110.00","   90.00","2015-01-23","2015-01-19","07:38",Day,   88.94,    2.65
"201501NH","  100.00","   90.00","2015-01-23","2015-01-19","15:06",Day,   21.77,    1.52
"201501NH","   90.00","   90.00","2015-01-23","2015-01-19",21:11,Night,"  726.60",   48.51
"201501NH","   80.00","   90.00","2015-01-23","2015-01-20","03:38",Night,  362.55,   23.18
"201501NH","   70.00","   90.00","2015-01-23","2015-01-20","10:16",Day,"  285.60",    6.77
"201501NH","   53.00","   90.00","2015-01-23","2015-01-20",21:58,Night,  347.15,"   67.30"
"201501NH","   60.00","   90.00","2015-01-23","2015-01-20",16:41,Day,"  352.80",    3.21
"201501NH","   35.00","   90.00","2015-01-23","2015-01-21",11:41,Day,"  150.65","    0.31"
"201501NH","   37.00","   90.00","2015-01-23","2015-01-21","08:44",Day,  381.82,"    0.55"
"201501NH","   45.00","   90.00","2015-01-23","2015-01-21","03:26",Night," 1303.75",  173.28
"201501NH","   28.00","   90.00","2015-01-23","2015-01-21",19:12,Night,"   65.00",   76.26
"201501NH","   30.00","   90.00","2015-01-23","2015-01-21","16:07",Day,  255.92,"    0.51"
"201501NH","   51.00","   80.00","2015-01-23","2015-01-26",23:53,Night," 2550.00",  143.49
"201501NH","   60.00","   80.00","2015-01-23","2015-01-27","06:36",Day,  192.13,   43.79
"201501NH","   55.00","   80.00","2015-01-23","2015-01-27","03:22",Night, 2466.28,"   19.04"
"201501NH","   80.00","   80.00","2015-01-23","2015-01-27","20:35",Night,  456.52,"  100.86"
"201501NH","   70.00","   80.00","2015-01-23","2015-01-27",14:24,Day,"  418.00","    3.05"
"201501NH","   90.00","   80.00","2015-01-23","2015-01-28","01:50",Night,"  669.07",   27.19
"201501NH","  100.00","   80.00","2015-01-23","2015-01-28","10:18",Day,"  305.45",   37.32
"201504NH","  120.00","   90.00","2015-04-13","2015-04-07",19:21,Day," 1084.29","  642.03"
"201504NH","  110.00","   90.00","2015-04-13","2015-04-08","01:59",Night,"  770.00","   33.20"
"201504NH","  100.00","   90.00","2015-04-13","2015-04-08","07:43",Day,  218.29,    5.18
"201504NH","   90.00","   90.00","2015-04-13","2015-04-08",15:58,Day,  737.23,    3.47
"201504NH","   80.00","   90.00","2015-04-13","2015-04-08",22:34,Night, 1137.63,   58.38
"201504NH","   70.00","   90.00","2015-04-13","2015-04-09","05:14",Day,  231.88,"    9.20"
"201504NH","   60.00","   90.00","2015-04-13","2015-04-09","12:02",Day,"  873.60",   26.25
"201504NH","   53.00","   90.00","2015-04-13","2015-04-09",17:41,Day," 2403.83","   80.78"
"201504NH","   45.00","   90.00","2015-04-13","2015-04-09",23:21,Night," 1976.00","   10.80"
"201504NH","   37.00","   90.00","2015-04-13","2015-04-10","05:12",Day, 2598.75,   18.98
"201504NH","   35.00","   90.00","2015-04-13","2015-04-10","07:00",Day," 1093.95",    4.84
"201504NH","   28.00","   90.00","2015-04-13","2015-04-10",14:32,Day,"  230.00",    1.71
"201504NH","   30.00","   90.00","2015-04-13","2015-04-10","12:09",Day, 5536.36,   32.45
"201504NH","   55.00","   80.00","2015-04-13","2015-04-16","02:44",Night,14329.15,  934.23
"201504NH","   70.00","   80.00","2015-04-13","2015-04-16",13:54,Day," 3024.00",    4.95
"201504NH","   80.00","   80.00","2015-04-13","2015-04-16","20:03",Night,"  570.00",   15.49
"201504NH","   60.00","   80.00","2015-04-13","2015-04-16","07:09",Day,14831.67,   86.76
"201504NH","   90.00","   80.00","2015-04-13","2015-04-17","02:21",Night,  256.15,  165.51
"201504NH","  100.00","   80.00","2015-04-13","2015-04-17","07:45",Day,  182.61,    2.65
"201504NH","   51.00","   80.00","2015-04-13","2015-04-19","10:05",Day, 9611.54,   77.75
"201507OC","  120.00","   90.00","2015-07-17","2015-07-13","02:28",Night, 1113.64,  282.13
"201507OC","  110.00","   90.00","2015-07-17","2015-07-13","07:09",Day, 4386.67,   56.28
"201507OC","  100.00","   90.00","2015-07-17","2015-07-13",13:54,Day,  256.67,    3.47
"201507OC","   90.00","   90.00","2015-07-17","2015-07-13","20:15",Day,"  627.00",   53.61
"201507OC","   80.00","   90.00","2015-07-17","2015-07-14","02:12",Night,"  762.00","  360.76"
"201507OC","   70.00","   90.00","2015-07-17","2015-07-14","07:21",Day," 1639.02","    4.02"
"201507OC","   60.00","   90.00","2015-07-17","2015-07-14",14:46,Day, 1683.33,"    8.90"
"201507OC","   28.00","   90.00","2015-07-17","2015-07-15",16:38,Day," 3600.00",    2.82
"201507OC","   30.00","   90.00","2015-07-17","2015-07-15",13:59,Day," 3870.00",    3.53
"201507OC","   35.00","   90.00","2015-07-17","2015-07-15","10:03",Day, 1938.46,    1.36
"201507OC","   37.00","   90.00","2015-07-17","2015-07-15","07:03",Day," 3443.02",   23.88
"201507OC","   45.00","   90.00","2015-07-17","2015-07-15","01:47",Night,"  294.00",  144.68
"201507OC","   53.00","   90.00","2015-07-17","2015-07-15","01:47",Night," 1723.08",  165.94
"201507OC","   51.00","   80.00","2015-07-17","2015-07-19","10:41",Day,"14300.00",   81.97
"201507OC","   60.00","   80.00","2015-07-17","2015-07-21",23:17,Night,"  296.40",  117.21
"201507OC","  100.00","   80.00","2015-07-17","2015-07-21","00:26",Night,"  620.45",    3.78
"201507OC","   90.00","   80.00","2015-07-17","2015-07-21","06:18",Day,"  840.00","    0.84"
"201507OC","   80.00","   80.00","2015-07-17","2015-07-21",11:55,Day, 1188.57,"    0.70"
"201507OC","   70.00","   80.00","2015-07-17","2015-07-21",17:33,Day,"  460.98",    2.27
"201507OC","   55.00","   80.00","2015-07-17","2015-07-22","03:22",Night, 2164.64,  133.58
"201511OC","  100.00","   90.00","2015-11-03","2015-10-31","13:30",Day,"    0.00","    0.00"
"201511OC","   90.00","   90.00","2015-11-03","2015-10-31",21:45,Night, 1173.62,"  258.20"
"201511OC","   60.00","   90.00","2015-11-03","2015-11-01",17:12,Day,   49.76,    5.21
"201511OC","   70.00","   90.00","2015-11-03","2015-11-01","09:45",Day,"  430.77","    3.02"
"201511OC","   53.00","   90.00","2015-11-03","2015-11-01",21:38,Night,   88.42,   26.47
"201511OC","   80.00","   90.00","2015-11-03","2015-11-01","03:31",Night,"  504.00",   39.73
"201511OC","   45.00","   90.00","2015-11-03","2015-11-02","07:38",Day, 1393.33,"   28.90"
"201511OC","   37.00","   90.00","2015-11-03","2015-11-02","14:30",Day,"  681.08","    0.79"
"201511OC","   35.00","   90.00","2015-11-03","2015-11-02","17:30",Day,"   70.57",    7.32
"201511OC","   30.00","   90.00","2015-11-03","2015-11-02",21:51,Night,   19.69," 4487.04"
"201511OC","   28.00","   90.00","2015-11-03","2015-11-03","00:27",Night,12967.18,   35.53
"201511OC","   51.00","   80.00","2015-11-03","2015-11-05","07:05",Day,"  305.00", 1369.62
"201511OC","   60.00","   80.00","2015-11-03","2015-11-05","15:04",Day,  884.21,"    1.06"
"201511OC","   70.00","   80.00","2015-11-03","2015-11-05","20:55",Night,"  641.70","  107.64"
"201511OC","   55.00","   80.00","2015-11-03","2015-11-05","10:47",Day," 1942.50",    4.78
"201511OC","  100.00","   80.00","2015-11-03","2015-11-06",15:24,Day,  585.71,    3.42
"201511OC","   80.00","   80.00","2015-11-03","2015-11-06","02:53",Night," 1206.50","   99.50"
"201511OC","   90.00","   80.00","2015-11-03","2015-11-06","08:08",Day,  328.46,   16.73
"201601RL","   80.00","   90.00","2016-01-15","2016-01-11","20:57",Night, 1176.98,   36.25
"201601RL","  100.00","   90.00","2016-01-15","2016-01-11","06:20",Day," 1025.82",   47.52
"201601RL","  110.00","   90.00","2016-01-15","2016-01-11","01:16",Night,"  310.95",   58.23
"201601RL","   90.00","   90.00","2016-01-15","2016-01-11",14:17,Day,"   52.50",    3.53
"201601RL","  120.00","   90.00","2016-01-15","2016-01-11","01:16",Night,"  113.08",   79.59
"201601RL","   70.00","   90.00","2016-01-15","2016-01-12","03:26",Night," 1410.00",   97.21
"201601RL","   53.00","   90.00","2016-01-15","2016-01-12",15:33,Day, 7525.81,"   31.10"
"201601RL","   60.00","   90.00","2016-01-15","2016-01-12","10:34",Day, 1134.55,    5.23
"201601RL","   51.00","   80.00","2016-01-15","2016-01-18","22:05",Night," 4550.00",   93.74
"201601RL","   80.00","   80.00","2016-01-15","2016-01-19",18:42,Night,  458.55,   57.64
"201601RL","   70.00","   80.00","2016-01-15","2016-01-19",12:17,Day," 2090.00","   10.51"
"201601RL","   60.00","   80.00","2016-01-15","2016-01-19","07:23",Day," 3855.00","   34.01"
"201601RL","   55.00","   80.00","2016-01-15","2016-01-19","01:25",Night," 3664.50","  204.06"
"201601RL","  100.00","   80.00","2016-01-15","2016-01-20","06:02",Night,  445.87,   24.16
"201601RL","   90.00","   80.00","2016-01-15","2016-01-20","00:29",Night,  569.25,   29.49
"201604SH","  100.00","   90.00","2016-04-10","2016-04-05","02:37",Night," 1215.50","  214.60"
"201604SH","   90.00","   90.00","2016-04-10","2016-04-05","07:57",Day, 3124.39,   66.85
"201604SH","   80.00","   90.00","2016-04-10","2016-04-05",15:56,Day," 2835.00",   27.31
"201604SH","   70.00","   90.00","2016-04-10","2016-04-05",21:56,Night, 1997.84,  338.27
"201604SH","   37.00","   90.00","2016-04-10","2016-04-06","20:15",Night, 5736.59,  126.41
"201604SH","   60.00","   90.00","2016-04-10","2016-04-06","03:49",Night," 2592.60",  172.54
"201604SH","   53.00","   90.00","2016-04-10","2016-04-06","09:13",Day, 4642.11,   49.16
"201604SH","   45.00","   90.00","2016-04-10","2016-04-06",14:42,Day," 9360.00",   45.78
"201604SH","   35.00","   90.00","2016-04-10","2016-04-06",23:12,Night,"45030.00","  604.00"
"201604SH","   28.00","   90.00","2016-04-10","2016-04-07","06:58",Day,"18812.50",   82.15
"201604SH","   30.00","   90.00","2016-04-10","2016-04-07","03:33",Night,"15210.81",   92.39
"201604SH","   51.00","   80.00","2016-04-10","2016-04-12","20:01",Night,11649.13,  236.47
"201604SH","  100.00","   80.00","2016-04-10","2016-04-14",16:11,Day,"  552.09",    4.64
"201604SH","   55.00","   80.00","2016-04-10","2016-04-16","00:27",Night,"27069.00",  242.59
"201607OS","  110.00","   90.00","2016-07-15","2016-07-14","06:02",Day,"  446.00",    3.73
"201607OS","   90.00","   90.00","2016-07-15","2016-07-14","20:48",Night, 1179.14,"   99.30"
"201607OS","  100.00","   90.00","2016-07-15","2016-07-14","14:06",Day,  383.76,    7.71
"201607OS","   53.00","   90.00","2016-07-15","2016-07-15","03:09",Night, 2526.19,  238.67
"201607OS","   60.00","   90.00","2016-07-15","2016-07-15",16:16,Day, 1175.46,   17.27
"201607OS","   70.00","   90.00","2016-07-15","2016-07-15","09:36",Day,  335.95,"    9.40"
"201607OS","   80.00","   90.00","2016-07-15","2016-07-15","03:06",Night, 3936.68,  197.78
"201607OS","   30.00","   90.00","2016-07-15","2016-07-16",16:36,Day," 4023.06","  192.08"
"201607OS","   35.00","   90.00","2016-07-15","2016-07-16","12:20",Day,  845.55,    3.24
"201607OS","   37.00","   90.00","2016-07-15","2016-07-16","09:33",Day,"  202.17",   35.44
"201607OS","   45.00","   90.00","2016-07-15","2016-07-16","03:47",Night," 8052.07",   62.95
"201611SR","  120.00","   90.00","2016-11-14","2016-11-09",19:32,Night,"  157.50",   67.42
"201611SR","   90.00","   90.00","2016-11-14","2016-11-10",16:21,Day,  896.24,    4.53
"201611SR","   80.00","   90.00","2016-11-14","2016-11-10",22:34,Night,  565.64,"   30.91"
"201611SR","  100.00","   90.00","2016-11-14","2016-11-10","07:09",Day,  428.18,    4.43
"201611SR","  110.00","   90.00","2016-11-14","2016-11-10","01:50",Night,"  420.00",    1.53
"201611SR","   60.00","   90.00","2016-11-14","2016-11-11",11:32,Day,   81.98,"    6.50"
"201611SR","   70.00","   90.00","2016-11-14","2016-11-11","04:48",Night,  265.99,"   76.08"
"201611SR","   53.00","   90.00","2016-11-14","2016-11-11",16:38,Day,  568.53,   49.67
"201611SR","   45.00","   90.00","2016-11-14","2016-11-11",22:12,Night," 3150.00",   43.43
"201611SR","   37.00","   90.00","2016-11-14","2016-11-12","03:33",Night, 1954.87,  121.61
"201611SR","   35.00","   90.00","2016-11-14","2016-11-12","06:27",Day," 1042.77",    8.21
"201611SR","   30.00","   90.00","2016-11-14","2016-11-12","10:50",Day, 2754.65,"   10.62"
"201611SR","   28.00","   90.00","2016-11-14","2016-11-12",13:41,Day," 3465.90",   21.38
"201611SR","   70.00","   80.00","2016-11-14","2016-11-18","13:50",Day, 3414.98," 1622.20"
"201611SR","   80.00","   80.00","2016-11-14","2016-11-18","13:50",Day,  948.95,  178.61
"201611SR","   51.00","   80.00","2016-11-14","2016-11-18","13:50",Day, 7647.54,  359.86
"201611SR","   55.00","   80.00","2016-11-14","2016-11-18","03:22",Night,"13650.00","   83.30"
"201611SR","   60.00","   80.00","2016-11-14","2016-11-18","06:26",Day," 4625.40",  216.78
"201611SR","   90.00","   80.00","2016-11-14","2016-11-19","01:39",Night,  134.39,  175.57
"201611SR","  100.00","   80.00","2016-11-14","2016-11-19","06:31",Day,"  430.31",    2.42
"201701RL","  120.00","   90.00","2017-01-13","2017-01-08",22:48,Night,"  890.11",   81.57
"201701RL","  110.00","   90.00","2017-01-13","2017-01-09","04:29",Night," 1490.75",  254.63
"201701RL","  100.00","   90.00","2017-01-13","2017-01-09","10:23",Day, 2792.59,   39.11
"201701RL","   90.00","   90.00","2017-01-13","2017-01-09",16:11,Day,"    0.00","    0.00"
