 Extracted on 12-Jul-2023 Mark Ohman lab SIO 
Station values of  Sum of All Calanoid Copepods  Day + Night Line 80 and Line 90 All Cruises
Cruise,Station,Line,"Cruise mid-date","Station date","Local time (PST)","Day or Night","Abundance (No. per m2)","Estimated C Biomass (mgC m-2)"
"200604NH","   53.00","   90.00","2006-04-10","2006-04-07","04:15",Night,138256.24,  468.67
"200604NH","   28.00","   90.00","2006-04-10","2006-04-08","03:57",Night,322359.39, 3881.18
"200604NH","   55.00","   80.00","2006-04-10","2006-04-13","20:54",Night,"560514.02", 2638.22
"200604NH","   51.00","   80.00","2006-04-10","2006-04-13","17:05",Day,"455103.68",  813.51
"200604NH","   80.00","   80.00","2006-04-10","2006-04-14","15:50",Day,115217.24,"  197.02"
"200604NH","   70.00","   80.00","2006-04-10","2006-04-14","06:14",Day,44778.58,  156.14
"200604NH","   60.00","   80.00","2006-04-10","2006-04-14","01:11",Night,243142.65," 1011.22"
"200604NH","   90.00","   80.00","2006-04-10","2006-04-14",22:11,Night,"67884.04",  167.84
"200604NH","  100.00","   80.00","2006-04-10","2006-04-15","04:20",Night,"50648.42",  159.79
"200607NH","  120.00","   90.00","2006-07-16","2006-07-11","18:08",Day,55478.31,  162.66
"200607NH","  110.00","   90.00","2006-07-16","2006-07-12","00:59",Night,23891.24,  133.12
"200607NH","  100.00","   90.00","2006-07-16","2006-07-12","08:03",Day,"30970.27","  119.03"
"200607NH","   90.00","   90.00","2006-07-16","2006-07-12","16:06",Day,32938.36,  115.88
"200607NH","   80.00","   90.00","2006-07-16","2006-07-12",22:35,Night,"119576.09",  644.83
"200607NH","   70.00","   90.00","2006-07-16","2006-07-13","05:14",Day,19275.55,  174.54
"200607NH","   53.00","   90.00","2006-07-16","2006-07-13",17:27,Day,116159.28,  597.57
"200607NH","   60.00","   90.00","2006-07-16","2006-07-13",11:48,Day,"58715.08",  364.25
"200607NH","   45.00","   90.00","2006-07-16","2006-07-13",23:11,Night,84425.79,  637.72
"200607NH","   30.00","   90.00","2006-07-16","2006-07-14","14:07",Day,"    0.00","    0.00"
"200607NH","   28.00","   90.00","2006-07-16","2006-07-14","17:05",Day,  137.19,  111.25
"200607NH","   35.00","   90.00","2006-07-16","2006-07-14","08:00",Day,"    0.00","    0.00"
"200607NH","   37.00","   90.00","2006-07-16","2006-07-14","05:00",Day,"288755.80","  830.42"
"200607NH","   55.00","   80.00","2006-07-16","2006-07-20","18:50",Day,273122.38, 2423.85
"200607NH","   51.00","   80.00","2006-07-16","2006-07-20",14:57,Day,235598.82, 1188.17
"200607NH","   60.00","   80.00","2006-07-16","2006-07-20",23:38,Night,"190221.87", 1351.46
"200607NH","   80.00","   80.00","2006-07-16","2006-07-21",11:23,Day,"235031.14", 1133.56
"200607NH","   70.00","   80.00","2006-07-16","2006-07-21","05:18",Day,"290964.10", 1884.27
"200607NH","   90.00","   80.00","2006-07-16","2006-07-21",17:56,Day,"    0.00","    0.00"
