 Extracted on 12-Jul-2023 Mark Ohman lab SIO 
Station values of  Sum of All Non-Calanoid Copepods  Day + Night Line 80 and Line 90 All Cruises
Cruise,Station,Line,"Cruise mid-date","Station date","Local time (PST)","Day or Night","Abundance (No. per m2)","Estimated C Biomass (mgC m-2)"
"200602JD","   80.00","   90.00","2006-02-12","2006-02-08",11:32,Day,"26883.90",   33.33
"200602JD","   35.00","   90.00","2006-02-12","2006-02-09","19:40",Night,"61202.83",   85.88
"200602JD","   37.00","   90.00","2006-02-12","2006-02-09",16:33,Day,"23460.61","   30.11"
"200602JD","   45.00","   90.00","2006-02-12","2006-02-09","11:00",Day,"104744.81",  151.65
"200602JD","   53.00","   90.00","2006-02-12","2006-02-09","05:27",Night,36852.73,   44.85
"200602JD","   60.00","   90.00","2006-02-12","2006-02-09","00:28",Night,"63870.43","   82.05"
"200602JD","   30.00","   90.00","2006-02-12","2006-02-09","23:50",Night,"52097.76",   83.85
"200602JD","   28.00","   90.00","2006-02-12","2006-02-10","02:29",Night,"21035.16","   30.84"
"200602JD","   60.00","   80.00","2006-02-12","2006-02-16",11:29,Day,16628.89,   23.72
"200602JD","   55.00","   80.00","2006-02-12","2006-02-16","06:50",Day,"68258.09",   88.66
"200602JD","   51.00","   80.00","2006-02-12","2006-02-16","03:08",Night,326544.61,  376.62
"200602JD","  100.00","   80.00","2006-02-12","2006-02-17",12:28,Day,11183.25,   19.93
"200604NH","  110.00","   90.00","2006-04-10","2006-04-05",12:24,Day,"10135.88",   18.65
"200604NH","  100.00","   90.00","2006-04-10","2006-04-05",19:51,Night,15356.62,   22.36
"200604NH","   80.00","   90.00","2006-04-10","2006-04-06","07:58",Day,"14460.89",   14.19
"200604NH","   70.00","   90.00","2006-04-10","2006-04-06","16:04",Day,84415.68,  164.32
"200604NH","   60.00","   90.00","2006-04-10","2006-04-06",22:53,Night,65919.13,  113.28
"200604NH","   90.00","   90.00","2006-04-10","2006-04-06","02:18",Night,"23360.61","   40.67"
"200604NH","   30.00","   90.00","2006-04-10","2006-04-07","00:53",Night,329188.79,  689.18
"200604NH","   35.00","   90.00","2006-04-10","2006-04-07",18:48,Day,"205427.80",  373.93
"200604NH","   37.00","   90.00","2006-04-10","2006-04-07",15:39,Day,162746.89,  279.95
"200604NH","   45.00","   90.00","2006-04-10","2006-04-07","08:45",Day,"457690.26",  733.88
"200604NH","   53.00","   90.00","2006-04-10","2006-04-07","04:15",Night,"59655.06","   83.70"
"200604NH","   28.00","   90.00","2006-04-10","2006-04-08","03:57",Night,"153740.37","  370.41"
"200604NH","   55.00","   80.00","2006-04-10","2006-04-13","20:54",Night,"117980.26","  173.90"
"200604NH","   51.00","   80.00","2006-04-10","2006-04-13","17:05",Day,"195893.06","  192.80"
"200604NH","   80.00","   80.00","2006-04-10","2006-04-14","15:50",Day,12237.41,   18.44
"200604NH","   70.00","   80.00","2006-04-10","2006-04-14","06:14",Day," 6485.80",    8.47
"200604NH","   60.00","   80.00","2006-04-10","2006-04-14","01:11",Night,"40290.16",   46.66
"200604NH","   90.00","   80.00","2006-04-10","2006-04-14",22:11,Night,"12207.95",   18.79
"200604NH","  100.00","   80.00","2006-04-10","2006-04-15","04:20",Night, 8563.29,   13.82
"200607NH","  120.00","   90.00","2006-07-16","2006-07-11","18:08",Day,"15224.09","   28.02"
"200607NH","  100.00","   90.00","2006-07-16","2006-07-12","08:03",Day,"21088.82",   64.36
"200607NH","   90.00","   90.00","2006-07-16","2006-07-12","16:06",Day,"14306.85","   20.94"
"200607NH","   80.00","   90.00","2006-07-16","2006-07-12",22:35,Night,28459.74,   48.83
"200607NH","  110.00","   90.00","2006-07-16","2006-07-12","00:59",Night, 9611.42,   26.54
"200607NH","   70.00","   90.00","2006-07-16","2006-07-13","05:14",Day,"10258.77",   17.98
"200607NH","   53.00","   90.00","2006-07-16","2006-07-13",17:27,Day,"79076.96",   95.28
"200607NH","   60.00","   90.00","2006-07-16","2006-07-13",11:48,Day,"30426.76",   51.56
"200607NH","   45.00","   90.00","2006-07-16","2006-07-13",23:11,Night,"48766.60",   67.77
"200607NH","   30.00","   90.00","2006-07-16","2006-07-14","14:07",Day,"    0.00","    0.00"
"200607NH","   35.00","   90.00","2006-07-16","2006-07-14","08:00",Day,38779.61,"   57.30"
"200607NH","   28.00","   90.00","2006-07-16","2006-07-14","17:05",Day,88166.91,  117.29
"200607NH","   37.00","   90.00","2006-07-16","2006-07-14","05:00",Day,58175.14,   68.35
"200607NH","   55.00","   80.00","2006-07-16","2006-07-20","18:50",Day,"70399.69","  122.02"
"200607NH","   51.00","   80.00","2006-07-16","2006-07-20",14:57,Day,"84608.16",  139.28
"200607NH","   60.00","   80.00","2006-07-16","2006-07-20",23:38,Night,"61908.08",  111.97
"200607NH","   80.00","   80.00","2006-07-16","2006-07-21",11:23,Day,"104259.40",  177.79
"200607NH","   70.00","   80.00","2006-07-16","2006-07-21","05:18",Day,"44462.09","   80.77"
"200607NH","   90.00","   80.00","2006-07-16","2006-07-21",17:56,Day,"    0.00","    0.00"
"200607NH","  100.00","   80.00","2006-07-16","2006-07-22","00:03",Night,"   38.70","    0.07"
"200610RR","  120.00","   90.00","2006-10-29","2006-10-24","16:20",Day,"20640.83",   41.47
"200610RR","  110.00","   90.00","2006-10-29","2006-10-24",22:24,Night,"30592.80","   70.50"
"200610RR","  100.00","   90.00","2006-10-29","2006-10-25","04:24",Night,23716.23,   36.26
"200610RR","   90.00","   90.00","2006-10-29","2006-10-25","10:36",Day,16268.88,"   20.76"
"200610RR","   70.00","   90.00","2006-10-29","2006-10-25",22:22,Night," 8058.42","   11.06"
"200610RR","   80.00","   90.00","2006-10-29","2006-10-25",16:29,Day,12923.83,   24.52
"200610RR","   60.00","   90.00","2006-10-29","2006-10-26","04:24",Night,14245.71,"   24.07"
"200610RR","   37.00","   90.00","2006-10-29","2006-10-26",21:21,Night,"27050.26",   39.42
"200610RR","   45.00","   90.00","2006-10-29","2006-10-26",15:55,Day,29955.34,   37.32
"200610RR","   53.00","   90.00","2006-10-29","2006-10-26","08:29",Day,26572.19,   35.81
"200610RR","   30.00","   90.00","2006-10-29","2006-10-27","05:05",Night,"34630.54","   56.90"
"200610RR","   28.00","   90.00","2006-10-29","2006-10-27","08:30",Day,22618.52,   36.15
"200610RR","   35.00","   90.00","2006-10-29","2006-10-27","00:35",Night,"20572.99",   38.37
"200610RR","   51.00","   80.00","2006-10-29","2006-11-01","22:06",Night,"15591.07",   21.69
"200610RR","   80.00","   80.00","2006-10-29","2006-11-02","18:06",Day,"20797.92","   30.61"
"200610RR","   70.00","   80.00","2006-10-29","2006-11-02","12:05",Day,19652.12,"   40.09"
"200610RR","   60.00","   80.00","2006-10-29","2006-11-02","06:06",Day,33494.23,   68.64
"200610RR","   55.00","   80.00","2006-10-29","2006-11-02","01:45",Night,61393.96,"  108.61"
"200610RR","  100.00","   80.00","2006-10-29","2006-11-03","08:02",Day,19252.46,   38.96
"200610RR","   90.00","   80.00","2006-10-29","2006-11-03","00:21",Night,"17364.50",   42.32
"200701JD","  110.00","   90.00","2007-01-22","2007-01-16","00:23",Night,"18698.60","   37.90"
"200701JD","   28.00","   90.00","2007-01-22","2007-01-18","02:39",Night,31665.47,"   35.06"
"200701JD","   30.00","   90.00","2007-01-22","2007-01-18","08:05",Day,"54621.00",   85.92
"200701JD","   35.00","   90.00","2007-01-22","2007-01-18",13:49,Day,"30248.17",   42.41
"200701JD","   37.00","   90.00","2007-01-22","2007-01-18",17:12,Day,"53548.40","   84.06"
"200701JD","   45.00","   90.00","2007-01-22","2007-01-18",23:11,Night,41224.39,   54.47
"200701JD","   53.00","   90.00","2007-01-22","2007-01-19","05:09",Night,"33520.53",   56.27
"200701JD","   60.00","   90.00","2007-01-22","2007-01-19","10:54",Day,"14116.10","   23.30"
"200701JD","   70.00","   90.00","2007-01-22","2007-01-19","18:05",Day,"15159.02","   21.00"
"200701JD","   80.00","   90.00","2007-01-22","2007-01-20","01:17",Night,"18808.22",   34.12
"200701JD","  100.00","   90.00","2007-01-22","2007-01-20","17:20",Day,14436.68,   31.63
"200701JD","   90.00","   90.00","2007-01-22","2007-01-20","08:11",Day,"14845.40","   36.06"
"200701JD","  120.00","   90.00","2007-01-22","2007-01-21","07:38",Day,"20850.47",   48.26
"200701JD","  100.00","   80.00","2007-01-22","2007-01-26","20:50",Night,32887.74,   41.59
"200701JD","   60.00","   80.00","2007-01-22","2007-01-27","21:50",Night,"50961.48",   78.12
"200701JD","   70.00","   80.00","2007-01-22","2007-01-27",15:35,Day,"47055.65",   57.24
"200701JD","   90.00","   80.00","2007-01-22","2007-01-27","02:14",Night,42992.59,   64.99
"200701JD","   80.00","   80.00","2007-01-22","2007-01-27","08:07",Day,31268.75,   42.23
"200701JD","   55.00","   80.00","2007-01-22","2007-01-28","01:54",Night,82944.99,  135.87
"200701JD","   51.00","   80.00","2007-01-22","2007-01-28","05:29",Night,45869.71,"   58.20"
"200704JD","  120.00","   90.00","2007-04-04","2007-04-03",23:41,Night,"35341.10",   72.67
"200704JD","  110.00","   90.00","2007-04-04","2007-04-04","06:06",Day,53572.97,"   74.20"
"200704JD","   90.00","   90.00","2007-04-04","2007-04-04",19:17,Day,191627.84,  295.66
"200704JD","  100.00","   90.00","2007-04-04","2007-04-04",12:33,Day,63543.43,   97.15
"200704JD","   60.00","   90.00","2007-04-04","2007-04-05",15:23,Day,152841.46,  214.76
"200704JD","   70.00","   90.00","2007-04-04","2007-04-05","07:29",Day,156699.99,  241.91
"200704JD","   80.00","   90.00","2007-04-04","2007-04-05","01:53",Night,168656.84,"  201.26"
"200704JD","   53.00","   90.00","2007-04-04","2007-04-05",21:12,Night,"118108.92",  142.38
"200704JD","   28.00","   90.00","2007-04-04","2007-04-06",19:24,Night,69426.77,   85.39
"200704JD","   30.00","   90.00","2007-04-04","2007-04-06",16:38,Day,232623.43,  238.43
"200704JD","   35.00","   90.00","2007-04-04","2007-04-06",11:54,Day,"153236.60",  153.51
"200704JD","   45.00","   90.00","2007-04-04","2007-04-06","02:48",Night,84683.22,"   93.09"
"200704JD","   37.00","   90.00","2007-04-04","2007-04-06","07:40",Day,"60773.65",   93.65
"200707NH","  120.00","   90.00","2007-07-06","2007-07-01",19:35,Day,"22202.30","   49.03"
"200707NH","  110.00","   90.00","2007-07-06","2007-07-02","02:25",Night," 9203.12",   21.17
"200707NH","  100.00","   90.00","2007-07-06","2007-07-02","07:53",Day,"24158.80","   60.85"
"200707NH","   90.00","   90.00","2007-07-06","2007-07-02","16:02",Day,  118.44,"    0.12"
"200707NH","   80.00","   90.00","2007-07-06","2007-07-02",22:49,Night, 6362.29,   12.51
"200707NH","   53.00","   90.00","2007-07-06","2007-07-03","17:50",Day,"58048.06","   80.18"
"200707NH","   70.00","   90.00","2007-07-06","2007-07-03","05:30",Day,"88419.02",  184.75
"200707NH","   60.00","   90.00","2007-07-06","2007-07-03",12:24,Day,51986.43,   71.69
"200707NH","   45.00","   90.00","2007-07-06","2007-07-03",23:45,Night,"121065.57","  161.90"
"200707NH","   35.00","   90.00","2007-07-06","2007-07-04","08:21",Day,"105119.08","  130.87"
"200707NH","   30.00","   90.00","2007-07-06","2007-07-04",12:28,Day,148121.27,  164.69
"200707NH","   28.00","   90.00","2007-07-06","2007-07-04","15:05",Day,78225.76,   88.12
"200707NH","   37.00","   90.00","2007-07-06","2007-07-04","05:34",Day,244672.28,  276.65
"200707NH","   70.00","   80.00","2007-07-06","2007-07-10","22:06",Night,88736.38,  128.16
"200707NH","   60.00","   80.00","2007-07-06","2007-07-10",14:29,Day,244831.15,  327.68
"200707NH","   55.00","   80.00","2007-07-06","2007-07-10","08:38",Day,275495.59,  313.95
"200707NH","   51.00","   80.00","2007-07-06","2007-07-10","05:47",Day,"105198.85","  138.03"
"200707NH","  100.00","   80.00","2007-07-06","2007-07-11","18:05",Day, 8138.74,"   14.80"
"200707NH","   90.00","   80.00","2007-07-06","2007-07-11",11:48,Day, 9145.74,   13.33
"200707NH","   80.00","   80.00","2007-07-06","2007-07-11","04:58",Day,37654.41,"   51.50"
"200711NH","  120.00","   90.00","2007-11-07","2007-11-06","12:01",Day,"20410.42",   26.52
"200711NH","  110.00","   90.00","2007-11-07","2007-11-06",18:37,Night,"31310.65",   37.77
"200711NH","   90.00","   90.00","2007-11-07","2007-11-07","08:00",Day,25362.86,   36.34
"200711NH","   80.00","   90.00","2007-11-07","2007-11-07",15:57,Day,23636.13,   24.92
"200711NH","   70.00","   90.00","2007-11-07","2007-11-07",22:18,Night,64237.22,   74.97
"200711NH","  100.00","   90.00","2007-11-07","2007-11-07","01:26",Night, 7654.21,"    9.50"
"200711NH","   53.00","   90.00","2007-11-07","2007-11-08","11:05",Day,"56336.02",   62.31
"200711NH","   45.00","   90.00","2007-11-07","2007-11-08",16:49,Day,"37604.00",   39.21
"200711NH","   37.00","   90.00","2007-11-07","2007-11-08",22:27,Night,"89580.26","   90.83"
"200711NH","   60.00","   90.00","2007-11-07","2007-11-08","05:56",Day,"45485.03",   61.64
"200711NH","   28.00","   90.00","2007-11-07","2007-11-09","08:54",Day,115828.14,  137.94
"200711NH","   35.00","   90.00","2007-11-07","2007-11-09","01:35",Night,"30217.36","   32.04"
"200711NH","   30.00","   90.00","2007-11-07","2007-11-09","06:28",Day,"51740.71",   51.67
"200801JD","  120.00","   90.00","2008-01-17","2008-01-11","04:51",Night,99124.65,"   94.10"
"200801JD","  110.00","   90.00","2008-01-17","2008-01-11",11:59,Day,16773.99,"   20.20"
"200801JD","  100.00","   90.00","2008-01-17","2008-01-11","18:50",Night,52115.55,"   64.90"
"200801JD","   90.00","   90.00","2008-01-17","2008-01-12","01:42",Night,47474.41,   81.27
"200801JD","   60.00","   90.00","2008-01-17","2008-01-12",23:14,Night,"42816.80",   45.96
"200801JD","   80.00","   90.00","2008-01-17","2008-01-12","07:36",Day,"205518.43","  201.05"
"200801JD","   35.00","   90.00","2008-01-17","2008-01-13",19:24,Night,161333.15,  176.69
"200801JD","   37.00","   90.00","2008-01-17","2008-01-13",16:26,Day,115669.92,  133.17
"200801JD","   45.00","   90.00","2008-01-17","2008-01-13","10:36",Day,"271610.86",  278.42
"200801JD","   53.00","   90.00","2008-01-17","2008-01-13","04:40",Night,67595.43,   74.53
"200801JD","   28.00","   90.00","2008-01-17","2008-01-14","05:00",Night,43367.23,   51.26
"200801JD","   30.00","   90.00","2008-01-17","2008-01-14","00:24",Night,132582.48,  157.43
"200801JD","   55.00","   80.00","2008-01-17","2008-01-19","07:58",Day,169347.18,  219.21
"200801JD","   51.00","   80.00","2008-01-17","2008-01-19","04:24",Night,263618.91,"  310.97"
"200801JD","   60.00","   80.00","2008-01-17","2008-01-19",12:35,Day,"97307.00","  107.99"
"200801JD","  100.00","   80.00","2008-01-17","2008-01-23",21:51,Night,53627.73,"   77.50"
"200801JD","   80.00","   80.00","2008-01-17","2008-01-23","05:54",Night,"170003.95",  177.38
"200801JD","   70.00","   80.00","2008-01-17","2008-01-23","00:24",Night,"208188.42","  220.69"
"200801JD","   90.00","   80.00","2008-01-17","2008-01-23",15:19,Day,149128.25,  164.11
"200804JD","  120.00","   90.00","2008-03-29","2008-03-28",16:58,Day,"78376.30","   97.05"
"200804JD","  110.00","   90.00","2008-03-29","2008-03-29","00:08",Night,31853.66,   79.15
"200804JD","  100.00","   90.00","2008-03-29","2008-03-29","05:52",Day,"76047.43",  113.81
"200804JD","   90.00","   90.00","2008-03-29","2008-03-29",14:47,Day,86567.75,   91.75
"200804JD","   80.00","   90.00","2008-03-29","2008-03-29",21:59,Night,177599.59,"  185.01"
"200804JD","   60.00","   90.00","2008-03-29","2008-03-30",12:21,Day,"90022.15",   87.71
"200804JD","   70.00","   90.00","2008-03-29","2008-03-30","04:58",Day,212935.43,  216.76
"200804JD","   45.00","   90.00","2008-03-29","2008-03-31","00:01",Night,"152014.49",  178.94
"200804JD","   37.00","   90.00","2008-03-29","2008-03-31","05:54",Day,368911.72,  414.43
"200804JD","   35.00","   90.00","2008-03-29","2008-03-31","08:20",Day,"504094.20",  577.85
"200804JD","   30.00","   90.00","2008-03-29","2008-03-31",14:27,Day,271251.64,  323.75
"200804JD","   28.00","   90.00","2008-03-29","2008-03-31",17:36,Day,427252.42,  463.52
"200808NH","  110.00","   90.00","2008-08-22","2008-08-18","06:59",Day,29952.86,   52.58
"200808NH","  120.00","   90.00","2008-08-22","2008-08-18","00:06",Night,17213.14,"   20.86"
"200808NH","   90.00","   90.00","2008-08-22","2008-08-18",19:53,Night,52667.32,   61.18
"200808NH","  100.00","   90.00","2008-08-22","2008-08-18",13:38,Day,46768.71,   62.44
"200808NH","   70.00","   90.00","2008-08-22","2008-08-19","08:18",Day,"23017.93","   20.05"
"200808NH","   80.00","   90.00","2008-08-22","2008-08-19","02:29",Night,"96460.55","   97.70"
"200808NH","   30.00","   90.00","2008-08-22","2008-08-20","17:20",Day,147326.32,  147.27
"200808NH","   28.00","   90.00","2008-08-22","2008-08-20",12:53,Day,"183711.07",  189.33
"200808NH","   35.00","   90.00","2008-08-22","2008-08-20",21:26,Night,177559.74,"  191.07"
"200808NH","   37.00","   90.00","2008-08-22","2008-08-21","00:57",Night,"119361.03",  148.16
"200808NH","   70.00","   80.00","2008-08-22","2008-08-27","01:47",Night,82138.57,  127.96
"200808NH","   90.00","   80.00","2008-08-22","2008-08-27","15:10",Day,75532.76,   85.92
"200808NH","   80.00","   80.00","2008-08-22","2008-08-27","07:18",Day,117253.74,"  107.52"
"200810NH","  120.00","   90.00","2008-10-23","2008-10-17",18:24,Day,"42229.60",   76.59
"200810NH","  110.00","   90.00","2008-10-23","2008-10-18","01:05",Night,25944.44,"   45.07"
"200810NH","  100.00","   90.00","2008-10-23","2008-10-18","07:36",Day,21125.82,"   30.67"
"200810NH","   90.00","   90.00","2008-10-23","2008-10-18","15:08",Day,"43365.04",   62.88
"200810NH","   80.00","   90.00","2008-10-23","2008-10-18",21:53,Night,43165.92,"   67.09"
"200810NH","   70.00","   90.00","2008-10-23","2008-10-19","04:05",Night,"28471.02","   37.01"
"200810NH","   53.00","   90.00","2008-10-23","2008-10-19",15:47,Day,"25770.70",   28.53
"200810NH","   60.00","   90.00","2008-10-23","2008-10-19","10:21",Day,"35900.71","   50.29"
"200810NH","   37.00","   90.00","2008-10-23","2008-10-20","01:25",Night,"77702.72","  140.52"
"200810NH","   30.00","   90.00","2008-10-23","2008-10-20","07:52",Day,112412.79,"  105.94"
"200810NH","   28.00","   90.00","2008-10-23","2008-10-20",11:28,Day,132172.85,  147.63
"200810NH","   35.00","   90.00","2008-10-23","2008-10-20","04:21",Night,55984.38,   65.71
"200810NH","   80.00","   80.00","2008-10-23","2008-10-26",22:16,Night,184352.66,  234.17
"200810NH","   70.00","   80.00","2008-10-23","2008-10-26",15:53,Day,262381.37,  365.33
"200810NH","   60.00","   80.00","2008-10-23","2008-10-26","07:34",Day,"148010.15",  193.55
"200810NH","   55.00","   80.00","2008-10-23","2008-10-26","03:40",Night,166181.64,  235.29
"200810NH","   51.00","   80.00","2008-10-23","2008-10-26","00:03",Night,"103779.50",  142.91
"200810NH","  100.00","   80.00","2008-10-23","2008-10-27","10:54",Day,59262.94,"   91.05"
"200810NH","   90.00","   80.00","2008-10-23","2008-10-27","04:21",Night,"40853.75",   54.89
"200810NH","   45.00","   90.00","2008-10-23","2008-10-30","01:12",Night,53133.79,   66.48
"200901NH","   90.00","   90.00","2009-01-16","2009-01-11","22:05",Night,"31068.03","   65.30"
"200901NH","  100.00","   90.00","2009-01-16","2009-01-11",15:51,Day,"10874.65",   11.87
"200901NH","  120.00","   90.00","2009-01-16","2009-01-11","02:48",Night,"27060.59",   67.79
"200901NH","  110.00","   90.00","2009-01-16","2009-01-11","08:19",Day,"22299.50",   51.48
"200901NH","   60.00","   90.00","2009-01-16","2009-01-12",17:21,Day,"38921.02",   46.73
"200901NH","   80.00","   90.00","2009-01-16","2009-01-12","04:27",Night,46274.45,   63.35
"200901NH","   53.00","   90.00","2009-01-16","2009-01-12",22:18,Night,"139889.03","  144.90"
"200901NH","   70.00","   90.00","2009-01-16","2009-01-12","10:54",Day,"33200.97",   45.49
"200901NH","   28.00","   90.00","2009-01-16","2009-01-13",16:18,Day,"103186.02","  106.58"
"200901NH","   30.00","   90.00","2009-01-16","2009-01-13",18:54,Night,72531.43,"   91.40"
"200901NH","   35.00","   90.00","2009-01-16","2009-01-13",23:12,Night,"118257.90",  144.73
"200901NH","   37.00","   90.00","2009-01-16","2009-01-13","08:51",Day,"90742.76",   94.88
"200901NH","   45.00","   90.00","2009-01-16","2009-01-13","03:47",Night,99495.15,   96.15
"200901NH","   51.00","   80.00","2009-01-16","2009-01-19","17:09",Day,"180893.21","  189.80"
"200901NH","   55.00","   80.00","2009-01-16","2009-01-19","20:38",Night,"118070.82",  118.59
"200901NH","   90.00","   80.00","2009-01-16","2009-01-20","20:59",Night,"24930.44",   31.15
"200901NH","   80.00","   80.00","2009-01-16","2009-01-20",14:59,Day,75832.61,"   61.00"
"200901NH","   70.00","   80.00","2009-01-16","2009-01-20","07:49",Day,"188767.80",  152.38
"200901NH","   60.00","   80.00","2009-01-16","2009-01-20","00:59",Night,127658.72,"  140.28"
"200901NH","  100.00","   80.00","2009-01-16","2009-01-21","03:05",Night,"38339.50",   53.63
"200903JD","  120.00","   90.00","2009-03-16","2009-03-11","05:17",Night,48967.67,"   98.04"
"200903JD","  110.00","   90.00","2009-03-16","2009-03-11",11:59,Day,36482.73,   84.24
"200903JD","  100.00","   90.00","2009-03-16","2009-03-11",18:22,Day,39872.74,   82.79
"200903JD","   90.00","   90.00","2009-03-16","2009-03-11","00:53",Night,43247.45,   79.73
"200903JD","   80.00","   90.00","2009-03-16","2009-03-12","06:36",Day,"59191.02",   72.25
"200903JD","   60.00","   90.00","2009-03-16","2009-03-12","20:59",Night,67593.85,   92.56
"200903JD","   70.00","   90.00","2009-03-16","2009-03-12",14:35,Day,"100863.76",  126.13
"200903JD","   37.00","   90.00","2009-03-16","2009-03-13",13:45,Day,"305896.90","  300.95"
"200903JD","   45.00","   90.00","2009-03-16","2009-03-13","06:53",Day,185558.91,  186.87
"200903JD","   53.00","   90.00","2009-03-16","2009-03-13","02:11",Night,"51705.87",   61.44
"200903JD","   28.00","   90.00","2009-03-16","2009-03-13",21:11,Night,411648.25,"  440.46"
"200903JD","   30.00","   90.00","2009-03-16","2009-03-13",23:53,Night,"300351.31","  304.49"
"200903JD","   35.00","   90.00","2009-03-16","2009-03-14","03:56",Night,"164787.02","  150.08"
"200903JD","   51.00","   80.00","2009-03-16","2009-03-19","21:04",Night,287255.45,  298.26
"200903JD","   55.00","   80.00","2009-03-16","2009-03-20","00:39",Night,"257308.98","  246.08"
"200903JD","   70.00","   80.00","2009-03-16","2009-03-20","12:08",Day,295555.45,  276.88
"200903JD","   60.00","   80.00","2009-03-16","2009-03-20","05:21",Day,"473662.03","  520.13"
"200903JD","   80.00","   80.00","2009-03-16","2009-03-20",18:17,Day,93415.13,  117.65
"200903JD","   90.00","   80.00","2009-03-16","2009-03-21","00:29",Night,32595.49,   58.71
"200903JD","  100.00","   80.00","2009-03-16","2009-03-21","05:39",Day,38844.21,   61.24
"200907M2","  120.00","   90.00","2009-07-23","2009-07-18","03:49",Night,"15006.92",   37.74
"200907M2","  110.00","   90.00","2009-07-23","2009-07-18","10:45",Day,"23860.62",   22.86
"200907M2","  100.00","   90.00","2009-07-23","2009-07-18",17:21,Day,43885.48,"   62.90"
