 Extracted on 12-Jul-2023 Mark Ohman lab SIO 
Station values of  appendicularia  Day + Night Line 80 and Line 90 All Cruises
Cruise,Station,Line,"Cruise mid-date","Station date","Local time (PST)","Day or Night","Abundance (No. per m2)","Estimated C Biomass (mgC m-2)"
"200701JD","   90.00","   90.00","2007-01-22","2007-01-20","08:11",Day, 2776.82,"   40.76"
"200701JD","  100.00","   90.00","2007-01-22","2007-01-20","17:20",Day, 5795.12,   69.71
"200701JD","  120.00","   90.00","2007-01-22","2007-01-21","07:38",Day," 3340.26",   43.94
"200701JD","  100.00","   80.00","2007-01-22","2007-01-26","20:50",Night,  513.47,"    1.08"
"200701JD","   90.00","   80.00","2007-01-22","2007-01-27","02:14",Night," 4707.63","   26.90"
"200701JD","   60.00","   80.00","2007-01-22","2007-01-27","21:50",Night,44648.89,  473.26
"200701JD","   70.00","   80.00","2007-01-22","2007-01-27",15:35,Day," 6277.10",   72.67
"200701JD","   80.00","   80.00","2007-01-22","2007-01-27","08:07",Day," 4353.09","  140.22"
"200701JD","   55.00","   80.00","2007-01-22","2007-01-28","01:54",Night,44983.35,"  205.50"
"200701JD","   51.00","   80.00","2007-01-22","2007-01-28","05:29",Night,16356.59,   95.21
"200704JD","  120.00","   90.00","2007-04-04","2007-04-03",23:41,Night," 2405.42",   26.26
"200704JD","   90.00","   90.00","2007-04-04","2007-04-04",19:17,Day,15621.46,  139.13
"200704JD","  100.00","   90.00","2007-04-04","2007-04-04",12:33,Day,17922.78,"  261.01"
"200704JD","  110.00","   90.00","2007-04-04","2007-04-04","06:06",Day," 2620.04",   16.91
"200704JD","   53.00","   90.00","2007-04-04","2007-04-05",21:12,Night,19548.64,"  144.04"
"200704JD","   60.00","   90.00","2007-04-04","2007-04-05",15:23,Day,"47641.70",  585.75
"200704JD","   70.00","   90.00","2007-04-04","2007-04-05","07:29",Day,14285.68,  154.95
"200704JD","   80.00","   90.00","2007-04-04","2007-04-05","01:53",Night,23312.89,  186.12
"200704JD","   28.00","   90.00","2007-04-04","2007-04-06",19:24,Night,13838.83,   86.25
"200704JD","   30.00","   90.00","2007-04-04","2007-04-06",16:38,Day,32715.88,"  203.96"
"200704JD","   45.00","   90.00","2007-04-04","2007-04-06","02:48",Night, 3867.42,   47.71
"200704JD","   37.00","   90.00","2007-04-04","2007-04-06","07:40",Day,"40314.17","  150.15"
"200704JD","   35.00","   90.00","2007-04-04","2007-04-06",11:54,Day,58531.75,"  247.02"
"200707NH","  120.00","   90.00","2007-07-06","2007-07-01",19:35,Day," 3300.31","   20.52"
"200707NH","  110.00","   90.00","2007-07-06","2007-07-02","02:25",Night,  847.22,    9.74
"200707NH","  100.00","   90.00","2007-07-06","2007-07-02","07:53",Day, 6636.18,"   80.55"
"200707NH","   80.00","   90.00","2007-07-06","2007-07-02",22:49,Night,"  256.09",    1.14
"200707NH","   90.00","   90.00","2007-07-06","2007-07-02","16:02",Day,   13.67,"    0.04"
"200707NH","   45.00","   90.00","2007-07-06","2007-07-03",23:45,Night," 3350.64",    6.93
"200707NH","   53.00","   90.00","2007-07-06","2007-07-03","17:50",Day, 6956.84,   19.43
"200707NH","   60.00","   90.00","2007-07-06","2007-07-03",12:24,Day,"12035.04",  175.72
"200707NH","   70.00","   90.00","2007-07-06","2007-07-03","05:30",Day,26312.13,"  205.70"
"200707NH","   28.00","   90.00","2007-07-06","2007-07-04","15:05",Day,"18565.10",   57.35
"200707NH","   30.00","   90.00","2007-07-06","2007-07-04",12:28,Day,"10456.97",   41.59
"200707NH","   35.00","   90.00","2007-07-06","2007-07-04","08:21",Day, 8981.13,   27.72
"200707NH","   37.00","   90.00","2007-07-06","2007-07-04","05:34",Day,"26112.50",   67.18
"200707NH","   60.00","   80.00","2007-07-06","2007-07-10",14:29,Day,25443.92,  281.26
"200707NH","   70.00","   80.00","2007-07-06","2007-07-10","22:06",Night,"47277.01",  786.65
"200707NH","   55.00","   80.00","2007-07-06","2007-07-10","08:38",Day,"14706.76",  126.82
"200707NH","   51.00","   80.00","2007-07-06","2007-07-10","05:47",Day,39982.75,  455.93
"200707NH","   90.00","   80.00","2007-07-06","2007-07-11",11:48,Day,  677.87,"   10.76"
"200707NH","   80.00","   80.00","2007-07-06","2007-07-11","04:58",Day, 2347.71,   22.42
"200707NH","  100.00","   80.00","2007-07-06","2007-07-11","18:05",Day,"  187.09","    0.29"
"200711NH","  120.00","   90.00","2007-11-07","2007-11-06","12:01",Day,  947.21,    6.35
"200711NH","  110.00","   90.00","2007-11-07","2007-11-06",18:37,Night," 1015.02",    8.43
"200711NH","   90.00","   90.00","2007-11-07","2007-11-07","08:00",Day, 1575.18,   33.12
"200711NH","   80.00","   90.00","2007-11-07","2007-11-07",15:57,Day,  462.26,"    0.34"
"200711NH","  100.00","   90.00","2007-11-07","2007-11-07","01:26",Night,"  237.00",    7.88
"200711NH","   70.00","   90.00","2007-11-07","2007-11-07",22:18,Night," 2220.31",    8.76
"200711NH","   60.00","   90.00","2007-11-07","2007-11-08","05:56",Day,  227.89,"    1.06"
"200711NH","   53.00","   90.00","2007-11-07","2007-11-08","11:05",Day, 1463.83,   13.62
"200711NH","   45.00","   90.00","2007-11-07","2007-11-08",16:49,Day,"  773.06",    2.85
"200711NH","   37.00","   90.00","2007-11-07","2007-11-08",22:27,Night,18846.23,  147.73
"200711NH","   35.00","   90.00","2007-11-07","2007-11-09","01:35",Night," 3084.57",   17.21
"200711NH","   30.00","   90.00","2007-11-07","2007-11-09","06:28",Day,"11560.29",   28.33
"200711NH","   28.00","   90.00","2007-11-07","2007-11-09","08:54",Day,11169.43,   43.16
"200801JD","  120.00","   90.00","2008-01-17","2008-01-11","04:51",Night, 1963.71,"   19.02"
"200801JD","  110.00","   90.00","2008-01-17","2008-01-11",11:59,Day,"  503.53",    4.37
"200801JD","  100.00","   90.00","2008-01-17","2008-01-11","18:50",Night, 3346.87,"   22.50"
"200801JD","   90.00","   90.00","2008-01-17","2008-01-12","01:42",Night," 1029.92",    5.75
"200801JD","   80.00","   90.00","2008-01-17","2008-01-12","07:36",Day,23813.35,"  107.52"
"200801JD","   60.00","   90.00","2008-01-17","2008-01-12",23:14,Night,"11093.14",   86.63
"200801JD","   45.00","   90.00","2008-01-17","2008-01-13","10:36",Day,"17230.57",  171.49
"200801JD","   53.00","   90.00","2008-01-17","2008-01-13","04:40",Night, 1818.36,   37.35
"200801JD","   35.00","   90.00","2008-01-17","2008-01-13",19:24,Night,13549.27,   86.63
"200801JD","   37.00","   90.00","2008-01-17","2008-01-13",16:26,Day,13254.77,"   83.08"
"200801JD","   30.00","   90.00","2008-01-17","2008-01-14","00:24",Night,44471.24,  156.37
"200801JD","   28.00","   90.00","2008-01-17","2008-01-14","05:00",Night, 5316.81,   17.26
"200801JD","   51.00","   80.00","2008-01-17","2008-01-19","04:24",Night,"18806.24",   58.86
"200801JD","   55.00","   80.00","2008-01-17","2008-01-19","07:58",Day, 4845.41,"   46.02"
