WaterAge,NPP
NaN,186.7
NaN,195
NaN,281.3
NaN,104.8
NaN,462.5
NaN,473.3
NaN,105.5
NaN,110.1
NaN,252.3
NaN,179.5
NaN,347.1
NaN,158.5
NaN,231.5
NaN,610.1
NaN,473.1
NaN,130.2
NaN,368.7
NaN,524.8
NaN,1381.5
NaN,1136.6
NaN,409.4
NaN,1170.3
NaN,98.8
NaN,2059.4
NaN,59.3
NaN,326.3
NaN,1473.7
NaN,277.8
NaN,570.9
NaN,626.9
NaN,263
NaN,666.5
NaN,308.5
NaN,350.2
NaN,138.4
NaN,415.7
NaN,289.7
NaN,689.3
NaN,257.7
NaN,355.7
NaN,565.2
NaN,79.2
NaN,727
NaN,1109.6
NaN,784.5
NaN,1138.3
NaN,201.8
NaN,109.5
NaN,103.9
NaN,91.8
NaN,248.9
NaN,345.6
NaN,541
NaN,291.8
NaN,87.1
NaN,99
NaN,171.1
NaN,150.9
NaN,1034.8
NaN,568.9
NaN,154.8
NaN,64.8
NaN,131.6
NaN,126.6
NaN,163
NaN,338.2
NaN,374.5
NaN,95.6
NaN,134.5
NaN,239
NaN,358.2
NaN,515.8
NaN,158.1
NaN,1233.8
NaN,435.2
NaN,132.8
NaN,75
NaN,99.1
NaN,335.8
NaN,621.8
NaN,480
NaN,346.7
NaN,533.4
NaN,588.2
NaN,244.4
NaN,1234.8
NaN,312.6
NaN,143.1
NaN,73.5
NaN,266.7
NaN,1768.1
NaN,2307.9
NaN,164.7
NaN,509.5
NaN,2780.1
NaN,2631.2
NaN,880.7
NaN,530.4
NaN,317
NaN,128.4
NaN,90.8
NaN,183.2
NaN,321.4
NaN,926.2
NaN,1820.5
NaN,157.9
NaN,116.8
NaN,153.6
NaN,1224.6
NaN,264.6
NaN,276.5
NaN,925.6
NaN,428
NaN,207.9
NaN,182.3
NaN,941.5
NaN,268.1
NaN,227.9
NaN,165
NaN,147.7
NaN,180
NaN,145.3
NaN,186.5
NaN,440
NaN,192.7
NaN,208.1
NaN,189.3
NaN,194.4
NaN,216.2
NaN,121.4
NaN,1000.8
NaN,159.1
NaN,103.4
NaN,87.3
NaN,75.5
NaN,161.8
NaN,930.5
NaN,151.7
NaN,100.3
NaN,274.1
NaN,721.1
NaN,139.6
NaN,186.8
NaN,652
NaN,375.1
NaN,179
NaN,216.5
NaN,58.1
NaN,153.8
NaN,398.7
NaN,564.2
NaN,509.4
NaN,213.4
NaN,197.5
NaN,487
NaN,1852.2
NaN,414.1
NaN,340.3
NaN,625.6
NaN,178.8
NaN,181.4
NaN,218.4
NaN,159.4
NaN,579
NaN,788.7
NaN,183.5
NaN,130.9
NaN,259.6
NaN,1486
NaN,351.9
NaN,278
NaN,530.8
NaN,436.5
NaN,180.6
NaN,82.1
NaN,140.4
NaN,431.5
NaN,406.8
NaN,776.4
NaN,422
NaN,107
NaN,216.5
NaN,488.6
NaN,601.5
NaN,268.1
NaN,2080.4
NaN,347.2
NaN,159
NaN,112.4
NaN,171.4
NaN,320
NaN,444.9
NaN,162.5
NaN,114.9
NaN,195
NaN,514
NaN,321.3
NaN,118.2
NaN,659.6
NaN,222.5
NaN,254
NaN,230.9
NaN,77.9
NaN,248.2
NaN,404.9
NaN,505.1
NaN,306
NaN,150.2
NaN,203.8
NaN,785.7
NaN,301.5
NaN,392.5
NaN,871.4
NaN,231.5
NaN,442.7
NaN,145.1
NaN,237.9
NaN,164.5
NaN,516.1
NaN,404.9
NaN,106.3
NaN,194.4
NaN,752.6
NaN,816.7
NaN,868
NaN,370.1
NaN,119.5
NaN,273.1
NaN,642.3
NaN,356.8
NaN,518.9
NaN,302.2
NaN,248.7
NaN,440.2
NaN,3310
NaN,223.3
NaN,210.7
NaN,2910.3
NaN,608.6
NaN,290.9
NaN,119.3
NaN,103
NaN,271.5
NaN,370.8
NaN,247.5
NaN,211.1
NaN,229.9
NaN,216.8
NaN,300.3
NaN,394.5
NaN,146.6
NaN,206.5
NaN,135.1
NaN,120.9
NaN,112.9
NaN,70.5
NaN,151.7
NaN,174.1
NaN,231.2
NaN,298.3
NaN,192.8
NaN,548.6
NaN,354.3
NaN,312.8
NaN,216.5
NaN,387.4
NaN,53.4
NaN,172.4
NaN,127.1
NaN,139.4
NaN,153
NaN,398.1
NaN,409.6
NaN,112.6
NaN,140.6
NaN,482.4
NaN,714.9
NaN,391.2
NaN,955.4
NaN,291.2
NaN,452
NaN,154.7
NaN,233
NaN,583.8
NaN,536.9
NaN,473.2
NaN,189.5
NaN,313
NaN,226.6
NaN,575.7
NaN,243
NaN,656.3
NaN,302.9
NaN,163.2
NaN,120.9
NaN,134
NaN,67.9
NaN,180.4
NaN,103.1
NaN,120.3
NaN,78.8
NaN,154.9
NaN,47.5
NaN,149
NaN,438.1
NaN,192.5
NaN,143.4
NaN,94.5
NaN,274.6
NaN,259.3
NaN,146.8
NaN,245.2
NaN,199.3
NaN,423.4
NaN,200.1
NaN,129.8
NaN,180.7
NaN,1691.3
NaN,170.1
NaN,99.3
NaN,138.2
NaN,1258
NaN,238.3
NaN,198.4
NaN,132
NaN,930.1
NaN,707.9
NaN,1182.4
NaN,408
NaN,457.1
NaN,718.8
NaN,248.6
NaN,1398.4
NaN,309.3
NaN,118.6
NaN,94.7
NaN,132.9
NaN,332.8
NaN,465.8
NaN,242
NaN,139.4
NaN,228.4
NaN,852.5
NaN,155.6
NaN,189.9
NaN,467.9
NaN,434.6
NaN,192.9
NaN,164.5
NaN,436.9
NaN,186.8
NaN,350.8
NaN,117.6
NaN,187.7
NaN,1052.4
NaN,208.2
NaN,97.7
NaN,551.6
NaN,219.2
NaN,111.1
NaN,74.7
NaN,99.2
NaN,166.6
NaN,298
NaN,213.6
NaN,125.8
NaN,178.5
NaN,280.3
NaN,240.6
NaN,135.1
NaN,325.9
NaN,182.1
NaN,120.4
NaN,49.2
NaN,68.1
NaN,122.2
NaN,388.3
NaN,757.8
NaN,219.6
NaN,161.8
NaN,185.7
NaN,1275.1
NaN,1235.5
NaN,186.3
NaN,207.5
NaN,1621.7
NaN,489.3
NaN,70
NaN,207.1
NaN,106.2
NaN,221.9
NaN,217.4
NaN,517.5
NaN,407
NaN,114.9
NaN,121.5
NaN,151.2
NaN,362.8
NaN,149.9
NaN,69.4
NaN,325.8
NaN,234.9
NaN,373.2
NaN,164
NaN,156.8
NaN,191.8
NaN,265.3
NaN,216.7
NaN,269.4
NaN,147
NaN,371
NaN,153.9
NaN,176.3
NaN,220.5
NaN,1093.8
NaN,234
NaN,175.1
NaN,222.9
NaN,154.7
NaN,120.8
NaN,77.2
NaN,162.6
NaN,124.6
NaN,224.5
NaN,251.7
NaN,181.3
NaN,153.9
NaN,126.8
NaN,179.3
NaN,307.1
NaN,73.1
NaN,148
NaN,223.6
NaN,551.1
NaN,200
NaN,126.6
NaN,77.7
NaN,129
NaN,145.3
NaN,91.2
NaN,190.6
NaN,129
NaN,278.1
NaN,855.2
NaN,77.2
NaN,212.1
NaN,877.2
NaN,478.4
NaN,259.5
NaN,102.4
NaN,387.2
NaN,330.3
NaN,616.5
NaN,508.1
NaN,167
NaN,100.4
NaN,614.4
NaN,790.8
NaN,130
NaN,188.1
NaN,922.5
NaN,734.1
NaN,316.7
NaN,340.3
NaN,218.7
NaN,377.7
NaN,453
NaN,406.5
NaN,275
NaN,196.8
NaN,171.7
NaN,622.3
NaN,258.5
NaN,64.2
NaN,588.8
NaN,192.1
NaN,224.5
NaN,67.5
NaN,94.8
NaN,49.4
NaN,364.5
NaN,306.5
NaN,276.3
NaN,138.8
NaN,120.8
NaN,212.8
NaN,188.3
NaN,122.6
NaN,165.6
NaN,145
NaN,318.2
NaN,285.3
NaN,145.5
NaN,137.3
NaN,51
NaN,282.7
NaN,1164.5
NaN,934.7
NaN,140.5
NaN,58.7
NaN,75.5
NaN,1278
NaN,178.4
NaN,1382.5
NaN,1009.5
NaN,440.2
NaN,273.7
NaN,168.6
NaN,125.6
NaN,503.7
NaN,927.4
NaN,960.7
NaN,142.4
NaN,246.4
NaN,483.3
NaN,1494.2
NaN,221.6
NaN,246.1
NaN,583.9
NaN,659.7
NaN,350.7
NaN,400.8
NaN,241.4
NaN,276.4
NaN,280.7
NaN,358.3
NaN,1259.2
NaN,267.4
NaN,127.8
NaN,453.2
NaN,771.2
NaN,290.5
NaN,90.4
NaN,217.7
NaN,411.6
NaN,227.2
NaN,146.3
NaN,101.5
NaN,101.5
NaN,459.5
NaN,533.6
NaN,349.8
NaN,202.1
NaN,170.8
NaN,135.4
NaN,616.2
NaN,391.7
NaN,145.2
NaN,131.2
NaN,714.8
NaN,409.2
NaN,245
NaN,140.6
NaN,90.1
NaN,87.5
NaN,785.1
NaN,657.4
NaN,108.3
NaN,140.2
NaN,359.4
NaN,1658.9
NaN,203.6
NaN,84.2
NaN,209.2
NaN,1531.2
NaN,301
NaN,260.7
NaN,1793
NaN,403.1
NaN,203.7
NaN,758.1
NaN,341.4
NaN,506.2
NaN,268.6
NaN,1629.3
NaN,441.1
NaN,237
NaN,145.2
NaN,272.3
NaN,203.4
NaN,96.9
NaN,113.1
NaN,122.6
NaN,182.9
NaN,211.9
NaN,641.8
NaN,502.3
NaN,108.5
NaN,157.8
NaN,118.8
NaN,127.8
NaN,271.8
NaN,561.4
NaN,216.3
NaN,130.6
NaN,503.5
NaN,336.8
NaN,178.8
NaN,552.4
NaN,118.5
NaN,1171.5
NaN,87.7
NaN,380.9
NaN,181.9
NaN,170.6
NaN,292.8
NaN,194.9
NaN,154.6
NaN,160.8
NaN,221.3
NaN,257
NaN,83.2
NaN,259.1
NaN,311.9
NaN,1551.8
NaN,101.5
NaN,2028.1
NaN,219.3
NaN,252.1
NaN,120.9
NaN,449
NaN,152.7
NaN,177.6
NaN,774.7
NaN,519.7
NaN,124.9
NaN,601.7
NaN,373.9
NaN,190.5
NaN,78.8
NaN,127.7
NaN,333.4
NaN,345.6
NaN,1071.5
NaN,580.9
NaN,167.7
NaN,382.2
NaN,703
NaN,294.8
NaN,423.9
NaN,1016.6
NaN,305.2
NaN,331.9
NaN,168.8
NaN,129.1
NaN,192.6
NaN,390.3
NaN,466.3
NaN,592.9
NaN,202.3
NaN,190.7
NaN,209.2
NaN,383.7
NaN,402.8
NaN,95
NaN,378.9
NaN,115.5
NaN,76.3
NaN,91.7
NaN,205.8
NaN,181.7
NaN,335
NaN,376.3
NaN,194.7
NaN,139.5
NaN,115.7
NaN,40.7
NaN,162.4
NaN,165.6
NaN,216.2
NaN,605.7
NaN,135.1
NaN,216.9
NaN,137.9
NaN,112.3
NaN,2108.3
NaN,268.7
NaN,60
NaN,154
NaN,215.6
NaN,1510.1
NaN,275.7
NaN,81.9
NaN,201.2
NaN,701.9
NaN,110.9
NaN,231.5
NaN,273.5
NaN,512.8
NaN,702.8
NaN,206
NaN,117.4
NaN,139
NaN,401.7
NaN,467.2
NaN,338.7
NaN,233.3
NaN,167.9
NaN,141.8
NaN,831
NaN,617.1
NaN,141.6
NaN,410.7
NaN,405.5
NaN,977
NaN,349.8
NaN,270.2
NaN,183.8
NaN,129.2
NaN,307.2
NaN,1092.7
NaN,461.8
NaN,131.7
NaN,224.3
NaN,339.3
NaN,546.4
NaN,293.7
NaN,190
NaN,642.8
NaN,207.8
NaN,236.8
NaN,118.9
NaN,103.9
NaN,176.4
NaN,280
NaN,223.3
NaN,300.8
NaN,303.7
NaN,116
NaN,177.8
NaN,300
NaN,122.9
NaN,392.3
NaN,301.3
NaN,176.1
NaN,57.2
NaN,143.7
NaN,293.4
NaN,1622.8
NaN,1172.6
NaN,221.5
NaN,101.5
NaN,286.9
NaN,1938.6
NaN,773.8
NaN,461.1
NaN,1490.2
NaN,817.9
NaN,297.8
NaN,261
NaN,182
NaN,384.2
NaN,459.4
NaN,474
NaN,490.5
NaN,253.4
NaN,224.9
NaN,747.6
NaN,946.1
NaN,2096.4
NaN,65.2
NaN,200.9
NaN,407.6
NaN,309.2
NaN,287.5
NaN,191.9
NaN,133.8
NaN,92.6
NaN,276.5
NaN,458.4
NaN,852.1
NaN,279.2
NaN,204.6
NaN,294.8
NaN,380.6
NaN,703.6
NaN,285.6
NaN,164.9
NaN,307.1
NaN,314.6
NaN,386.2
NaN,152.1
NaN,52.4
NaN,104.1
NaN,192.9
NaN,202.7
NaN,242.8
NaN,82.8
NaN,66.4
NaN,221.7
NaN,330.2
NaN,231
NaN,164
NaN,148.9
NaN,296
NaN,115.5
NaN,68.7
NaN,262.9
NaN,197.9
NaN,615.8
NaN,645.6
NaN,584.2
NaN,52.7
NaN,308.4
NaN,577.4
NaN,1634.4
NaN,135.2
NaN,175.7
NaN,1852.1
NaN,613.2
NaN,563.6
NaN,144.9
NaN,149.3
NaN,189.4
NaN,480.7
NaN,556.8
NaN,592.5
NaN,282.2
NaN,192.1
NaN,2395.5
NaN,376.7
NaN,179.2
NaN,265.8
NaN,582.5
NaN,345
NaN,143.1
NaN,105.6
NaN,138.4
NaN,182
NaN,328.6
NaN,577.1
NaN,331.7
NaN,162.7
NaN,146.4
NaN,179.7
NaN,1538.6
NaN,414.8
NaN,233.3
NaN,147.4
NaN,498.7
NaN,458.4
NaN,140
NaN,85.9
NaN,72.6
NaN,140.1
NaN,46.6
NaN,270.5
NaN,101.9
NaN,226.4
NaN,96.1
NaN,141.4
NaN,159.2
NaN,201
NaN,495.3
NaN,171.5
NaN,277.6
NaN,267.6
NaN,171.4
NaN,55.4
NaN,60.3
NaN,192.5
NaN,518.3
NaN,876.6
NaN,230.7
NaN,614.8
NaN,1551.2
NaN,2099.2
NaN,444.3
NaN,203.3
NaN,291.6
NaN,1751.8
NaN,422
NaN,99.5
NaN,96.1
NaN,84.3
NaN,108.3
NaN,525.1
NaN,659.6
NaN,669.4
NaN,173.7
NaN,132
NaN,251.7
NaN,521.3
NaN,654.7
NaN,102.3
NaN,205.8
NaN,359.1
NaN,352.4
NaN,223.4
NaN,167
NaN,156.4
NaN,345.4
NaN,183
NaN,135.4
NaN,95.6
NaN,377.1
NaN,722.9
NaN,124.7
NaN,182.6
NaN,545
NaN,413.6
NaN,195.6
NaN,170.8
NaN,114.9
NaN,132.9
NaN,192.5
NaN,278
NaN,398
NaN,236.9
NaN,107.1
NaN,98.3
NaN,160.7
NaN,631
NaN,2250.7
NaN,208.1
NaN,283
NaN,973.6
NaN,242.3
NaN,428.1
NaN,159.4
NaN,108.1
NaN,217.9
NaN,434.7
NaN,262.1
NaN,321.9
NaN,123.8
NaN,291.5
NaN,797.3
NaN,374.9
NaN,345.5
NaN,970
NaN,152
NaN,1078.5
NaN,1013.9
NaN,156.8
NaN,106.5
NaN,193.2
NaN,265.6
NaN,424.3
NaN,826.4
NaN,126
NaN,104.3
NaN,372.3
NaN,1005.2
NaN,307.6
NaN,78.8
NaN,307.3
NaN,370
NaN,231.2
NaN,90.9
NaN,168
NaN,251
NaN,350.6
NaN,278
NaN,118.7
NaN,132.3
NaN,297.5
NaN,511.5
NaN,156.9
NaN,106.3
NaN,175
24,334.6
35.1300040000001,127.8
Inf,96.5
Inf,102.1
Inf,217.1
Inf,170.9
4.51444355560003,514.6
Inf,162.3
Inf,155.4
Inf,185.8
0,228.7
Inf,180.5
Inf,185.4
Inf,305.3
NaN,456
23,443.7
Inf,81.8
NaN,108.4
Inf,170.8
28.6700533328002,507.8
NaN,2308.1
70.4899999999981,530.2
Inf,136.7
0,2284.7
5,844.3
Inf,152.7
Inf,254.9
NaN,598.6
36.0999999999999,756.9
28.4999999999999,141.7
Inf,103.3
16.4666800000001,636.8
NaN,351.5
5.93333199999998,738.9
Inf,562.9
0,2152.1
Inf,496.4
Inf,131
0,644.6
NaN,2120.1
Inf,221.1
Inf,97.9
Inf,85.4
Inf,133.8
Inf,262.3
Inf,294.4
Inf,292
Inf,159.2
Inf,73
33.28,187.7
0,497.5
Inf,183.9
Inf,314.1
0,610.4
Inf,236.2
Inf,213.4
Inf,126.9
Inf,136.7
Inf,112.9
Inf,400.5
0,717.8
Inf,174.6
Inf,151.1
Inf,234.1
0,683
Inf,217.4
Inf,299.5
Inf,182.8
0,409.5
NaN,360.6
23.8811688848005,284
Inf,139.2
NaN,76.1
Inf,69
Inf,490.4
NaN,954.7
8.09999999999993,537.5
Inf,319.7
0,882.7
Inf,681.9
Inf,142
Inf,203.3
Inf,307.7
0,1811
Inf,299.8
Inf,1209.5
Inf,262.3
0,629.6
Inf,163.7
59.4566419999989,97.9
Inf,418.2
0,410.2
Inf,152.4
13,157
Inf,85.6
0,240.2
Inf,113.9
Inf,84.2
Inf,95.1
NaN,124.5
49.960656,157.3
Inf,155.6
Inf,79.2
NaN,157
Inf,252
Inf,130.4
Inf,80.5
Inf,785.3
Inf,123.4
Inf,398.7
0,290.7
Inf,340.3
Inf,137.4
0,237.4
Inf,154.3
NaN,169.1
Inf,89.3
Inf,90.1
NaN,114
Inf,343.6
Inf,302.5
NaN,123.6
Inf,248.3
9,455.9
Inf,229.9
0,899.2
10.1333400000002,608.3
Inf,152.8
7.16665999999987,1112.6
Inf,158.2
NaN,483.4
Inf,165.2
Inf,110
NaN,555
11.0400000000011,439.7
Inf,138.8
NaN,52.9
Inf,211.5
Inf,111.4
Inf,372.9
0,1045.2
Inf,228.1
Inf,154.7
0,1344.5
Inf,214.5
NaN,1684
17.7334399999988,390.1
Inf,113.5
NaN,530.9
25.3667199999992,426.3
Inf,215.6
NaN,104.2
Inf,353.9
Inf,752.7
Inf,167.5
Inf,357.4
0,509.1
40.6199999999998,247
Inf,154.4
Inf,503
Inf,329.4
Inf,96.6
NaN,495.2
Inf,360.3
Inf,262.1
Inf,170.2
0,496.1
Inf,182.8
11.03332,356.2
Inf,137.4
0,321.3
17.0866660000002,410.8
Inf,127.3
0,530.4
Inf,140.3
Inf,478.3
Inf,282.1
Inf,201.8
NaN,269.4
Inf,338.2
Inf,251.5
NaN,283.9
Inf,282.4
Inf,254.1
Inf,162.3
Inf,77.9
Inf,162.4
6.26667199999997,759.5
0,613.8
Inf,586.5
Inf,283.3
Inf,110.4
31.4511195535994,177.3
0,894.6
Inf,112.9
3.78220044480043,492.8
Inf,106.5
14.0999999999996,639.9
Inf,198.5
Inf,407.9
0,896
5.23331999999983,1183.4
Inf,319.5
0,720.7
Inf,298.4
Inf,237.5
Inf,563.8
Inf,224.2
Inf,97
NaN,784.7
33.8388931111999,231.7
Inf,336.6
NaN,119.7
NaN,342.3
Inf,237.1
Inf,131.4
NaN,124.5
Inf,219.8
3.73999599999999,274
NaN,439.3
0,169
Inf,293.8
Inf,137.7
Inf,349.9
0,291.2
Inf,157.6
Inf,217.9
Inf,185
0,241.8
Inf,176.5
Inf,252.9
0,350.3
67.9640622127957,222.5
Inf,108.4
6.35001000000014,296.8
67.7463480000021,250.3
Inf,74.2
NaN,309
48.8666800000002,202.8
Inf,83.9
Inf,54.7
NaN,265.1
12.1200000000001,275.8
Inf,58.4
Inf,203.8
0,1411.5
Inf,333.1
Inf,244.9
0,314
Inf,136.4
Inf,130.5
Inf,534.6
Inf,117.2
Inf,119.2
NaN,324.5
Inf,235.3
Inf,192.2
0,1445
Inf,362.2
Inf,1071.8
Inf,167.8
0,781.7
20.028018890401,442.5
3,571.9
Inf,309.5
Inf,69.9
NaN,504.4
14.1732440000011,285.1
Inf,98.4
NaN,1411.5
Inf,555.7
Inf,126.2
NaN,76.4
Inf,213.4
Inf,344.3
Inf,167.9
0,454.8
Inf,105.1
0,273.5
Inf,166.3
NaN,366.1
13.7955337792001,534.5
Inf,255.1
Inf,150.6
NaN,339.9
Inf,279
Inf,223.8
Inf,158
Inf,343.5
Inf,182.7
0,198.7
Inf,277.9
5.89999999999994,331.7
Inf,224.5
Inf,135.5
NaN,392.9
17.23334,600.3
Inf,341.9
Inf,188.8
NaN,337.5
Inf,693.6
Inf,224.9
Inf,125.7
0,247.7
Inf,545.6
Inf,657.1
Inf,266.6
Inf,248.6
Inf,507.1
24.5999999999997,265.4
Inf,171.7
NaN,452.4
Inf,251.5
Inf,151.7
NaN,91.5
0,750.1
Inf,399.6
0,828.3
29.0445288879994,201.7
15.5111048888001,431.7
Inf,232.9
0,1108.2
23.5999999999999,218.6
Inf,171.7
NaN,253.9
65.2223044435998,302.6
NaN,944.1
Inf,459.5
40.2532079999997,289.3
Inf,226.3
Inf,357.9
Inf,590.5
Inf,231.2
0,667.2
68.8399720000007,727.2
Inf,283.1
Inf,721.5
67.7699013327999,513.6
NaN,674.6
Inf,314.3
Inf,197.3
NaN,757.6
Inf,381.5
Inf,392.6
NaN,236.2
17.3421924447992,340.2
Inf,222.1
Inf,329.6
0,838
5.36668000000008,498
Inf,360.8
0,601.9
Inf,425.9
Inf,302.2
Inf,494.2
Inf,381.6
Inf,214.4
NaN,421.6
Inf,207.8
Inf,199.1
Inf,260.9
Inf,263.9
Inf,208.7
0,620.3
Inf,143.9
Inf,233.5
0,489.7
Inf,255.7
Inf,169
16.2732839999995,486.8
Inf,194.8
Inf,135.9
NaN,286.4
73.6199999999995,99.6
Inf,141.4
Inf,431.6
Inf,1084.4
Inf,264.6
0,1160.9
0,1510.7
Inf,113.8
0,881.4
52.7666600000009,191.3
Inf,192.5
Inf,522.8
Inf,248.5
Inf,156.5
NaN,1691.6
44.3664800000025,440.9
Inf,244.8
0,902.4
33.3999999999998,186.5
Inf,165.4
29.339974,354.8
0,353.2
57.2711662224006,398.6
Inf,179.9
0,321.7
15.0000000000001,172.5
Inf,153.3
Inf,450.1
66,291.8
NaN,609
Inf,330.8
47,221.9
Inf,121.1
Inf,276
Inf,266.4
Inf,205.6
0,170.5
14.556662,192.1
Inf,142.2
5.56665999999996,132.5
Inf,535.4
Inf,251.8
NaN,289.7
4.4333399999999,291.9
Inf,196.8
Inf,184.5
NaN,219.2
15.7222144444,248
Inf,158.1
Inf,113.7
0,3322.6
Inf,307.8
Inf,130.4
0,2035.5
Inf,412.1
Inf,74.7
NaN,2815
NaN,826.6
Inf,101.3
Inf,42
Inf,375.3
Inf,246.2
0,1198.4
Inf,468.1
5.10000000000006,1086
Inf,99.4
0,659.1
Inf,507.5
Inf,120.7
Inf,671.9
Inf,785.4
Inf,278.7
Inf,88.9
NaN,286.3
37.3933160000006,519.9
